timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777316741574000,1777316741493087,0,0,0.07531738,12.25,-0.076040454,112.56247,2.0547348e-06,0,0,0,0
1777316741678000,1777316741593191,0,0,-0.18743896,12.25,0.18509443,113.15604,1.2110692e-05,0,0,0,0
1777316741726000,1777316741643283,0,0,-0.016235352,12.25,0.014469624,62.584454,1.3381599e-07,0,0,0,0
1777316741774000,1777316741693290,0,0,0.06430054,12.25,-0.06727323,62.81979,2.8816955e-06,0,0,0,0
1777316741878000,1777316741793371,0,0,-0.02178955,12.25,0.015529014,63.53225,1.5182857e-07,0,0,0,0
1777316741926000,1777316741843442,0,0,-0.0010070801,12.25,-0.0071493015,63.951756,3.1969417e-08,0,0,0,0
1777316741974000,1777316741893448,0,0,0.28625488,12.25,-0.29374245,46.654037,7.397827e-05,0,0,0,0
1777316742030000,1777316741943511,0,0,-0.011993408,12.25,0.0018200809,47.100193,2.8133171e-09,0,0,0,0
1777316742078000,1777316741993511,0,0,-0.010131836,12.25,-0.0025664316,47.541065,5.5417955e-09,0,0,0,0
1777316742126000,1777316742043566,0,0,-0.04269409,12.25,0.027267506,48.03497,6.191463e-07,0,0,0,0
1777316742174000,1777316742093571,1777316742094000,0,-0.005126953,12.25,-0.009017122,38.99382,8.340654e-08,0,0,0,0
1777316742230000,1777316742143619,1777316742150000,0,-0.04714966,12.25,0.02935623,39.53271,8.7197486e-07,0,1,0,1
1777316742278000,1777316742193623,1777316742198000,0,0.0045166016,12.25,-0.046086647,20.880817,4.068766e-06,0,1,0,1
1777316742326000,1777316742243663,1777316742246000,0,-0.070617676,12.25,0.056987632,17.16969,7.5658686e-06,0,1,0,1
1777316742374000,1777316742293666,1777316742294000,0,-0.056518555,12.25,0.026326217,15.760031,1.7590568e-06,0,1,0,1
1777316742430000,1777316742343704,1777316742350000,0,-0.056518555,12.25,0.019960102,14.978289,1.0639551e-06,0,1,0,1
1777316742478000,1777316742393707,1777316742398000,0,0.19229126,12.25,-0.23312953,14.481342,0.00015012248,0,1,0,1
1777316742526000,1777316742443738,1777316742446000,0,-0.070617676,12.25,0.066525444,14.13752,1.2521672e-05,0,1,0,1
1777316742574000,1777316742493740,1777316742494000,0,-0.014282227,12.25,0.0012208028,13.885514,4.293278e-09,0,1,0,1
1777316742630000,1777316742543770,1777316742550000,0,-0.02835083,12.25,0.014975752,13.692876,6.551528e-07,0,1,0,1
1777316742678000,1777316742593772,1777316742598000,0,0.013885498,12.25,-0.029067554,13.540836,2.4959247e-06,0,1,0,1
1777316742726000,1777316742643798,1777316742646000,0,-0.04714966,12.25,0.034466643,13.417786,3.5414173e-06,0,1,0,1
1777316742774000,1777316742693798,1777316742694000,0,-0.06591797,12.25,0.049894884,13.316157,7.478132e-06,0,1,0,1
1777316742830000,1777316742743821,1777316742750000,0,-0.018981934,12.25,-0.0015428979,13.230809,7.1969413e-09,0,1,0,1
1777316742878000,1777316742793823,1777316742798000,0,-0.10348511,12.25,0.08257802,13.158117,2.0729802e-05,0,1,0,1
1777316742926000,1777316742843843,1777316742846000,0,-0.037750244,12.25,0.010669034,13.095464,3.4768766e-07,0,1,0,1
1777316742974000,1777316742893843,1777316742894000,0,0.04675293,12.25,-0.07507219,13.040909,1.728663e-05,0,1,0,1
1777316743030000,1777316742943861,1777316742950000,0,-0.02835083,12.25,0.003922172,12.992986,4.735919e-08,0,1,0,1
1777316743078000,1777316742993861,1777316742998000,0,-0.25372314,12.25,0.22842844,12.950548,0.00016116555,0,1,0,1
1777316743126000,1777316743043878,1777316743046000,0,-0.033050537,12.25,-0.0050733015,12.912703,7.973044e-08,0,1,0,1
1777316743174000,1777316743093878,1777316743094000,0,-0.02835083,12.25,-0.010226235,12.878761,3.2480105e-07,0,1,0,1
1777316743230000,1777316743143892,1777316743150000,0,-0.018981934,12.25,-0.020020515,12.848163,1.2478703e-06,0,1,0,1
1777316743278000,1777316743193893,1777316743198000,0,-0.12225342,12.25,0.08331752,12.820417,2.1658605e-05,0,1,0,1
1777316743374000,1777316743293905,1777316743294000,0,-0.056518555,12.25,0.012699399,12.79525,5.0417066e-07,0,1,0,1
1777316743430000,1777316743343916,1777316743350000,0,-0.06591797,12.25,0.020503022,12.772195,1.3165283e-06,0,1,0,1
1777316743478000,1777316743393917,1777316743398000,0,-0.051849365,12.25,0.004646249,12.751023,6.772047e-08,0,1,0,1
1777316743526000,1777316743443926,1777316743446000,0,-0.04244995,12.25,-0.005917158,12.731539,1.1000322e-07,0,1,0,1
1777316743574000,1777316743493926,1777316743494000,0,-0.0095825195,12.25,-0.038458828,12.713424,4.653605e-06,0,1,0,1
1777316743678000,1777316743593935,1777316743598000,0,-0.08001709,12.25,0.03131735,12.697064,3.0897738e-06,0,1,0,1
1777316743774000,1777316743693943,1777316743694000,0,-0.056518555,12.25,0.0063262805,12.681679,1.2623511e-07,0,1,0,1
1777316743830000,1777316743743949,1777316743750000,0,-0.02835083,12.25,-0.023165498,12.667358,1.694561e-06,0,1,0,1
1777316743878000,1777316743793950,1777316743798000,0,-0.18798828,12.25,0.13625264,12.653962,5.868449e-05,0,1,0,1
1777316743926000,1777316743843955,1777316743846000,0,-0.08001709,12.25,0.02295832,12.641453,1.6677972e-06,0,1,0,1
1777316743974000,1777316743893956,1777316743894000,0,-0.06121826,12.25,0.0043864474,12.629324,6.0940465e-08,0,1,0,1
1777316744030000,1777316743943961,1777316743950000,0,-0.04714966,12.25,-0.010822315,12.618383,3.7127575e-07,0,1,0,1
1777316744078000,1777316743993961,1777316743998000,0,-0.06121826,12.25,0.0026673265,12.608053,2.2571703e-08,0,1,0,1
1777316744174000,1777316744093966,1777316744094000,0,-0.15982056,12.25,0.101610444,12.598233,3.2781365e-05,0,1,0,1
