timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
1777320737429000,1777320737429000,0,nan,nan,-0.003832694,0.0014689026,-0.010449368,1.7840765e-08,8.028467e-09,0.0,-0.016118977,0.0067469804,-0.045006152,-0.036005475,4.460191e-06,2.0071166e-06,0.00063274056,-0.021331819,-0.016259156,-0.12642702,0.018165197,0.0,nan,0.11572717,0.021769688,5.7735043,0.23481323,0.036436174,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777320737925000,1777320737925000,0,nan,nan,-0.0028987564,-0.0009789128,0.024551017,1.7840765e-08,8.028467e-09,0.0,-0.0036101188,-0.0052366145,-0.008918574,0.030966187,4.460191e-06,2.0071166e-06,0.00063274056,0.041324176,0.023531914,-0.00022910534,0.017543899,-0.004061835,nan,0.13977866,0.030574251,1.278883,0.1630853,0.037757717,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320738429000,1777320738429000,0,nan,nan,-0.0004917285,0.0007671903,0.041269682,1.7840765e-08,8.028467e-09,0.0,-0.00315304,0.004714644,-0.0021881296,0.028763136,4.460191e-06,2.0071166e-06,0.00063274056,-0.0058432557,0.0049750903,-0.014767981,0.012365326,-0.004061835,nan,0.08232119,0.019954875,0.8621943,0.13159573,0.06895127,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320738925000,1777320738925000,0,nan,nan,0.0009007391,-0.0019291941,0.022327755,1.7840765e-08,8.028467e-09,0.0,0.004626942,-0.0093040615,0.0028446417,0.0057563963,4.460191e-06,2.0071166e-06,0.00063274056,0.001734097,-0.019466007,-0.060224902,0.010704371,-0.004061835,nan,0.09180397,0.025989909,0.68133473,0.117189005,0.08889768,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320739429000,1777320739429000,0,nan,nan,0.002934876,-0.0030397358,0.017403496,1.7840765e-08,8.028467e-09,0.0,0.005179082,-0.0075369477,0.0045577115,0.002014401,4.460191e-06,2.0071166e-06,0.00063274056,-0.01296958,0.013024903,0.03909878,0.0094659515,-0.004061835,nan,0.0987231,0.014038465,0.5988002,0.059410755,0.08926995,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320739925000,1777320739925000,0,nan,nan,0.00063677406,-0.0012334752,0.02023824,1.7840765e-08,8.028467e-09,0.0,-0.0011296947,-0.0032965948,0.004130574,0.003726661,4.460191e-06,2.0071166e-06,0.00063274056,0.056358647,-0.068472385,-0.0018542631,0.00808858,-0.004061835,nan,0.09745489,0.017066734,0.52971995,0.059844654,0.09203701,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320740429000,1777320740429000,0,nan,nan,-0.0011154586,-0.0014510712,0.017955594,1.7840765e-08,8.028467e-09,0.0,-0.004791446,-0.0060407273,0.0027519115,5.9285623e-05,4.460191e-06,2.0071166e-06,0.00063274056,-0.072066315,0.014800622,0.02778135,0.010959529,-0.004061835,nan,0.09481082,0.0115997875,0.48988378,0.042430513,0.0841044,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320740925000,1777320740925000,0,nan,nan,-0.0022159268,-0.002566724,0.013063966,1.7840765e-08,8.028467e-09,0.0,-0.005950412,-0.009590852,0.002469147,-0.0031384446,4.460191e-06,2.0071166e-06,0.00063274056,0.009121813,-0.021357678,0.07053743,0.010232269,-0.004061835,nan,0.096932285,0.014024176,0.45580405,0.046185225,0.083827406,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320741429000,1777320741429000,0,nan,nan,-0.0017593652,-0.0039044232,0.009995574,1.7840765e-08,8.028467e-09,0.0,-0.0038470023,-0.010701143,0.0038269227,-0.0024361245,4.460191e-06,2.0071166e-06,0.00063274056,-0.014477567,-0.030945633,0.00837352,0.009040998,-0.004061835,nan,0.09865394,0.017137727,0.42949402,0.050288696,0.08338931,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320741925000,1777320741925000,0,nan,nan,-0.0005807321,-0.0026610724,0.012084229,1.7840765e-08,8.028467e-09,0.0,-0.00080754614,-0.0053876555,0.004247768,0.0014798542,4.460191e-06,2.0071166e-06,0.00063274056,-0.016029973,-0.0247644,-0.038445923,0.0074396776,-0.004061835,nan,0.10027918,0.012287446,0.40657064,0.039993055,0.07680591,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320742429000,1777320742429000,0,nan,nan,0.00028766174,-0.00043340685,0.012820806,1.7840765e-08,8.028467e-09,0.0,0.00031299278,-0.0003977329,0.0041396455,0.0015606836,4.460191e-06,2.0071166e-06,0.00063274056,-0.03007806,-0.06692473,-0.039946284,0.009691884,-0.004061835,nan,0.09832282,0.01500081,0.38953143,0.04432698,0.077252425,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320742925000,1777320742925000,0,nan,nan,-0.00011690423,0.00093469466,0.008269437,1.7840765e-08,8.028467e-09,0.0,-0.0032990666,-3.3764056e-05,0.005641018,-0.0010228811,4.460191e-06,2.0071166e-06,0.00063274056,-0.019419067,-0.026919255,0.048291866,0.008282739,-0.004061835,nan,0.096333615,0.011040141,0.37535983,0.036060665,0.07263306,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320743429000,1777320743429000,0,nan,nan,-0.0019839793,0.0024884415,0.0051036584,1.7840765e-08,8.028467e-09,0.0,-0.0049861227,0.0060059465,0.00249163,-0.005095915,4.460191e-06,2.0071166e-06,0.00063274056,-0.04904092,-0.04141041,0.061339695,0.008368373,-0.004061835,nan,0.098843195,0.013414665,0.36141935,0.040392585,0.07385414,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777320743925000,1777320743925000,0,nan,nan,-0.0003646637,0.003910637,0.0026063353,1.7840765e-08,8.028467e-09,0.0,0.0016781546,0.0074771917,0.004766164,-0.00242576,4.460191e-06,2.0071166e-06,0.00063274056,-0.02491706,0.0058488655,0.014686025,0.009289272,-0.004061835,nan,0.10048646,0.015977869,0.35156438,0.044091765,0.07517935,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
