timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1777320744985000,0.0,0.0,0.0,0.0
1777320745189000,0.0,0.0,0.0,0.0
1777320745389000,0.0,0.0,0.0,0.0
1777320745589000,0.0,0.0,0.0,0.0
1777320745789000,0.0,0.0,0.0,0.0
1777320745989000,0.0,0.0,0.0,0.0
1777320746189000,0.0,0.0,0.0,0.0
1777320746385000,0.0,0.0,0.0,0.0
1777320746589000,0.0,0.0,0.0,0.0
1777320746789000,0.0,0.0,0.0,0.0
1777320746989000,0.0,0.0,0.0,0.0
1777320747189000,0.0,0.0,0.0,0.0
1777320747389000,0.0,0.0,0.0,0.0
1777320747589000,0.0,0.0,0.0,0.0
1777320747789000,0.0,0.0,0.0,0.0
1777320747989000,0.0,0.0,0.0,0.0
1777320748189000,0.0,0.0,0.0,0.0
1777320748389000,0.0,0.0,0.0,0.0
1777320748585000,0.0,0.0,0.0,0.0
1777320748789000,0.0,0.0,0.0,0.0
1777320748989000,0.0,0.0,0.0,0.0
1777320749189000,0.0,0.0,0.0,0.0
1777320749389000,0.0,0.0,0.0,0.0
1777320749589000,0.0,0.0,0.0,0.0
1777320749789000,0.0,0.0,0.0,0.0
1777320749985000,0.0,0.0,0.0,0.0
1777320750189000,0.0,0.0,0.0,0.0
1777320750389000,0.0,0.0,0.0,0.0
1777320750589000,0.0,0.0,0.0,0.0
1777320750789000,0.0,0.0,0.0,0.0
1777320750989000,0.0,0.0,0.0,0.0
1777320751189000,0.0,0.0,0.0,0.0
1777320751385000,0.0,0.0,0.0,0.0
1777320751589000,0.0,0.0,0.0,0.0
1777320751789000,0.0,0.0,0.0,0.0
1777320751989000,0.0,0.0,0.0,0.0
1777320752189000,0.0,0.0,0.0,0.0
1777320752389000,0.0,0.0,0.0,0.0
1777320752589000,0.0,0.0,0.0,0.0
1777320752789000,0.0,0.0,0.0,0.0
1777320752989000,0.0,0.0,0.0,0.0
1777320753189000,0.0,0.0,0.0,0.0
1777320753389000,0.0,0.0,0.0,0.0
1777320753589000,0.0,0.0,0.0,0.0
1777320753789000,0.0,0.0,0.0,0.0
1777320753989000,0.0,0.0,0.0,0.0
1777320754185000,0.0,0.0,0.0,0.0
1777320754389000,0.0,0.0,0.0,0.0
1777320754589000,0.0,0.0,0.0,0.0
1777320754789000,0.0,0.0,0.0,0.0
1777320754989000,0.0,0.0,0.0,0.0
1777320755189000,0.0,0.0,0.0,0.0
1777320755389000,0.0,0.0,0.0,0.0
1777320755589000,0.0,0.0,0.0,0.0
1777320755789000,0.0,0.0,0.0,0.0
1777320755985000,0.0,0.0,0.0,0.0
1777320756189000,0.0,0.0,0.0,0.0
1777320756389000,0.0,0.0,0.0,0.0
1777320756589000,0.0,0.0,0.0,0.0
1777320756789000,0.0,0.0,0.0,0.0
1777320756989000,0.0,0.0,0.0,0.0
1777320757189000,0.0,0.0,0.0,0.0
1777320757389000,0.0,0.0,0.0,0.0
1777320757589000,0.0,0.0,0.0,0.0
1777320757789000,0.0,0.0,0.0,0.0
1777320757985000,0.0,0.0,0.0,0.0
1777320758189000,0.0,0.0,0.0,0.0
1777320758389000,0.0,0.0,0.0,0.0
1777320758589000,0.0,0.0,0.0,0.0
1777320758789000,0.0,0.0,0.0,0.0
1777320758989000,-0.000999795,-0.0006133461,4.586757e-06,0.0
1777320759189000,-0.0030358406,-0.0014383196,3.893096e-05,0.0
1777320759389000,-0.005329943,-0.002223091,3.624801e-05,0.0
1777320759589000,-0.007516986,-0.0030639593,1.33290105e-05,0.0
1777320759789000,-0.009971904,-0.0038468346,-7.774601e-06,0.0
1777320759989000,-0.012499543,-0.0047017243,-6.7261817e-07,0.0
1777320760189000,-0.014935262,-0.0052962955,6.894572e-06,0.0
1777320760389000,-0.017342197,-0.005693252,-2.3119426e-06,0.0
1777320760589000,-0.019819751,-0.005794001,1.765463e-05,0.0
1777320760789000,-0.02079132,-0.0052346988,-2.0498883e-05,0.0
1777320760989000,-0.014102298,-0.0037815054,-1.03406555e-05,0.0
1777320761189000,-0.010580288,-0.0028418724,-2.388851e-05,0.0
1777320761385000,-0.008455486,-0.0022455484,-4.9773313e-05,0.0
1777320761589000,-0.0065487344,-0.0017581093,3.8456196e-06,0.0
1777320761785000,-0.0050632954,-0.0013840728,2.0886644e-06,0.0
1777320761989000,-0.0038428057,-0.0010283075,4.5243178e-05,0.0
1777320762189000,-0.003033737,-0.00080979016,3.6422745e-05,0.0
1777320762385000,-0.0024483008,-0.0005723008,3.6633766e-05,0.0
1777320762589000,-0.001869295,-0.0005170271,3.5848002e-06,0.0
1777320762789000,-0.0014101382,-0.00034107076,4.4447508e-05,0.0
1777320762989000,-0.0010680096,-0.00030169578,3.4200424e-05,0.0
1777320763189000,-0.0008822805,-0.00021603156,3.728609e-05,0.0
1777320763389000,-0.00061782333,-0.00016272554,-1.3534041e-05,0.0
1777320763589000,-0.00041514833,-0.00014599845,3.0810788e-06,0.0
1777320763789000,-0.0003152066,-8.2251674e-05,-4.2937145e-06,0.0
1777320763989000,-0.00029436348,-0.00014431623,8.668189e-06,0.0
1777320764189000,-0.00023275995,-3.2610233e-06,-1.8663772e-05,0.0
1777320764389000,-0.00024984227,2.1949903e-05,2.2237544e-05,0.0
1777320764589000,-0.0002732214,2.3141605e-05,0.00011658725,0.0
1777320764789000,-0.00021464124,-2.1682763e-05,0.0001279404,0.0
1777320764989000,-0.00015526373,-1.5097825e-05,0.00014301013,0.0
1777320765189000,-2.7719234e-05,4.716576e-05,7.15973e-05,0.0
1777320765389000,-4.3570926e-05,6.827512e-05,1.7382497e-05,0.0
1777320765589000,7.102583e-05,2.3613222e-05,-1.989009e-05,0.0
1777320765789000,2.7305856e-05,4.7065274e-05,-1.1634026e-05,0.0
1777320765989000,8.687098e-05,4.663298e-05,-6.3403204e-05,0.0
1777320766189000,0.00015559475,4.3151203e-07,-5.1252326e-05,0.0
1777320766389000,5.137987e-05,-4.959544e-05,-4.972188e-05,0.0
1777320766589000,4.3117584e-06,-4.484813e-05,-3.3448472e-05,0.0
1777320766789000,1.7217679e-05,-2.4079813e-05,-2.8977029e-05,0.0
1777320766989000,8.1494865e-05,-7.796715e-05,-5.6012315e-05,0.0
1777320767189000,5.1693078e-05,-5.3681615e-05,-3.2544463e-05,0.0
1777320767389000,-2.2409315e-05,-4.272986e-05,-4.101914e-05,0.0
1777320767589000,-5.212787e-07,-4.826089e-05,2.2182527e-05,0.0
1777320767789000,-4.6789097e-05,-2.7872014e-05,3.4382534e-05,0.0
1777320767989000,2.0766316e-05,3.6978727e-06,1.3907624e-05,0.0
1777320768189000,3.9561717e-05,-2.9023679e-05,-2.3902374e-05,0.0
1777320768389000,2.35751e-05,-7.689028e-06,-2.4804167e-06,0.0
1777320768585000,-4.3394975e-05,-2.7666982e-05,-3.5487752e-05,0.0
1777320768789000,1.8713581e-05,-1.066136e-05,-2.0225214e-05,0.0
1777320768985000,-3.1659078e-05,3.1027415e-05,-1.1242658e-05,0.0
1777320769189000,5.0252725e-05,-4.1355088e-05,-2.5013735e-05,0.0
1777320769389000,-7.0953305e-05,3.273301e-05,-6.2124377e-06,0.0
1777320769589000,-3.701391e-05,2.007874e-05,-2.2955746e-06,0.0
1777320769789000,-2.3021043e-05,7.085354e-05,1.2245848e-05,0.0
1777320769989000,-0.00010052957,5.592324e-05,5.212525e-05,0.0
1777320770189000,-2.6910406e-05,7.751378e-06,4.9787464e-05,0.0
1777320770389000,6.523112e-05,-0.0005906421,-0.0011181073,0.0
1777320770589000,0.0022380257,-0.0029344782,-0.003168446,0.0
1777320770789000,0.001285422,-0.0024575728,-0.0020338187,0.0
1777320770989000,-0.00026210572,-0.0017290406,-0.0002689246,0.0
1777320771189000,-0.00093376375,-0.0004840447,0.0009565922,0.0
1777320771389000,-0.0010137912,0.0016836465,0.0014360696,0.0
1777320771589000,-0.00060371164,0.0014946865,0.001265651,0.0
1777320771789000,-0.0001480692,0.0012712758,0.00088157336,0.0
1777320771989000,-1.1351851e-05,0.0010178232,0.00057140295,0.0
1777320772189000,5.1699342e-05,0.00094912614,0.0004282245,0.0
1777320772389000,3.9162318e-05,0.0030781855,0.00029139477,0.0
1777320772589000,0.00031435073,0.002813223,0.00013470277,0.0
1777320772789000,0.00010380751,0.0022934172,-1.2809464e-05,0.0
1777320772989000,-0.0001507478,0.001784762,-1.6835898e-05,0.0
1777320773189000,-0.00015050315,0.0016057409,-1.4224959e-05,0.0
1777320773389000,-8.603732e-05,0.0014225151,-9.621285e-05,0.0
1777320773589000,-0.0001035707,0.0012569505,-6.70893e-05,0.0
1777320773789000,-0.00012872854,-0.00016492957,-3.2008484e-06,0.0
1777320773989000,-9.925383e-05,-0.0019967724,6.5675216e-05,0.0
1777320774189000,-9.108178e-05,-0.0017146884,4.263713e-05,0.0
1777320774389000,9.208769e-05,-0.0015780492,4.7571364e-05,0.0
1777320774585000,0.00010013751,-0.0014917549,-1.43005345e-05,0.0
1777320774789000,8.662833e-05,-0.0014160539,-4.2426065e-05,0.0
1777320774985000,0.00017977122,-0.0013707855,-8.8333654e-05,0.0
1777320775189000,0.00029504765,-0.0030373875,-0.00011597456,0.0
1777320775385000,0.000113619,-0.0027425808,-0.000113291695,0.0
1777320775589000,0.00010156413,-0.0015868508,-9.1254755e-05,0.0
1777320775789000,-4.3711043e-05,-0.00045027083,-6.40079e-05,0.0
1777320775989000,1.2293942e-05,0.000678154,-4.1597716e-05,0.0
1777320776189000,-4.662441e-05,0.0013202584,3.7980968e-05,0.0
1777320776389000,-0.00010193702,0.0013043088,8.8442204e-05,0.0
1777320776589000,-2.6301033e-05,0.00040322804,9.755229e-05,0.0
1777320776789000,0.00011225273,-0.0020679783,6.640238e-05,0.0
1777320776989000,9.528029e-05,-0.0018150815,9.584192e-06,0.0
1777320777189000,9.996668e-05,-0.0014884734,2.0883745e-05,0.0
1777320777389000,-0.00052251865,0.00032495003,7.632303e-05,0.0
1777320777589000,-6.0819606e-05,0.0047258195,6.2345294e-05,0.0
1777320777789000,0.00010887451,-0.0004047152,2.6986334e-05,0.0
1777320777989000,-0.0001467092,-0.0028405965,2.4991532e-05,0.0
1777320778185000,2.3121855e-05,-0.0020418675,5.753105e-05,0.0
1777320778389000,9.687825e-05,-0.0016943889,7.424102e-05,0.0
1777320778589000,-3.5662568e-05,0.0005567977,0.00015572671,0.0
1777320778789000,-0.00013728609,0.0023189553,8.455693e-05,0.0
1777320778989000,-5.130574e-05,0.0017433941,2.7495022e-05,0.0
1777320779189000,3.0861676e-05,0.0014028671,-2.02928e-06,0.0
1777320779389000,6.182153e-05,0.0011833948,1.9835426e-05,0.0
1777320779589000,-2.4657102e-05,0.00093938905,7.2101924e-05,0.0
1777320779789000,-9.219222e-05,-0.0016503226,2.3669194e-05,0.0
1777320779989000,0.00014488184,-0.0025510981,-2.2085287e-05,0.0
1777320780189000,1.1957294e-05,-0.0004418174,8.2316944e-07,0.0
1777320780389000,-5.412439e-05,0.0010907052,2.5553052e-05,0.0
1777320780589000,-2.2624841e-05,0.0008307612,2.6984924e-05,0.0
1777320780789000,6.195294e-05,0.001273336,-4.286708e-06,0.0
1777320780989000,0.000101936814,0.0009559065,-2.4927858e-05,0.0
1777320781189000,5.8343794e-05,0.0005217984,-4.862756e-05,0.0
1777320781389000,5.143579e-05,7.9694524e-05,-7.0906084e-05,0.0
1777320781589000,7.7982164e-05,-0.00019228738,-5.4121996e-05,0.0
1777320781789000,6.76987e-05,-6.492662e-05,-2.749587e-05,0.0
1777320781989000,-8.693173e-05,0.0025653872,-2.084094e-05,0.0
1777320782189000,-7.413106e-05,0.0025642079,-3.1041887e-05,0.0
1777320782389000,0.0003027903,0.0021151458,-2.5601823e-05,0.0
1777320782589000,-9.259049e-05,0.00198614,1.6837244e-05,0.0
1777320782789000,-0.00011211824,0.0016489137,-6.373632e-05,0.0
1777320782989000,2.7716502e-05,0.001333035,-7.6410004e-05,0.0
1777320783189000,0.0001272578,0.0009204343,4.5294604e-05,0.0
1777320783389000,-7.319087e-05,-0.0012499699,7.522462e-05,0.0
1777320783589000,0.00011363116,-0.002248161,-9.146392e-06,0.0
1777320783789000,6.667565e-05,-0.0019074987,1.8678964e-05,0.0
1777320783989000,9.092595e-05,-0.00169007,-4.3267195e-05,0.0
1777320784185000,9.251866e-05,-0.0015582663,-5.7045487e-05,0.0
1777320784389000,8.813529e-06,-0.0019046392,-2.1737653e-05,0.0
1777320784589000,3.5239764e-06,-0.0034022927,-4.262833e-05,0.0
1777320784789000,1.34144075e-05,-0.0026161368,4.799325e-06,0.0
1777320784985000,-6.428127e-05,-0.001337179,6.258319e-05,0.0
1777320785185000,-4.0545056e-05,-0.00015154819,2.834091e-05,0.0
1777320785389000,-2.994269e-05,0.0009931988,5.9533413e-06,0.0
1777320785589000,3.8594506e-05,0.0014029718,-1.4004648e-05,0.0
1777320785789000,-1.4715413e-05,0.0013580509,-4.3455555e-05,0.0
1777320785985000,-0.00032307414,0.00035842074,-6.04715e-05,0.0
1777320786185000,-3.965707e-05,-0.0019472581,-3.4411685e-05,0.0
1777320786389000,0.0001328885,-0.0018470233,-8.277179e-05,0.0
1777320786589000,0.000122446,-0.0016096128,-6.9686874e-05,0.0
1777320786789000,2.1165084e-05,-0.0014682173,-4.912004e-05,0.0
1777320786989000,6.082379e-05,-0.0013428157,2.9462954e-05,0.0
1777320787189000,-5.9927033e-06,-0.0012010359,6.596673e-05,0.0
1777320787389000,-0.00013805118,-0.0009358438,2.8128168e-05,0.0
1777320787589000,4.4368644e-05,0.0014571825,-1.0551359e-05,0.0
1777320787789000,0.00013027654,0.0019538093,-2.7883987e-05,0.0
1777320787989000,1.228494e-05,0.001590995,-9.986814e-06,0.0
1777320788185000,-4.835327e-05,0.0013453049,3.5780195e-05,0.0
1777320788389000,-4.5430294e-05,0.0012506784,6.2938314e-05,0.0
1777320788589000,-1.5158283e-05,0.0011805369,4.368118e-05,0.0
1777320788789000,-2.268619e-05,0.0024409448,7.106345e-05,0.0
1777320788989000,3.772591e-05,0.0025002535,1.3565883e-05,0.0
1777320789189000,8.532408e-05,0.0014449432,-9.995289e-06,0.0
1777320789389000,5.2949734e-05,0.0003722511,-1.0041686e-05,0.0
1777320789589000,-6.668269e-05,-0.00052689615,5.333221e-06,0.0
1777320789789000,-5.0582577e-07,-0.0010609485,-4.5473444e-05,0.0
1777320789989000,1.2578544e-05,-0.0011513927,-5.9066453e-05,0.0
1777320790189000,-2.941877e-05,0.0001838486,-2.7529892e-05,0.0
1777320790389000,-0.00011965545,0.0022158024,3.480967e-05,0.0
1777320790589000,-8.329047e-05,0.0019345499,2.7429167e-05,0.0
1777320790789000,0.00037864983,0.0016873452,1.9676583e-05,0.0
1777320790989000,-4.095432e-05,0.0015076853,1.1481339e-05,0.0
1777320791189000,-6.134274e-05,0.0013249743,4.25217e-05,0.0
1777320791389000,2.5240497e-06,0.0011317453,2.9161038e-05,0.0
1777320791589000,9.8183555e-06,0.0008860038,8.715287e-06,0.0
1777320791785000,0.0002607686,-0.0015905078,-2.1521124e-05,0.0
1777320791989000,-2.437003e-05,-0.0020209628,-2.9496643e-05,0.0
1777320792185000,-9.210453e-09,-0.0016626187,-5.0599847e-06,0.0
1777320792389000,0.00016208828,-0.0015303325,5.16617e-05,0.0
1777320792589000,-2.4849822e-05,-0.0013711235,8.0039164e-05,0.0
1777320792789000,-0.00011922779,-0.0012418164,6.7697874e-05,0.0
1777320792989000,-0.00010227604,-0.0026983116,3.3919234e-05,0.0
1777320793189000,-5.8114598e-05,-0.0024265056,1.09775665e-05,0.0
1777320793389000,1.4578798e-05,-0.0013716166,-2.9331768e-05,0.0
1777320793589000,3.71149e-05,-0.00026173,3.524865e-07,0.0
1777320793789000,-4.7137557e-05,0.00080365443,-1.8533192e-06,0.0
1777320793989000,-2.7826169e-05,0.0012611139,-1.621374e-05,0.0
1777320794185000,-2.8472645e-05,0.001273219,7.78735e-06,0.0
1777320794389000,-0.00044047664,-0.0008921989,-2.6097881e-05,0.0
1777320794589000,0.0002282462,-0.002149635,-4.409938e-06,0.0
1777320794789000,0.00020686876,-0.0017643984,-9.494332e-05,0.0
1777320794989000,0.00013893144,-0.0014558823,-7.1700706e-05,0.0
1777320795189000,5.4381493e-05,-0.0013871248,-3.368563e-05,0.0
1777320795389000,4.4527646e-05,-0.0012890147,-3.211866e-05,0.0
1777320795589000,3.230661e-05,-0.0011036274,-1.4385661e-05,0.0
1777320795789000,-7.92268e-05,-0.00061376346,-1.6109185e-05,0.0
1777320795985000,-3.7900296e-05,0.0018689926,1.8576686e-05,0.0
1777320796189000,-7.129195e-05,0.0018545708,3.2747186e-05,0.0
1777320796389000,-4.128002e-06,0.0015841553,3.9441842e-05,0.0
1777320796589000,3.282431e-05,0.0013908934,3.2601356e-06,0.0
1777320796789000,1.4673812e-05,0.0013124539,1.4895188e-05,0.0
1777320796989000,-2.7888824e-05,0.001736864,5.5991773e-06,0.0
1777320797189000,-5.4941713e-05,0.002841431,-8.812256e-06,0.0
1777320797389000,-8.030844e-05,0.0020421664,-1.8098928e-05,0.0
1777320797589000,-1.19889055e-05,0.00086007867,-3.2972028e-05,0.0
1777320797789000,3.9255858e-05,-6.170358e-05,-1.6862352e-05,0.0
1777320797985000,-3.598461e-05,-0.0009831743,1.9589654e-06,0.0
1777320798189000,-5.9326376e-05,-0.0011534916,-2.5685616e-05,0.0
1777320798389000,5.6091503e-06,-0.0009288997,-5.7168218e-05,0.0
1777320798585000,-0.00010459298,0.0019259013,-2.6579912e-05,0.0
1777320798789000,-6.3022024e-05,0.0020128118,-8.1705575e-06,0.0
1777320798989000,0.0003027173,0.0016381678,6.4812106e-05,0.0
1777320799189000,-4.769289e-05,0.0015007785,6.811907e-05,0.0
1777320799389000,-0.00010847886,0.0013837527,9.221379e-05,0.0
1777320799589000,-9.474329e-05,0.0012190547,0.00010358138,0.0
1777320799789000,-5.9295457e-05,0.0008779322,5.882769e-05,0.0
1777320799989000,0.000282973,-0.0009671361,-6.632942e-06,0.0
1777320800189000,-3.179809e-05,-0.0021084147,-3.0659874e-05,0.0
1777320800389000,-9.744645e-07,-0.0017647322,-3.977332e-05,0.0
1777320800589000,0.00029131043,-0.0015893184,4.3113996e-06,0.0
1777320800789000,1.5322188e-05,-0.0013932316,4.0325744e-05,0.0
1777320800989000,-0.00021696546,-0.001251887,0.00011330833,0.0
1777320801189000,-0.00015136956,-0.0027535076,7.70433e-05,0.0
1777320801389000,-0.00015550989,-0.0026083074,1.8599074e-05,0.0
1777320801589000,-8.07683e-05,-0.0014214773,2.8395427e-05,0.0
1777320801789000,3.596143e-05,-0.00036930016,4.3858374e-05,0.0
1777320801989000,3.3655866e-05,0.000647073,4.3740576e-05,0.0
1777320802189000,-0.00059951516,0.0013095596,1.1755506e-05,0.0
1777320802389000,0.00017949163,0.0012581117,1.106311e-05,0.0
1777320802589000,0.00017372477,-0.00047894032,-1.9224692e-05,0.0
1777320802789000,0.00016627826,-0.0021262143,-5.9750982e-05,0.0
1777320802989000,0.00018131522,-0.001827904,-0.00011589239,0.0
1777320803189000,0.0001345561,-0.0015709163,-0.00014869722,0.0
1777320803389000,0.00019722512,-0.0015071315,-0.00014599023,0.0
1777320803589000,0.00028325888,-0.0013569914,-0.00016654145,0.0
1777320803789000,0.00012869628,-0.0011404093,-0.000111923546,0.0
1777320803989000,0.00016569911,-0.00091017457,-5.972813e-05,0.0
1777320804189000,3.5580073e-05,0.0017462044,1.352239e-05,0.0
1777320804389000,-3.773346e-05,0.0018513745,1.6147556e-05,0.0
1777320804589000,0.00016593434,0.0016173925,6.1553736e-05,0.0
1777320804789000,0.000101052865,0.0014449641,3.3373017e-05,0.0
1777320804989000,-0.0004565336,0.0012743887,3.5212473e-05,0.0
1777320805189000,-0.00020540632,0.0015696761,2.6193861e-06,0.0
1777320805389000,-0.00011418623,0.0029534479,-2.9635243e-05,0.0
1777320805589000,-8.715693e-05,0.0022250866,-5.8536298e-05,0.0
1777320805789000,-6.254647e-06,0.0010031178,-8.277928e-05,0.0
1777320805989000,-3.5784615e-05,-2.3892126e-05,-4.7945516e-05,0.0
1777320806189000,-2.399104e-05,-0.00091486744,2.971401e-07,0.0
1777320806389000,-5.4464665e-05,-0.0012766445,-1.1250664e-05,0.0
1777320806589000,-4.93378e-05,-0.001135065,-9.548055e-06,0.0
1777320806789000,-4.5460733e-05,0.0015758709,1.2069251e-05,0.0
1777320806989000,-9.160892e-06,0.0020086921,1.8608449e-05,0.0
1777320807189000,0.00037228983,0.0016753029,3.357455e-05,0.0
1777320807389000,2.1375534e-05,0.001579325,5.4175074e-05,0.0
1777320807589000,-0.00012591427,0.0014533851,4.45763e-05,0.0
1777320807789000,-7.3701915e-05,0.001332489,1.7284077e-05,0.0
1777320807989000,1.6487385e-05,0.001133554,-3.5446854e-05,0.0
1777320808189000,-1.4788082e-05,-0.00011187149,-9.4283405e-06,0.0
1777320808389000,-5.9515737e-06,-0.0019883015,2.8827913e-07,0.0
