timestamp,lat,lon,alt,x,y,z,roll,pitch,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
1777227220821000,47.398669283127944,8.54559367996894,488.02835,103.09806,-0.039141215,0.083740234,-0.005999813,0.0013336395,-0.0013190907,106,1,1,1,0
1777227223017000,47.39866924619416,8.545593881351891,488.01956,103.093956,-0.023983711,0.0925293,-0.0049316497,0.0008703382,-0.0018351098,107,1,1,1,0
