timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777227220821000,1777227220669000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367126,0.0,0.0,0.0,0.0,0.002510907,0.0025033713,0.002510907,0.0025022011,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220829000,1777227220677000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510907,0.0025033713,0.002510907,0.0025022011,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220837000,1777227220685000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510907,0.0025033713,0.002510907,0.0025022011,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220845000,1777227220693000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510907,0.0025033713,0.002510907,0.0025022011,1.0001612,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220853000,1777227220701000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510907,0.0025033713,0.002510907,0.0025022011,1.0001612,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220861000,1777227220709000,0.0933476,0.093358606,0.20499174,0.25750428,0.25751242,0.5755524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001613,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220869000,1777227220717000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220877000,1777227220725000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367029,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220893000,1777227220741000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367126,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220901000,1777227220749000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367126,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001612,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220909000,1777227220757000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367126,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001612,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220917000,1777227220765000,0.09333462,0.09334561,0.2049874,0.25747815,0.25748622,0.5755231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367126,0.0,0.0,0.0,0.0,0.002510911,0.002503379,0.002510911,0.0025022018,1.0001613,1.0002172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227220933000,1777227220781000,0.09334713,0.09335827,0.20499165,0.25750405,0.25751227,0.5755523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367028,0.0,0.0,0.0,0.0,0.0025109118,0.0025033809,0.0025109118,0.0025022007,1.0001612,1.0002171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
