timestamp,load,ram_usage
1777227220557000,0.30555555,0.19771989
1777227221057000,0.31111112,0.19773172
1777227221557000,0.24285714,0.19771318
1777227222057000,0.3068182,0.19771397
1777227222557000,0.2987013,0.19770293
1777227223057000,0.28767124,0.19768164
1777227223557000,0.30136988,0.19769466
1777227224057000,0.2769231,0.19766784
1777227224557000,0.3116883,0.19766784
1777227225057000,0.31764707,0.19766192
1777227225557000,0.32911393,0.19764654
1777227226057000,0.2638889,0.19762367
1777227226557000,0.31428573,0.19761224
1777227227057000,0.25925925,0.19762367
1777227227557000,0.2923077,0.19760041
1777227228057000,0.29113925,0.19757359
1777227228557000,0.2638889,0.19758661
1777227229057000,0.24358974,0.19756098
1777227229557000,0.25373134,0.19754994
1777227230057000,0.34210527,0.19754954
1777227230557000,0.27160493,0.19753811
1777227231057000,0.30555555,0.19751681
1777227231557000,0.265625,0.19749907
1777227232057000,0.3043478,0.19748762
1777227232557000,0.2857143,0.19747303
1777227233057000,0.2962963,0.19747461
1777227233557000,0.28947368,0.19745174
1777227234057000,0.2769231,0.19745135
1777227234557000,0.25,0.19745135
1777227235057000,0.2777778,0.19742335
1777227235557000,0.2837838,0.19740364
1777227236057000,0.3218391,0.19740522
1777227236557000,0.30588236,0.19738707
1777227237057000,0.27272728,0.19740443
1777227237557000,0.3030303,0.19741035
1777227238057000,0.29069766,0.19738984
1777227238557000,0.2739726,0.19738747
1777227239057000,0.28,0.19738747
1777227239557000,0.26923078,0.19736539
1777227240057000,0.28,0.19736657
1777227240557000,0.296875,0.19734606
1777227241057000,0.2535211,0.19733897
1777227241557000,0.27631578,0.19733699
1777227242057000,0.29213482,0.19731452
1777227242557000,0.3068182,0.1972948
1777227243057000,0.32911393,0.1972806
1777227243557000,0.28767124,0.19729875
1777227244057000,0.2820513,0.1972731
1777227244557000,0.2987013,0.1972739
1777227245057000,0.30136988,0.19725102
1777227245557000,0.3043478,0.19727035
1777227246057000,0.2962963,0.19729993
1777227246557000,0.28169015,0.19727509
1777227247057000,0.2777778,0.19726168
1777227247557000,0.31460676,0.19724551
1777227248057000,0.3,0.19724827
1777227248557000,0.2987013,0.19722816
1777227249057000,0.2987013,0.19720805
1777227249557000,0.26923078,0.19721356
1777227250057000,0.28947368,0.19721791
1777227250557000,0.2857143,0.19720568
1777227251057000,0.28947368,0.19720568
1777227251557000,0.31034482,0.19718438
1777227252057000,0.3188406,0.19719818
1777227252557000,0.2753623,0.197184
1777227253057000,0.3114754,0.19718201
1777227253557000,0.3068182,0.19716349
1777227254057000,0.31034482,0.1971548
1777227254557000,0.28915662,0.19713904
1777227255057000,0.29268292,0.19713786
1777227255557000,0.2948718,0.19711892
1777227256057000,0.35227272,0.19709882
1777227256557000,0.30379745,0.19708738
1777227257057000,0.2923077,0.19710158
1777227257557000,0.28767124,0.19707634
1777227258057000,0.33333334,0.1970787
1777227258557000,0.2948718,0.1970582
1777227259057000,0.28767124,0.19708304
1777227259557000,0.3043478,0.19705899
1777227260057000,0.32467532,0.19705781
1777227260557000,0.29333332,0.19704637
1777227261057000,0.296875,0.19702469
1777227261557000,0.30666667,0.19703494
1777227262057000,0.29333332,0.19700733
1777227262557000,0.32222223,0.19699314
1777227263057000,0.3026316,0.19701403
1777227263557000,0.32876712,0.19697894
1777227264057000,0.29577464,0.19696395
1777227264557000,0.28985506,0.19697736
1777227265057000,0.31578946,0.19695015
1777227265557000,0.27941176,0.19693753
1777227266057000,0.32967034,0.19693911
1777227266557000,0.29411766,0.19692926
1777227267057000,0.28787878,0.19691506
1777227267557000,0.3181818,0.19689061
1777227268057000,0.3253012,0.19689336
1777227268557000,0.31182796,0.19687444
1777227269057000,0.3255814,0.19687957
1777227269557000,0.28787878,0.19686814
1777227270057000,0.33333334,0.19685355
1777227270557000,0.31034482,0.1968571
1777227271057000,0.32941177,0.19685985
1777227271557000,0.3125,0.19683659
1777227272057000,0.30666667,0.1968571
1777227272557000,0.32051283,0.19684052
1777227273057000,0.2857143,0.19681609
1777227273557000,0.296875,0.19682948
1777227274057000,0.31578946,0.19679913
1777227274557000,0.30379745,0.19677942
1777227275057000,0.34065935,0.19678888
1777227275557000,0.29166666,0.19677113
1777227276057000,0.29577464,0.19679084
1777227276557000,0.33333334,0.19676758
1777227277057000,0.3,0.19674352
1777227277557000,0.32394367,0.19674392
1777227278057000,0.2923077,0.19674392
1777227278557000,0.3,0.19671947
1777227279057000,0.28125,0.19669108
1777227279557000,0.296875,0.19670448
1777227280057000,0.3114754,0.19668871
1777227280557000,0.28787878,0.19665992
1777227281057000,0.3026316,0.19668004
1777227281557000,0.2835821,0.19665638
1777227282057000,0.296875,0.19665755
