timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777225992369000,0.008918163,-0.044717718,-0.019747946,-0.00051196426,0.00051196426,0.69948804,-0.06399777,0.06399777,-0.06399777,-4.0,4.0,-4.0,0.018787533,0.0030418155
1777225992393000,0.008863091,-0.044749755,-0.0141242705,0.0010334721,-0.0010340237,0.69884807,0.065215826,-0.06528759,-0.095995724,0.0,0.0,-4.0,0.018800788,0.0
1777225992553000,0.008434882,-0.04506958,-0.014521038,0.0010258062,-0.0010256774,0.69884807,0.06423569,-0.064219475,-0.09599549,0.0,0.0,-4.0,0.018720346,0.0
1777225992769000,0.007857194,-0.046070643,-0.02133481,-0.0005119688,0.0005119688,0.69948804,-0.06399805,0.06399805,-0.06399805,-4.0,4.0,-4.0,0.01886216,0.0
1777225992969000,0.0075922254,-0.046305906,-0.022707887,-0.00051198836,0.00051198836,0.699488,-0.06399927,0.06399927,-0.06399927,-4.0,4.0,-4.0,0.0185393,0.0
1777225993153000,0.007256081,-0.04577218,-0.018396806,0.0010260073,-0.0010255303,0.6988481,0.06426144,-0.064201355,-0.09599529,0.0,0.0,-4.0,0.01850349,0.0
1777225993369000,0.006367561,-0.045719188,-0.025271662,-0.00051196106,0.00051196106,0.69948804,-0.06399757,0.06399757,-0.06399757,-4.0,4.0,-4.0,0.018593824,0.0
1777225993553000,0.0065440587,-0.045966912,-0.022027692,0.0015012817,-0.001487833,0.6392772,-0.00029066205,0.0003707707,-0.5,0.0,0.0,0.0,0.018570729,0.0
1777225993753000,0.0068382225,-0.046256766,-0.025561396,0.0014426345,-0.0014131169,0.53936225,-0.0002963841,0.00037649274,-0.5,0.0,0.0,0.0,0.018570729,0.0
1777225993953000,0.0071203345,-0.046531387,-0.02835962,0.0013825683,-0.001337088,0.43951514,-0.00030353665,0.00038412213,-0.5,0.0,0.0,0.0,0.018570729,0.0
1777225994153000,0.007390141,-0.04679053,-0.03057199,0.0013211635,-0.0012597346,0.33973345,-0.00031116605,0.00039079785,-0.5,0.0,0.0,0.0,0.018570729,0.0
1777225994353000,0.007647426,-0.047033973,-0.03302248,0.001258379,-0.0011810398,0.24000254,-0.00031784177,0.00039747357,-0.5,0.0,0.0,0.0,nan,0.0
1777225994553000,0.007892059,-0.047261596,-0.035530612,0.0011941707,-0.0011010229,0.1402645,-0.0003245175,0.0004041493,-0.5,0.0,0.0,0.0,nan,0.0
1777225994769000,0.008141802,-0.047489434,-0.038632363,0.0011231847,-0.0010130996,0.03250583,-0.00033310056,0.00041130185,-0.5,0.0,0.0,0.0,nan,0.0
1777225994969000,0.008359285,-0.04768339,-0.040347654,0.0010559763,-0.0009303062,-0.06728601,-0.00033977628,0.00041750073,-0.5,0.0,0.0,0.0,nan,0.0
1777225995153000,0.008547312,-0.04784706,-0.042481057,0.000992892,-0.0008530413,-0.15904853,-0.00034692883,0.00042369962,-0.5,0.0,0.0,0.0,nan,0.0
1777225995369000,0.008752944,-0.04802081,-0.042944927,0.0009173086,-0.0007610684,-0.26668236,-0.00035455823,0.0004298985,-0.5,0.0,0.0,0.0,nan,0.0
1777225995553000,0.008915058,-0.04815303,-0.047911238,0.0008516329,-0.0006816382,-0.3583181,-0.00036123395,0.00043609738,-0.5,0.0,0.0,0.0,nan,0.0
1777225995753000,0.009077469,-0.048280112,-0.051513452,0.0007788518,-0.00059420004,-0.4579111,-0.00036886334,0.00044181943,-0.5,0.0,0.0,0.0,nan,0.0
1777225995953000,0.0092252465,-0.048389677,-0.054566212,0.00070461136,-0.00050563004,-0.55751234,-0.00037577748,0.00044706464,-0.5,0.0,0.0,0.0,nan,0.0
1777225996153000,0.009358101,-0.0484815,-0.057315506,0.0006289116,-0.00041600605,-0.65712154,-0.00038340688,0.00045207143,-0.5,0.0,0.0,0.0,nan,0.0
1777225996369000,0.009484515,-0.04856052,-0.062914394,0.00054548396,-0.00031806174,-0.76473916,-0.00039103627,0.00045707822,-0.5,0.0,0.0,0.0,nan,0.0
1777225996569000,0.0095854625,-0.048614822,-0.10006345,0.0004666842,-0.00022635626,-0.86444867,-0.00039842725,0.000462085,-0.5,0.0,0.0,0.0,nan,0.0
1777225996753000,0.009664453,-0.048648592,-0.1737785,0.00039276836,-0.00014103347,-0.9563352,-0.0004053414,0.0004658997,-0.5,0.0,0.0,0.0,nan,0.0
1777225996953000,0.009734842,-0.048667446,-0.27569634,0.0003108799,-4.727844e-05,-1.0563352,-0.00041273236,0.0004707873,-0.5,0.0,0.0,0.0,nan,0.0
1777225997169000,0.009792288,-0.048666637,-0.4103195,0.00022073786,5.4989538e-05,-1.1643351,-0.00042119622,0.00047579408,-0.5,0.0,0.0,0.0,nan,0.0
1777225997369000,0.009827955,-0.048646104,-0.57341856,0.00013567082,0.00015058229,-1.264335,-0.00042894483,0.0004799664,-0.5,0.0,0.0,0.0,nan,0.0
1777225997553000,0.009845537,-0.048610553,-0.75873667,5.657503e-05,0.00023859975,-1.3556945,-0.00043609738,0.00048306584,-0.5,0.0,0.0,0.0,nan,0.0
1777225997769000,0.009847598,-0.048548535,-0.9827965,-3.758896e-05,0.0003421353,-1.4624963,-0.00044497848,0.00048536062,-0.5,0.0,0.0,0.0,nan,0.0
1777225997953000,0.009833845,-0.048478954,-1.2157669,-9.905718e-05,0.00040780607,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
1777225998153000,0.009814384,-0.048398867,-1.4623432,-9.870206e-05,0.0004063467,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
1777225998369000,0.009793504,-0.04831291,-1.7241609,-9.844538e-05,0.0004052908,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
1777225998553000,0.009775815,-0.04824008,-1.975558,-9.8137556e-05,0.00040402423,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
