timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777225992369000,1777225992217000,0.09334699,0.093359,0.20497102,0.2575036,0.25751242,0.5755001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367237,0.0,0.0,0.0,0.0,0.0025109525,0.0025028437,0.0025109525,0.0025015483,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992377000,1777225992225000,0.09334699,0.093359,0.20497102,0.2575036,0.25751242,0.5755001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367237,0.0,0.0,0.0,0.0,0.0025109525,0.0025028437,0.0025109525,0.0025015483,1.0000094,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992385000,1777225992233000,0.09334699,0.093359,0.20497102,0.2575036,0.25751242,0.5755001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367237,0.0,0.0,0.0,0.0,0.0025109525,0.0025028437,0.0025109525,0.0025015483,1.0000094,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992393000,1777225992241000,0.09334699,0.093359,0.20497102,0.2575036,0.25751242,0.5755001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367237,0.0,0.0,0.0,0.0,0.0025109525,0.0025028437,0.0025109525,0.0025015483,1.0000095,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992401000,1777225992249000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3672695,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992409000,1777225992257000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3672695,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992417000,1777225992265000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3672695,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992425000,1777225992273000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3672695,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000094,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992441000,1777225992289000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3672695,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000095,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225992449000,1777225992297000,0.0933342,0.09334626,0.20496789,0.25747752,0.25748628,0.57547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367237,0.0,0.0,0.0,0.0,0.0025109488,0.002502849,0.0025109488,0.0025015492,1.0000095,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
