timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777225992369000,0.0,0.99995583,0.0,0.0,0.009400255,0.0,0.0,-0.001
1777225992377000,0.0,0.9999557,0.0,0.0,0.009412038,0.0,0.0,-0.001
1777225992417000,0.0,0.9999563,0.0,0.0,0.009349615,0.0,0.0,-0.001
1777225992465000,0.0,0.99995625,0.0,0.0,0.0093507925,0.0,0.0,-0.001
1777225992521000,0.0,0.9999563,0.0,0.0,0.009347785,0.0,0.0,-0.001
1777225992561000,0.0,0.9999563,0.0,0.0,0.009343801,0.0,0.0,-0.001
1777225992617000,0.0,0.9999563,0.0,0.0,0.00935,0.0,0.0,-0.001
1777225992665000,0.0,0.99995494,0.0,0.0,0.009493592,0.0,0.0,-0.001
1777225992713000,0.0,0.9999557,0.0,0.0,0.009409521,0.0,0.0,-0.001
1777225992769000,0.0,0.99995565,0.0,0.0,0.0094165215,0.0,0.0,-0.001
1777225992817000,0.0,0.9999568,0.0,0.0,0.0092962375,0.0,0.0,-0.001
1777225992865000,0.0,0.9999563,0.0,0.0,0.009346189,0.0,0.0,-0.001
1777225992921000,0.0,0.9999571,0.0,0.0,0.009263819,0.0,0.0,-0.001
1777225992969000,0.0,0.9999573,0.0,0.0,0.009240322,0.0,0.0,-0.001
1777225993017000,0.0,0.99995774,0.0,0.0,0.009192697,0.0,0.0,-0.001
1777225993065000,0.0,0.99995804,0.0,0.0,0.00916236,0.0,0.0,-0.001
1777225993121000,0.0,0.9999576,0.0,0.0,0.009203434,0.0,0.0,-0.001
1777225993161000,0.0,0.999957,0.0,0.0,0.009268346,0.0,0.0,-0.001
1777225993217000,0.0,0.9999564,0.0,0.0,0.0093360795,0.0,0.0,-0.001
1777225993265000,0.0,0.99995583,0.0,0.0,0.009399036,0.0,0.0,-0.001
1777225993313000,0.0,0.9999574,0.0,0.0,0.009234868,0.0,0.0,-0.001
1777225993369000,0.0,0.9999446,0.0038753836,0.0030932687,0.009284732,0.0,0.0,-0.0010000002
1777225993417000,0.0,0.9999568,0.00017939629,-0.00048583726,0.009285315,0.0,0.0,-0.007127676
1777225993465000,0.0,0.99995685,0.00027801987,-0.00020472972,0.009285288,0.0,0.0,-0.013551388
1777225993513000,0.0,0.9999566,0.00070674944,-0.00025835907,0.009285416,0.0,0.0,-0.020351432
1777225993561000,0.0,0.9999567,0.0004732691,-0.00032224503,0.009285382,0.0,0.0,-0.02777024
1777225993617000,0.0,0.99995667,0.00048535355,-0.0004262212,0.009285438,0.0,0.0,-0.036548972
1777225993665000,0.0,0.9999567,0.0006366389,-0.00020426889,0.009285362,0.0,0.0,-0.044855542
1777225993721000,0.0,0.9999567,0.00049195474,-0.00016186861,0.009285311,0.0,0.0,-0.054888874
1777225993761000,0.0,0.9999566,0.00067624665,-0.00037247408,0.009285484,0.0,0.0,-0.062447414
1777225993817000,0.0,0.9999566,0.0005543238,-0.0005088902,0.009285511,0.0,0.0,-0.07364159
1777225993865000,0.0,0.99995655,0.00050748076,-0.0006982273,0.00928558,0.0,0.0,-0.08352167
1777225993921000,0.0,0.99995655,0.0005707534,-0.00064753275,0.009285597,0.0,0.0,-0.09557735
1777225993961000,0.0,0.9999567,0.00038902822,-0.00042009828,0.009285392,0.0,0.0,-0.104511745
1777225994017000,0.0,0.99995667,0.0005883661,-0.00036147278,0.009285445,0.0,0.0,-0.11764642
1777225994065000,0.0,0.99995655,0.0005453184,-0.0005731289,0.009285542,0.0,0.0,-0.12898515
1777225994113000,0.0,0.9999566,0.0006104697,-0.0004399669,0.009285499,0.0,0.0,-0.14110522
1777225994161000,0.0,0.9999566,0.00051002856,-0.0005532765,0.009285511,0.0,0.0,-0.15367952
1777225994217000,0.0,0.99995667,0.0005486161,-0.00038217177,0.009285441,0.0,0.0,-0.1690194
1777225994265000,0.0,0.9999567,0.000518961,-0.00016941872,0.0092853205,0.0,0.0,-0.18237557
1777225994313000,0.0,0.9999566,0.000645227,-0.000387203,0.009285481,0.0,0.0,-0.19652437
1777225994361000,0.0,0.9999553,0.00045646983,-0.00034563112,0.009435044,0.0,0.0,-0.21079901
1777225994417000,0.0,0.9999552,0.0007882474,6.719231e-05,0.009437904,0.0,0.0,-0.22790645
1777225994465000,0.0,0.9999551,0.0008646501,-0.0001650477,0.009426713,0.0,0.0,-0.24272232
1777225994521000,0.0,0.9999552,0.0006672315,-4.2860625e-05,0.009442028,0.0,0.0,-0.26095355
1777225994561000,0.0,0.99995476,0.00066296814,8.664951e-05,0.009492593,0.0,0.0,-0.27434874
1777225994617000,0.0,0.99995345,0.0005681547,-7.089387e-05,0.0096307285,0.0,0.0,-0.29366854
1777225994665000,0.0,0.9999529,0.00057751936,-0.0002893163,0.009683239,0.0,0.0,-0.3081366
1777225994721000,0.0,0.99995255,0.0006679602,2.93934e-05,0.009720397,0.0,0.0,-0.31414065
1777225994769000,0.0,0.9999527,0.00033492252,0.00019193364,0.009720933,0.0,0.0,-0.31968966
1777225994817000,0.0,0.99995315,0.00042281326,6.547135e-06,0.009672784,0.0,0.0,-0.32322457
1777225994865000,0.0,0.9999527,0.00033943623,6.318515e-05,0.009719647,0.0,0.0,-0.32723758
1777225994921000,0.0,0.9999522,0.00010920853,-0.00013370048,0.009778192,0.0,0.0,-0.33411053
1777225994969000,0.0,0.9999513,0.00029472195,-0.00017985633,0.009864446,0.0,0.0,-0.34017628
1777225995017000,0.0,0.9999517,0.0005164335,-3.8953836e-05,0.009813315,0.0,0.0,-0.34451577
1777225995065000,0.0,0.9999526,0.00029842881,-0.00029959006,0.009726358,0.0,0.0,-0.34871432
1777225995121000,0.0,0.99995285,0.00022479342,-0.00049748475,0.009697726,0.0,0.0,-0.3562149
1777225995161000,0.0,0.9999524,0.0005172689,-0.00042363652,0.009733288,0.0,0.0,-0.36079887
1777225995217000,0.0,0.99995273,0.00074492453,-0.0002663388,0.0096889045,0.0,0.0,-0.3669665
1777225995265000,0.0,0.9999512,0.00065602054,-0.0005050651,0.009843985,0.0,0.0,-0.3716367
1777225995313000,0.0,0.9999504,0.00060471,-0.0004478501,0.00992792,0.0,0.0,-0.3796434
1777225995369000,0.0,0.9999516,0.00029733934,-0.00059885235,0.009815361,0.0,0.0,-0.38595763
1777225995417000,0.0,0.99995226,0.00020917958,-0.00076295,0.009741785,0.0,0.0,-0.39107782
1777225995465000,0.0,0.99995244,0.00054212136,-0.000774709,0.009706389,0.0,0.0,-0.39637977
1777225995521000,0.0,0.9999503,0.0006874811,-0.0009938226,0.009895116,0.0,0.0,-0.40519926
1777225995561000,0.0,0.99994904,0.0008544705,-0.0007623533,0.010030217,0.0,0.0,-0.4106679
1777225995617000,0.0,0.99994844,0.0008681518,-0.0007467363,0.010087914,0.0,0.0,-0.41758668
1777225995665000,0.0,0.9999486,0.0007418432,-0.0010716346,0.010056331,0.0,0.0,-0.42369562
1777225995721000,0.0,0.99994916,0.0007982576,-0.0012641045,0.009971363,0.0,0.0,-0.43313596
1777225995761000,0.0,0.9999499,0.00084821973,-0.001231137,0.009899387,0.0,0.0,-0.4388995
1777225995817000,0.0,0.99995035,0.0011715628,-0.0012561334,0.009817468,0.0,0.0,-0.44676188
1777225995865000,0.0,0.99994993,0.0012906169,-0.0010228978,0.009868449,0.0,0.0,-0.45346403
1777225995921000,0.0,0.99995124,0.0013421823,-0.0010293538,0.009730645,0.0,0.0,-0.46379715
