timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777225992369000,1777225992217000,17764060236391,0.00024263954,0.00073619623,0.0017553143,0,0.120683044,0.11322237,0.015874669,0.008982786,0.0036055788,0.006307037,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.039185,63.1572,0.48311228,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992377000,1777225992225000,17764060236391,0.00023652017,0.00078161224,0.0018850466,0,0.12109042,0.11347343,0.015874669,0.008982786,0.0036055788,0.006307037,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.039185,63.1572,0.48311228,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992385000,1777225992233000,17764060236391,0.0002304179,0.0008289534,0.0020167218,0,0.121500544,0.11372533,0.015874669,0.008982786,0.0036055788,0.006307037,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.039185,63.1572,0.48311228,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992393000,1777225992241000,17764060236391,0.00022434334,0.00087819225,0.0021487947,0,0.12191343,0.113978066,0.015874669,0.008982786,0.0036055788,0.006307037,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.039185,63.1572,0.48311228,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992401000,1777225992249000,17764060236391,0.00021621645,0.00058288773,0.0014613059,0,0.119679734,0.11259971,0.014894335,0.008980988,0.0034059286,0.0060843453,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992409000,1777225992257000,17764060236391,0.00021018792,0.00063683453,0.0016091325,0,0.120080285,0.11284869,0.014894335,0.008980988,0.0034059286,0.0060843453,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992417000,1777225992265000,17764060236391,0.00020419351,0.00069317984,0.0017571277,0,0.12048358,0.11309851,0.014894335,0.008980988,0.0034059286,0.0060843453,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992425000,1777225992273000,17764060236391,0.00019775434,0.00075130677,0.0019032334,0,0.12088962,0.11334917,0.014894335,0.008980988,0.0034059286,0.0060843453,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992441000,1777225992289000,17764060236391,0.00018496862,0.00086857186,0.002211157,0,0.121709965,0.11385299,0.014894335,0.008980988,0.0034059286,0.0060843453,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992449000,1777225992297000,17764060236391,0.0001786352,0.0009149775,0.0023414502,0,0.122124285,0.114046074,0.014894335,0.008980988,0.0034059286,0.0060949223,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992457000,1777225992305000,17764060236391,0.00017442879,0.0006106246,0.0016905878,0,0.11987776,0.11272275,0.014894335,0.009058684,0.0033781538,0.005924936,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992465000,1777225992313000,17764060236391,0.00016826515,0.00066525815,0.0018511304,0,0.1202797,0.11297214,0.014894335,0.009058684,0.0033781538,0.005924936,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.31671,63.1572,0.4812212,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777225992481000,1777225992329000,17764060236391,0.00015791526,0.0007737711,0.0021683834,0,0.12108945,0.11347343,0.0139935585,0.009058684,0.0033781538,0.005924936,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.001675,63.1572,0.47754794,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
