timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777225992369000,1777225992217000,0.0014144444,0.00032725625,-0.019671679,0.007899564,0.00072653656,-0.024719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,0.0,0.0,0.003981057,0.003981057,-0.0023808284,-0.00458169,-0.0054048677,0.0035650479,-4.0590763e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992377000,1777225992225000,0.0014144444,0.00032725625,-0.019671679,0.007899564,0.00072653656,-0.024719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,0.0,0.0,0.003981057,0.003981057,-0.0023808284,-0.00458169,0.0012218702,-0.0018415344,8.106232e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225992385000,1777225992233000,0.0014144444,0.00032725625,-0.019671679,0.007899564,0.00072653656,-0.024719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,0.0,0.0,0.003981057,0.003981057,-0.0023808284,-0.00458169,0.0018010727,-0.0023305044,9.059906e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225992393000,1777225992241000,0.0014144444,0.00032725625,-0.019671679,0.007899564,0.00072653656,-0.024719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,0.0,0.0,0.003981057,0.003981057,-0.0023808284,-0.00458169,-0.0010947795,0.002018603,-1.4543533e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992401000,1777225992249000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011291504,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,-0.0010718796,0.0040743705,-3.325939e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992409000,1777225992257000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011291504,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,-0.002586332,0.0025562653,-2.1278858e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992417000,1777225992265000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011291504,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,-0.002865308,-0.002018209,7.390976e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225992425000,1777225992273000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011291504,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,0.00068515167,0.0016851206,-1.21593475e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992441000,1777225992289000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011291504,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,-0.0037657772,0.0011104937,-1.2457371e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225992449000,1777225992297000,0.0015546117,-6.222882e-05,-0.02029079,-0.0034599155,0.00070660905,-0.021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039855957,0.0,0.0,0.0,0.0,-3.2864045e-05,-0.00070122135,-3.2864045e-05,-0.00020250678,-0.007210545,-0.0006518522,-1.8954277e-05,0.0,0.0,0.0,0.0,0.0,0.0
