timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777225992369000,32767,32767,32767,32767,32767,32767,32767
1777225992373000,32767,32767,32767,32767,32767,32767,32767
1777225992377000,32767,32767,32767,32767,0,32767,32767
1777225992381000,32767,32767,32767,32767,32767,32767,32767
1777225992385000,32767,32767,32767,32767,32767,32767,32767
1777225992389000,32767,32767,32767,32767,32767,32767,32767
1777225992393000,32767,32767,32767,32767,32767,32767,32767
1777225992397000,32767,32767,32767,32767,32767,32767,32767
1777225992401000,32767,32767,32767,32767,32767,32767,32767
1777225992405000,32767,32767,32767,32767,32767,32767,32767
1777225992409000,32767,32767,32767,32767,32767,32767,32767
1777225992413000,32767,32767,32767,32767,32767,32767,32767
1777225992417000,32767,32767,32767,32767,32767,32767,32767
1777225992421000,32767,32767,32767,32767,32767,32767,32767
1777225992425000,32767,32767,32767,32767,32767,32767,32767
1777225992429000,32767,32767,32767,32767,0,32767,32767
1777225992433000,32767,32767,32767,32767,32767,32767,32767
1777225992437000,32767,32767,32767,32767,32767,32767,32767
1777225992441000,32767,32767,32767,32767,32767,32767,32767
1777225992445000,32767,32767,32767,32767,32767,32767,32767
1777225992449000,32767,32767,32767,32767,32767,32767,32767
1777225992453000,32767,32767,32767,32767,32767,0,32767
1777225992457000,32767,32767,32767,32767,32767,0,32767
1777225992461000,32767,32767,32767,32767,32767,32767,32767
1777225992465000,32767,32767,32767,32767,32767,32767,32767
1777225992469000,32767,32767,32767,32767,32767,32767,32767
1777225992473000,32767,32767,32767,32767,32767,32767,32767
1777225992477000,32767,32767,32767,32767,32767,32767,32767
1777225992481000,32767,32767,32767,32767,0,32767,32767
1777225992485000,32767,32767,32767,32767,32767,32767,32767
1777225992489000,32767,32767,32767,32767,32767,32767,32767
1777225992493000,32767,32767,32767,32767,32767,32767,32767
1777225992497000,32767,32767,32767,32767,32767,32767,32767
1777225992501000,32767,32767,32767,32767,32767,32767,32767
1777225992505000,32767,32767,32767,32767,32767,32767,32767
1777225992509000,32767,32767,32767,32767,32767,32767,32767
1777225992513000,32767,32767,32767,32767,32767,32767,32767
1777225992517000,32767,32767,32767,32767,32767,32767,32767
1777225992521000,32767,32767,32767,32767,32767,32767,32767
1777225992525000,32767,32767,32767,32767,32767,32767,32767
1777225992529000,32767,32767,32767,32767,32767,32767,32767
1777225992533000,32767,32767,32767,32767,32767,32767,32767
1777225992537000,32767,32767,32767,32767,-40,32767,32767
1777225992541000,32767,32767,32767,32767,32767,32767,32767
1777225992545000,32767,32767,32767,32767,32767,32767,32767
1777225992549000,32767,32767,32767,32767,32767,32767,32767
1777225992553000,32767,32767,32767,32767,32767,32767,32767
1777225992557000,32767,32767,32767,32767,32767,32767,32767
1777225992561000,32767,32767,32767,32767,32767,32767,32767
1777225992565000,32767,32767,32767,32767,32767,32767,32767
1777225992569000,32767,32767,32767,32767,32767,32767,32767
1777225992573000,32767,32767,32767,32767,32767,32767,32767
1777225992577000,32767,32767,32767,32767,32767,32767,32767
1777225992581000,32767,32767,32767,32767,32767,32767,32767
1777225992585000,32767,32767,32767,32767,0,32767,32767
1777225992589000,32767,32767,32767,32767,32767,0,32767
1777225992593000,32767,32767,32767,32767,32767,32767,32767
1777225992597000,32767,32767,32767,32767,32767,-40,32767
1777225992601000,32767,32767,32767,32767,32767,32767,32767
1777225992605000,32767,32767,32767,32767,32767,32767,32767
1777225992609000,32767,32767,32767,32767,32767,32767,32767
1777225992613000,32767,32767,32767,32767,32767,32767,32767
1777225992617000,32767,32767,32767,32767,32767,32767,32767
1777225992621000,32767,32767,32767,32767,32767,32767,32767
1777225992625000,32767,32767,32767,32767,32767,32767,32767
1777225992629000,32767,32767,32767,32767,32767,32767,32767
1777225992633000,32767,32767,32767,32767,32767,32767,32767
1777225992637000,32767,32767,32767,32767,0,32767,32767
1777225992641000,32767,32767,32767,32767,32767,32767,32767
1777225992645000,32767,32767,32767,32767,32767,32767,32767
1777225992649000,32767,32767,32767,32767,32767,32767,32767
