timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,motor_stop_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777226008165000,4.483445e-08,-2.561137e-09,-8.381903e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226008365000,3.085006e-08,1.3911631e-08,-1.8626451e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226008565000,6.519258e-09,-1.6996637e-08,-1.3969839e-08,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226008765000,6.2864274e-09,-1.0477379e-08,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226008965000,-1.5133992e-09,4.656613e-09,-1.3969839e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226009165000,-1.3969839e-08,6.0535967e-09,6.1118044e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226009365000,-1.2340024e-08,-3.1664968e-08,2.3515895e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226009565000,-3.585592e-08,-1.0244548e-08,-3.259629e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226009765000,-2.863817e-08,2.8871e-08,-2.4447218e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226009965000,2.8172508e-08,1.3969839e-09,-2.1333108e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226010165000,-4.0970917e-08,2.9715011e-08,8.163624e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226010365000,-2.8871e-08,2.7241185e-08,-4.598405e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226010565000,3.4517143e-08,2.4680048e-08,1.071021e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226010765000,9.313226e-10,-1.9936124e-08,1.8626451e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226010965000,2.1536835e-09,2.1536835e-08,1.3169483e-08,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226011165000,-3.8216967e-09,-3.7252903e-09,9.895302e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226011365000,-4.773028e-09,-1.0244548e-08,1.762237e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226011565000,3.486639e-08,-4.8894435e-09,1.7462298e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226011765000,4.8894435e-09,0.0,-2.7562237e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226011965000,2.3264874e-09,6.7520887e-09,-2.5465852e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226012165000,-2.2351742e-08,1.6530976e-08,1.4988473e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226012365000,6.519258e-09,8.381903e-09,-1.6727427e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226012565000,-8.440111e-09,-9.313226e-09,1.00408215e-08,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226012765000,2.7008355e-08,1.21071935e-08,-1.4551915e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226012965000,2.4680048e-08,9.546056e-09,2.0954758e-09,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226013165000,-8.381903e-09,-4.656613e-09,6.1263563e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226013365000,-2.2584572e-08,-1.1641532e-08,-6.693881e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226013565000,1.3969839e-09,2.3283064e-10,-1.6676495e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226013765000,4.5984052e-08,6.4028427e-09,2.0168955e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226013965000,-1.8859282e-08,-8.8475645e-09,-8.687493e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226014165000,3.7252903e-09,-1.0244548e-08,8.731149e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226014365000,-1.4260877e-08,-4.307367e-09,1.193257e-09,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226014565000,3.8708095e-08,1.0244548e-08,-1.02154445e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226014765000,2.0954758e-08,-1.8742867e-08,3.958121e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226014965000,-3.582136e-08,2.0751031e-08,1.9193976e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226015165000,4.4237822e-08,-1.6298145e-09,2.05182e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226015365000,6.002665e-08,5.5879354e-09,-1.0448275e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226015565000,-1.5483238e-08,3.958121e-09,1.8495484e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226015765000,-1.3038516e-08,1.7636921e-08,1.1816155e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226015965000,2.3283064e-10,-1.3969839e-09,-6.0535967e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226016165000,-2.2671884e-08,1.1641532e-09,5.2386895e-09,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226016365000,-9.931682e-09,4.773028e-09,-1.0506483e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226016565000,7.683411e-09,6.519258e-09,1.7869752e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226016765000,-3.4313416e-08,-1.268927e-08,2.7110218e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226016965000,4.656613e-10,-3.7252903e-09,-3.1141099e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226017165000,6.722985e-09,1.2572855e-08,-2.561137e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226017365000,-1.46683306e-08,-9.895302e-10,7.436938e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226017565000,-1.6298145e-09,4.1909516e-09,4.4019544e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226017765000,8.54925e-09,2.561137e-08,3.76167e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226017965000,1.1641532e-08,2.2002496e-08,-2.6018824e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226018165000,-4.0978193e-08,0.0,-6.1409082e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226018365000,3.1199306e-08,1.3969839e-09,-1.6618287e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226018565000,-1.8626451e-09,-1.3038516e-08,3.081368e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226018765000,-1.6298145e-08,8.8475645e-09,-1.929584e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226018965000,-5.9837475e-08,-2.0954758e-09,1.3329554e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226019165000,9.778887e-09,-2.3283064e-09,1.2863893e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226019365000,8.1490725e-10,8.4983185e-09,-1.5075784e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226019565000,2.0372681e-08,0.0,-1.6137164e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226019765000,-3.2247044e-08,-8.1490725e-09,-4.0017767e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226019965000,2.7474016e-08,-1.6880222e-08,-1.0360964e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226020165000,9.313226e-10,7.916242e-09,4.5947672e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226020365000,1.8626451e-09,-8.381903e-09,-7.363269e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226020565000,7.654307e-09,1.792796e-08,2.1973392e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226020765000,6.0535967e-09,1.717126e-09,-2.188608e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226020965000,-1.3198587e-08,4.656613e-09,2.9016519e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226021165000,2.7939677e-08,1.071021e-08,1.2398232e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226021365000,4.48199e-09,1.3969839e-08,-2.5058398e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226021565000,3.259629e-09,1.542503e-08,7.858034e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226021765000,-2.3515895e-08,-5.5879354e-09,1.03827915e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226021965000,-4.1909516e-09,-2.7939677e-09,1.4260877e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
