timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777226064369000,21893.176,304.07187,0,244,5820,1024000,0,3,1,187
1777226065369000,22195.797,304.052,0,245,5983,1024000,0,3,1,187
1777226066369000,22498.38,304.0322,0,247,5534,1024000,0,3,1,187
1777226067369000,22803.025,304.04034,0,247,3477,1024000,0,3,1,187
1777226068369000,23102.36,303.97842,0,248,6940,1024000,0,3,1,187
1777226069369000,23408.422,304.00546,0,248,3477,1024000,0,3,1,187
1777226070369000,23711.605,303.99493,0,248,3002,1024000,0,3,1,187
1777226071369000,24013.715,303.97107,0,248,3520,1024000,0,3,1,187
1777226072369000,24312.998,303.91248,0,248,6889,1024000,0,3,1,187
1777226073369000,24615.633,303.8967,0,248,7149,1024000,0,3,1,187
1777226074369000,24922.479,303.93268,0,248,3002,1024000,0,3,1,187
1777226075369000,25221.184,303.8697,0,248,6983,1024000,0,3,1,187
1777226076369000,25523.72,303.85382,0,248,6929,1024000,0,3,1,187
1777226077369000,25829.686,303.87866,0,248,3915,1024000,0,3,1,187
1777226078369000,26130.41,303.84198,0,248,5863,1024000,0,3,1,187
1777226079369000,26433.207,303.82996,0,249,5572,1024000,0,3,1,187
1777226080369000,26737.75,303.83807,0,249,3477,1024000,0,3,1,187
1777226081369000,27038.484,303.8032,0,249,5491,1024000,0,3,1,187
1777226082369000,27343.3,303.81445,0,249,3597,1024000,0,3,1,187
1777226083369000,27644.035,303.7806,0,249,5534,1024000,0,3,1,187
1777226084369000,27948.52,303.78827,0,249,3617,1024000,0,3,1,187
1777226085369000,28247.758,303.73932,0,250,6874,1024000,0,3,1,187
1777226086369000,28553.758,303.7634,0,250,3806,1024000,0,3,1,187
1777226087369000,28857.186,303.75986,0,250,3240,1024000,0,3,1,187
1777226088369000,29159.262,303.7423,0,251,3545,1024000,0,3,1,187
1777226089369000,29458.111,303.69186,0,252,6899,1024000,0,3,1,187
