timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777225992369000,1777225992369000,-0.0045416057,0.0088413125,0.0058934228,-0.3067552,0.4665584,0.4441474
1777225992373000,1777225992373000,-0.00090691354,0.004563937,0.0028937543,0.099819124,-0.047218025,0.044719517
1777225992381000,1777225992381000,0.0023767408,-0.00069237174,0.0014781337,0.2173882,-0.42439577,-0.11663447
1777225992389000,1777225992389000,-0.008236437,-0.005623722,-0.0059135705,-0.66399527,-0.43106976,-0.5399487
1777225992401000,1777225992401000,0.0080023045,0.0014775964,-0.0008118504,0.93917274,0.21736692,0.099927455
1777225992409000,1777225992409000,0.003743418,-0.0047661434,-0.0033042703,0.07625055,-0.36418945,-0.10562816
1777225992421000,1777225992421000,-0.0019513122,0.0015072704,0.0007123771,-0.25329733,0.27523974,0.20683141
1777225992429000,1777225992429000,-0.0006313041,0.00029032223,0.005716333,-0.021857299,0.052246153,0.36115283
1777225992441000,1777225992441000,-0.004976242,0.007946879,-0.0056489813,-0.27034026,0.55263823,-0.37440285
1777225992449000,1777225992449000,-0.0073323706,0.0010399818,-0.006036212,-0.28452587,-0.3293001,-0.1811788
1777225992461000,1777225992461000,-0.0012978243,0.0014107049,0.0065489686,0.24521315,0.21762286,0.6354909
1777225992469000,1777225992469000,0.002746862,0.00025632614,0.009999779,0.4135226,-0.045752145,0.5186691
1777225992481000,1777225992481000,-0.0035007321,0.01118795,0.0018139237,-0.49187228,0.7078302,-0.3339925
1777225992489000,1777225992489000,-0.0028381594,0.004242178,-0.0049147466,-0.09817907,-0.2568433,-0.6165417
1777225992501000,1777225992501000,-0.0047171307,-0.004899368,0.0012518987,-0.16808385,-0.3068689,0.25214535
1777225992509000,1777225992509000,-0.0059318314,0.008456327,-0.0012651924,-0.1589252,0.74802107,-0.0698999
1777225992521000,1777225992521000,-0.0010231216,0.0031715764,-0.0017051452,0.5305728,-0.02921156,-0.11968761
1777225992529000,1777225992529000,-0.002205579,0.0031655983,0.0031746598,0.055872202,-0.014049038,0.2957391
1777225992541000,1777225992541000,0.0060868864,0.008118145,-0.00024826554,0.54068375,0.18884575,-0.050297182
1777225992549000,1777225992549000,-0.0007072671,0.005017889,-0.0017056521,-0.3021227,-0.0961288,-0.1940387
1777225992561000,1777225992561000,0.0025542197,-0.0053002452,0.00021078257,0.22566058,-0.8174428,0.115999855
1777225992569000,1777225992569000,0.0005556252,-0.0087848995,-0.0011832763,-0.032287158,-0.52315557,-0.03850532
1777225992581000,1777225992581000,-0.0062713446,-0.0043667452,-0.00048404967,-0.55615866,0.021541327,0.024487898
1777225992589000,1777225992589000,-0.006365565,-0.0028131169,0.0076004225,-0.18805408,0.09517206,0.6515596
1777225992601000,1777225992601000,0.009829223,0.002422481,0.0037590554,0.9466924,0.40790367,-0.1700882
1777225992609000,1777225992609000,0.011871702,0.009586552,-0.0029500127,0.49319422,0.6597406,-0.5321838
1777225992621000,1777225992621000,0.0068934206,0.0036251792,-0.0014199174,-0.025689006,-0.19017349,0.16984951
1777225992629000,1777225992629000,0.007632252,0.00025710685,0.0071409903,-0.03714648,-0.23733015,0.6295215
1777225992641000,1777225992641000,-0.0034029465,-0.0062578237,0.006367446,-0.39955413,-0.57838064,0.06449706
1777225992649000,1777225992649000,0.0029787342,-0.0014884145,0.0104095815,0.2447278,0.11343592,0.33371127
1777225992661000,1777225992661000,0.0061910492,0.004979527,0.0015435787,0.26149538,0.21176279,-0.37953407
1777225992669000,1777225992669000,0.002628854,0.0018195129,0.0016157341,-0.1507645,-0.0511485,-0.20941065
1777225992681000,1777225992681000,0.0067565897,0.014936138,-0.0051135123,0.2406759,0.6947974,-0.428554
1777225992689000,1777225992689000,0.0116952965,0.0017019388,-0.0011221762,0.44098017,-0.7204377,0.10102461
1777225992701000,1777225992701000,0.003233727,-0.0056716227,-0.006980744,-0.5041865,-0.15038347,-0.39956623
1777225992709000,1777225992709000,-0.0027246187,0.0050956993,-0.004272863,-0.58968335,0.61131734,0.014932553
1777225992721000,1777225992721000,-0.0014716168,0.0065011955,0.0037940075,-0.09662956,0.24161576,0.6280098
1777225992729000,1777225992729000,-0.0076449458,0.006342333,0.0027743175,-0.4461587,0.102692634,0.17520174
1777225992741000,1777225992741000,-0.007797519,0.0065751993,-0.004825542,-0.14380798,0.24382395,-0.3740992
1777225992749000,1777225992749000,-0.00090851163,0.0036794622,0.0049513606,0.40831888,-0.15488766,0.5415093
1777225992761000,1777225992761000,0.0061797877,0.00029555237,-0.0030435463,0.41224474,-0.22163883,-0.22776979
1777225992769000,1777225992769000,0.00151024,0.008354952,-0.0012552883,-0.12371582,0.5410155,-0.042963345
1777225992781000,1777225992781000,0.0010392303,-0.00568157,-0.0065928786,-0.016764969,-0.96312654,-0.12906896
1777225992789000,1777225992789000,-0.003116055,0.01012784,-0.0065101,-0.3418243,0.7728558,-0.10738613
1777225992801000,1777225992801000,0.0051784785,0.0006241974,-0.007225229,0.43197188,-0.58565253,0.011497562
1777225992809000,1777225992809000,-0.0038679265,-0.0049059647,0.0030990096,-0.42916542,-0.60468155,0.7223965
1777225992821000,1777225992821000,0.0014109445,0.003527529,-0.006875605,0.32948154,0.43228635,-0.37609342
1777225992829000,1777225992829000,0.005566783,0.0078151245,0.0010469428,0.35113883,0.44567817,0.4092761
1777225992841000,1777225992841000,-0.0012501478,0.0015430743,-0.00054104894,-0.19219944,-0.37825555,-0.014337557
1777225992849000,1777225992849000,-0.0029389653,0.001322374,0.01115067,-0.15733854,-0.099450156,0.78057635
1777225992861000,1777225992861000,0.00070116285,0.00406922,-0.0005532006,0.02677542,-0.05030149,-0.3110038
1777225992869000,1777225992869000,0.00090997433,0.00012444047,0.0014073865,0.03647525,-0.2748693,-0.04904907
1777225992881000,1777225992881000,0.009017576,-0.0060248184,0.00023409637,0.5345798,-0.4123434,0.057028987
1777225992889000,1777225992889000,0.0051526544,-0.0066825203,-0.007924691,-0.08519971,-0.20762871,-0.6457666
1777225992901000,1777225992901000,-0.0008385244,0.00070169824,-0.0055286475,-0.254767,0.34276378,0.18063694
1777225992909000,1777225992909000,-0.0009196033,0.006275394,-0.0074957856,-0.13405022,0.54135597,-0.036809996
1777225992921000,1777225992921000,-0.0029813782,-0.0003851868,0.004617752,-0.0051298738,-0.25584453,0.61951345
1777225992929000,1777225992929000,0.004371991,-0.00162684,-0.005904843,0.43058276,-0.14458698,-0.4858551
1777225992941000,1777225992941000,0.004945756,0.00896095,0.0029235207,0.24405396,0.5147235,0.43197936
1777225992949000,1777225992949000,0.005091803,0.00630587,0.0050557763,0.12401551,0.05289426,0.31266052
1777225992961000,1777225992961000,0.0016626882,0.0016230554,-0.006515554,-0.16877307,-0.3418612,-0.46391994
1777225992969000,1777225992969000,-0.0022952626,-0.004140083,-0.002991212,-0.3901624,-0.53068906,0.035215266
1777225992981000,1777225992981000,0.0073465873,0.0024192198,0.0014923599,0.48230886,0.1412896,0.35286993
1777225992989000,1777225992989000,0.0013914466,-0.0042934036,0.008330102,-0.15551685,-0.37582773,0.56773424
1777225993001000,1777225993001000,0.0037754225,0.0045327237,-0.010287132,0.054842126,0.47830874,-0.97876644
1777225993009000,1777225993009000,-0.0032585291,0.005397878,-0.00813106,-0.43260926,0.22072193,-0.17814404
1777225993021000,1777225993021000,-0.0010047647,-0.0074525396,-0.0060598846,-0.23110288,-0.59832263,0.02556511
1777225993029000,1777225993029000,-0.008659625,-0.002577817,-0.0053170496,-0.5597997,0.041166276,0.014585868
1777225993041000,1777225993041000,0.0040487545,-0.0074544726,0.003007436,0.5409293,-0.3368891,0.57875246
1777225993049000,1777225993049000,0.005310999,-0.00584715,-0.0056954934,0.28532127,0.026418066,-0.3692073
1777225993061000,1777225993061000,0.0029678755,-0.006579553,0.0026812046,0.039523862,0.0010233877,0.529328
1777225993069000,1777225993069000,0.0023986124,0.0031720086,0.0015711128,-0.04544089,0.5932363,0.09013594
1777225993081000,1777225993081000,-0.00061128906,0.0028829852,0.002748244,-0.01397419,0.16275954,0.1569964
1777225993089000,1777225993089000,0.0013124653,-0.0044762846,0.0022315497,0.08343379,-0.41113138,0.019492932
1777225993101000,1777225993101000,-0.0030424567,-0.0076213176,-0.0043402635,-0.1777915,-0.20489642,-0.26468167
1777225993109000,1777225993109000,-0.006790767,-0.0012856415,0.003566831,-0.32297224,0.29367355,0.4417057
1777225993121000,1777225993121000,0.0042790263,-0.01056408,0.00405661,0.49269456,-0.49380353,0.22245759
1777225993129000,1777225993129000,-0.0041121044,-0.009350594,0.011421365,-0.37235576,-0.106857575,0.5409309
1777225993141000,1777225993141000,-0.0053819506,0.005395436,-0.0011985018,-0.049554914,0.9249716,-0.5676322
1777225993149000,1777225993149000,0.015948696,0.009791313,-0.0066095633,1.4683167,0.6941432,-0.5917541
1777225993161000,1777225993161000,0.00703516,-0.00023234106,0.0069095464,-0.17856392,-0.43346784,0.60647446
1777225993169000,1777225993169000,0.0013921353,-0.004080164,0.0027026227,-0.46628708,-0.5492308,0.008124759
1777225993181000,1777225993181000,-0.005082919,0.00030019743,-2.036686e-07,-0.5546346,0.46593243,-0.14319564
1777225993189000,1777225993189000,-0.0022474965,-0.002178149,-0.0022413677,0.04221672,-0.061203,-0.24179444
1777225993201000,1777225993201000,0.00089714385,-0.007936577,0.00746216,-0.012476891,-0.20828958,0.7853506
1777225993209000,1777225993209000,0.0039592795,0.0032688014,0.011025924,0.19200231,0.62659293,0.4898834
1777225993221000,1777225993221000,-0.003197748,-0.0023891637,-0.005968958,-0.44652796,-0.020751016,-0.736179
1777225993229000,1777225993229000,-0.013225423,0.0031030255,0.011709033,-0.8499612,0.355082,0.8823915
1777225993241000,1777225993241000,0.0038012757,-0.002186426,0.00747814,0.7075589,-0.15502769,0.021490602
1777225993249000,1777225993249000,-0.00023111678,-0.00031459576,-0.0071334895,-0.024683625,0.048514124,-1.0494128
1777225993261000,1777225993261000,-0.0107348105,-0.006330076,-0.00079409627,-0.56081593,-0.284777,0.26457256
1777225993269000,1777225993269000,-0.0066942237,0.0042357505,-0.0009237523,0.10441753,0.5528904,0.008049676
1777225993281000,1777225993281000,0.0077713644,0.001664621,-0.010291055,0.85682255,0.039920606,-0.48634407
1777225993289000,1777225993289000,-0.0018044376,0.0036173377,-0.01578678,-0.33890265,0.13527268,-0.55820507
1777225993301000,1777225993301000,0.004829007,0.00026909684,-0.0023749615,0.4868991,0.013514656,0.70708084
1777225993309000,1777225993309000,0.015288955,0.007685946,-0.0017214215,0.80898374,0.3930103,0.2622745
1777225993321000,1777225993321000,-0.0009931494,-0.0023480775,0.0017497456,-0.6251538,-0.44056946,0.436269
1777225993329000,1777225993329000,-0.011380581,-0.0063534174,0.009187415,-1.0169445,-0.4495859,0.64959073
1777225993341000,1777225993341000,0.00015141716,-0.00023030881,0.0032025904,0.44371632,0.32743868,0.07250322
1777225993349000,1777225993349000,-0.0023252093,0.011443261,0.0024444042,0.0831548,0.95500046,-0.09051256
1777225993361000,1777225993361000,0.008200514,-0.009943594,-0.0013294797,0.5845861,-1.2169533,-0.0902138
1777225993369000,1777225993369000,-0.003617834,-0.0075907297,-0.002219452,-0.60264206,-0.29752803,-0.11635885
1777225993381000,1777225993381000,-0.002258147,0.0016745,0.003032005,-0.0901992,0.47510755,0.38072518
1777225993389000,1777225993389000,-0.0012403595,-0.00034822724,0.0032333606,0.08391002,0.07714178,0.12263635
1777225993401000,1777225993401000,-0.004699574,0.00361113,0.0030397135,-0.31523106,0.09392306,0.03685435
1777225993409000,1777225993409000,0.006967351,0.0065916367,0.0046360022,0.7417245,0.2906521,0.11901258
1777225993417000,1777225993417000,0.005053336,0.0071600396,0.0021129192,0.105825305,0.12049009,-0.08186252
1777225993429000,1777225993429000,-0.005804603,-0.007153018,0.0043512057,-0.52527654,-0.8160449,-0.0574259
1777225993441000,1777225993441000,-0.00067118637,-0.0022642948,0.0065648146,0.23396876,0.061084133,0.15163891
1777225993449000,1777225993449000,-0.00012168102,0.0066872607,0.0018766623,0.16937907,0.6689104,-0.26303983
1777225993461000,1777225993461000,0.0001440912,0.0061240885,0.0012860041,-0.092825145,0.08031142,-0.16039798
1777225993469000,1777225993469000,0.00077172776,0.0039171143,-0.0010605273,0.07270762,-0.10999958,-0.19446525
1777225993481000,1777225993481000,0.0022034126,-0.0046069776,-0.004488883,0.109569564,-0.37561068,-0.29089153
1777225993489000,1777225993489000,-0.0020604008,0.0022005253,-0.008449925,-0.2992248,0.27456284,-0.37363607
1777225993501000,1777225993501000,-0.008098597,0.0015628458,-0.00025463727,-0.2709489,0.03756005,0.33374676
1777225993509000,1777225993509000,0.004818338,-0.011889548,0.0010358936,0.786416,-0.98050666,0.2271566
1777225993521000,1777225993521000,0.0154345855,-0.004756748,-0.01305452,0.86986315,0.24408354,-0.7880251
1777225993529000,1777225993529000,0.0087769525,0.0041014263,-0.009424923,-0.18992841,0.74835694,-0.029162513
1777225993541000,1777225993541000,-0.0020174384,-0.001224065,0.0042193937,-0.43430436,0.17839615,0.67879295
1777225993549000,1777225993549000,0.004133285,0.010479287,-0.0030026503,0.21839638,0.8239715,-0.20808281
1777225993561000,1777225993561000,0.005253315,-0.0015836329,0.0023738346,0.13639396,-0.54185605,0.20376526
1777225993569000,1777225993569000,0.002599993,-0.0019306823,2.303539e-05,-0.0742839,-0.23692168,-0.059727296
