timestamp,load,ram_usage
1777225992321000,0.3292683,0.1999451
1777225992821000,0.28947368,0.19992499
1777225993321000,0.33333334,0.19990844
1777225993821000,0.32467532,0.19988753
1777225994321000,0.3488372,0.19986585
1777225994821000,0.29268292,0.1998548
1777225995321000,0.30985916,0.1998698
1777225995821000,0.33783785,0.19984455
1777225996321000,0.30588236,0.19982365
1777225996821000,0.2837838,0.19980985
1777225997321000,0.29333332,0.19978896
1777225997821000,0.2840909,0.19977713
1777225998321000,0.34177214,0.19975622
1777225998821000,0.2875,0.19973612
1777225999321000,0.26086956,0.19972467
1777225999821000,0.27027026,0.1997231
1777226000321000,0.30864197,0.1997085
1777226000821000,0.27142859,0.199688
1777226001321000,0.28169015,0.19967104
1777226001821000,0.29577464,0.19965133
1777226002321000,0.29166666,0.19963911
1777226002821000,0.2948718,0.19961584
1777226003321000,0.31325302,0.19962925
1777226003821000,0.29213482,0.19969274
1777226004321000,0.25,0.1996612
1777226004821000,0.29885057,0.1996742
1777226005321000,0.33333334,0.19970338
1777226005821000,0.3116883,0.19968997
1777226006321000,0.2747253,0.199703
1777226006821000,0.28767124,0.19969904
1777226007321000,0.3108108,0.19968642
1777226007821000,0.26760563,0.19969155
1777226008321000,0.3116883,0.19970062
1777226008821000,0.29333332,0.19971403
1777226009321000,0.30769232,0.19971639
1777226009821000,0.2840909,0.19974518
1777226010321000,0.2875,0.19973296
1777226010821000,0.2948718,0.19973099
1777226011321000,0.30555555,0.19974676
1777226011821000,0.3125,0.19974676
1777226012321000,0.275,0.19974992
1777226012821000,0.27380952,0.19975308
1777226013321000,0.29411766,0.19974163
1777226013821000,0.24675325,0.19972467
1777226014321000,0.2857143,0.19970733
1777226014821000,0.26760563,0.19968367
1777226015321000,0.29268292,0.19971718
1777226015821000,0.3125,0.19970378
1777226016321000,0.2972973,0.1996892
1777226016821000,0.2875,0.19968958
1777226017321000,0.31111112,0.1996955
1777226017821000,0.31764707,0.19970338
1777226018321000,0.2857143,0.1997018
1777226018821000,0.30864197,0.19969195
1777226019321000,0.28767124,0.19970614
1777226019821000,0.31914893,0.19971009
1777226020321000,0.29545453,0.19971521
1777226020821000,0.3108108,0.19970259
1777226021321000,0.27941176,0.19969116
1777226021821000,0.30136988,0.199716
1777226022321000,0.29885057,0.19969392
1777226022821000,0.2682927,0.19970733
1777226023321000,0.3043478,0.19969825
1777226023821000,0.3152174,0.19972822
1777226024321000,0.36290324,0.19969629
1777226024821000,0.3069307,0.19970338
1777226025321000,0.33333334,0.19968484
1777226025821000,0.36190477,0.19971561
1777226026321000,0.31428573,0.19969866
1777226026821000,0.3030303,0.19970614
1777226027321000,0.28235295,0.19972743
1777226027821000,0.3488372,0.19971088
1777226028321000,0.29761904,0.19973926
1777226028821000,0.38157895,0.19971246
1777226029321000,0.2857143,0.19971561
1777226029821000,0.3116883,0.19969825
1777226030321000,0.31034482,0.19971167
1777226030821000,0.31914893,0.199716
1777226031321000,0.3026316,0.19973296
1777226031821000,0.25,0.19973572
1777226032321000,0.2948718,0.19971246
1777226032821000,0.33333334,0.19971837
1777226033321000,0.2857143,0.19972822
1777226033821000,0.30864197,0.19971718
1777226034321000,0.3068182,0.19971363
1777226034821000,0.31460676,0.19972074
1777226035321000,0.3,0.19973059
1777226035821000,0.30337077,0.19971482
1777226036321000,0.30136988,0.19972388
1777226036821000,0.27631578,0.19973138
1777226037321000,0.30136988,0.1997365
1777226037821000,0.3164557,0.19973966
1777226038321000,0.32954547,0.19972822
1777226038821000,0.33333334,0.19973966
1777226039321000,0.2837838,0.19974321
1777226039821000,0.28947368,0.19974439
1777226040321000,0.29545453,0.1997578
1777226040821000,0.3043478,0.19973809
1777226041321000,0.2840909,0.19976726
1777226041821000,0.29333332,0.19975308
1777226042321000,0.28,0.19975977
1777226042821000,0.32352942,0.19977318
1777226043321000,0.27102804,0.19977988
1777226043821000,0.30864197,0.19976568
1777226044321000,0.32352942,0.19979289
1777226044821000,0.3084112,0.19979684
1777226045321000,0.34146342,0.19977988
1777226045821000,0.2804878,0.19978422
1777226046321000,0.34117648,0.19978777
1777226046821000,0.2948718,0.1998126
1777226047321000,0.2857143,0.19981459
1777226047821000,0.30120483,0.19981498
1777226048321000,0.28235295,0.19981971
1777226048821000,0.29347825,0.19979802
1777226049321000,0.28169015,0.19981143
1777226049821000,0.32954547,0.19982287
1777226050321000,0.28395063,0.19982877
1777226050821000,0.31111112,0.19983193
1777226051321000,0.2857143,0.19983825
1777226051821000,0.2967033,0.19981222
1777226052321000,0.32954547,0.19982247
1777226052821000,0.27586207,0.19982721
1777226053321000,0.30337077,0.19980867
1777226053821000,0.2948718,0.19982484
1777226054321000,0.296875,0.1998063
1777226054821000,0.27631578,0.19980513
1777226055321000,0.27160493,0.19978422
1777226055821000,0.28735632,0.19979763
1777226056321000,0.31578946,0.1997783
1777226056821000,0.3125,0.19978225
1777226057321000,0.29166666,0.19979487
1777226057821000,0.30952382,0.19979723
1777226058321000,0.2804878,0.19980197
1777226058821000,0.2837838,0.1998138
1777226059321000,0.28235295,0.19979092
