timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777225992365000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992373000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992381000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992389000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992397000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992405000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992421000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992429000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992437000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992445000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992461000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992469000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992477000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992485000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992493000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992509000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992517000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992525000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992541000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992549000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992557000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992565000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992573000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992581000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992597000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992605000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
1777225992621000,0,0.9999383,0.003180768,0.00020591596,0.010639999,0.0,0.0,0.0,0.0,0
