timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777225992369000,1777225992217000,1777225652681000,0,0.005032899,-0.00961302,-0.9999411,1.0,1.0,1.0,-0.0054048677,0.0035650479,-4.0590763e-05,-0.00016376362,0.00021753833,-1.0850382e-05,1.0000094,1.0000095,1.0,0.00046739713,0.00020335113,2.636176e-08,-1.01287405e-05,1.1472344e-05,-7.54695e-09,0,0,0
1777225992377000,1777225992225000,1777225652681000,0,-0.001651971,-0.0041529713,-0.99999005,1.0,1.0,1.0,0.0012218702,-0.0018415344,8.106232e-06,-0.00014194261,0.00018511199,-1.0551853e-05,1.0000094,1.0000097,1.0,2.3887242e-05,5.425946e-05,1.0513759e-09,-9.593055e-06,1.04371975e-05,-7.411543e-09,0,0,0
1777225992385000,1777225992233000,1777225652681000,0,-0.0022198593,-0.0037032245,-0.9999907,1.0,1.0,1.0,0.0018010727,-0.0023305044,9.059906e-06,-0.00011134394,0.00014549599,-1.0243007e-05,1.0000094,1.0000097,1.0,5.190132e-05,8.689917e-05,1.3133103e-09,-8.62464e-06,8.9043415e-06,-7.2741435e-09,0,0,0
1777225992393000,1777225992241000,1777225652681000,0,0.0007010204,-0.0081128515,-0.99996686,1.0,1.0,1.0,-0.0010947795,0.002018603,-1.4543533e-05,-0.00012683112,0.00017499374,-1.0310731e-05,1.0000095,1.0000097,1.0,1.917649e-05,6.51955e-05,3.3842298e-09,-8.790811e-06,9.790816e-06,-7.212885e-09,0,0,0
1777225992401000,1777225992249000,1777225652681000,0,0.0007084694,-0.0101682935,-0.99994814,1.0,1.0,1.0,-0.0010718796,0.0040743705,-3.325939e-05,-0.00014171377,0.00023640125,-1.0672127e-05,1.0000094,1.0000095,1.0,1.8382643e-05,0.0002656054,1.7698994e-08,-8.941864e-06,1.3819392e-05,-7.3780204e-09,0,0,0
1777225992409000,1777225992257000,1777225652681000,0,0.002203306,-0.008600995,-0.99996054,1.0,1.0,1.0,-0.002586332,0.0025562653,-2.1278858e-05,-0.00018021169,0.00027293453,-1.0839162e-05,1.0000094,1.0000095,1.0,0.000107024796,0.00010455088,7.244637e-09,-1.0486477e-05,1.5248234e-05,-7.37592e-09,0,0,0
1777225992417000,1777225992265000,1777225652681000,0,0.0024191467,-0.004066816,-0.99998873,1.0,1.0,1.0,-0.002865308,-0.002018209,7.390976e-06,-0.00022249667,0.00023685352,-1.0552074e-05,1.0000094,1.0000095,1.0,0.0001313586,6.517007e-05,8.740244e-10,-1.23899745e-05,1.3981805e-05,-7.2459994e-09,0,0,0
1777225992425000,1777225992273000,1777225652681000,0,-0.0011422187,-0.007730553,-0.9999695,1.0,1.0,1.0,0.00068515167,0.0016851206,-1.21593475e-05,-0.000208203,0.00025966088,-1.0577385e-05,1.0000094,1.0000097,1.0,7.510854e-06,4.5433666e-05,2.3655957e-09,-1.2076575e-05,1.4477109e-05,-7.1691426e-09,0,0,0
1777225992441000,1777225992289000,1777225652681000,0,0.0033091414,-0.0070618163,-0.9999696,1.0,1.0,1.0,-0.0037657772,0.0011104937,-1.2457371e-05,-0.0002375374,0.00029646893,-1.0657381e-05,1.0000095,1.0000097,1.0,0.00022689508,1.9730947e-05,2.4829774e-09,-1.4704081e-05,1.5112336e-05,-7.031646e-09,0,0,0
1777225992449000,1777225992297000,1777225652681000,0,0.0067538735,-0.0053323302,-0.999963,1.0,1.0,1.0,-0.007210545,-0.0006518522,-1.8954277e-05,-0.00034734854,0.00028153474,-1.07880405e-05,1.0000095,1.0000097,1.0,0.0008318634,6.7985156e-06,5.748234e-09,-2.7572733e-05,1.4767283e-05,-7.0114345e-09,0,0,0
1777225992457000,1777225992305000,1777225652681000,0,0.0048678736,-0.006441414,-0.9999674,1.0,1.0,1.0,-0.0052652373,0.0004142397,-1.4364719e-05,-0.0004247956,0.00028362457,-1.0844366e-05,1.0000094,1.0000095,1.0,0.0004435594,2.7454864e-06,3.3015226e-09,-3.4123703e-05,1.4577963e-05,-6.9530106e-09,0,0,0
1777225992465000,1777225992313000,1777225652681000,0,-0.00050252455,-0.006641287,-0.9999778,1.0,1.0,1.0,0.00017497625,0.00063135335,-4.053116e-06,-0.00041535037,0.0002891006,-1.0737418e-05,1.0000094,1.0000095,1.0,4.898624e-07,6.377652e-06,2.6284397e-10,-3.3578606e-05,1.4448824e-05,-6.8476536e-09,0,0,0
1777225992481000,1777225992329000,1777225652681000,0,-0.000833962,-0.0030181208,-0.9999952,1.0,1.0,1.0,0.0004894102,-0.0029716403,1.31726265e-05,-0.00041816692,0.00019090073,-1.0008753e-05,1.0000094,1.0000097,1.0,3.8323215e-06,0.00014128897,2.7762894e-09,-3.3039174e-05,9.919324e-06,-6.55436e-09,0,0,0
1777225992489000,1777225992337000,1777225652681000,0,0.00029297455,-0.0031525318,-0.999995,1.0,1.0,1.0,-0.0005867269,-0.0028807155,1.31726265e-05,-0.0004208214,0.00014252882,-9.643692e-06,1.0000094,1.0000097,1.0,5.507923e-06,0.00013277507,2.7762894e-09,-3.260561e-05,7.672168e-06,-6.407421e-09,0,0,0
