timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1777226007841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226008841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226009841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226010841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226011841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226012841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226013841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226014841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226015841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226016841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226017841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226018841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226019841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226020841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226021841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226022841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226023841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226024841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226025841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226026841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226027841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226028841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226029841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226030841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226031841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226032841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226033841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226034841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226035841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226036841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226037841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226038841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226039841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226040841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226041841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226042841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226043841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226044841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226045841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226046841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226047841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226048841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226049841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226050841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226051841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226052841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226053841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226054841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226055841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226056841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226057841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226058841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226059841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226060841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226061841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226062841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226063841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226064841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226065841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226066841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226067841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226068841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226069841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226070841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226071841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226072841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226073841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226074841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226075841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226076841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226077841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226078841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226079841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226080841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226081841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226082841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226083841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226084841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226085841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226086841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226087841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226088841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226089841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
