timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1777225992369000,1777225992369000,0.0,0.0019999999,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992373000,1777225992373000,0.0014621532,0.0005378467,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992469000,1777225992469000,0.0019999999,0.0,0.0003480981,0.0016519018,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992569000,1777225992569000,0.0019999996,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992669000,1777225992669000,0.0015718868,0.0,0.00018559815,0.0022425144,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992769000,1777225992769000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992869000,1777225992869000,0.002054559,7.129071e-05,0.00040729888,0.0014668509,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225992969000,1777225992969000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993069000,1777225993069000,0.0,0.002,0.0,0.0019999992,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993169000,1777225993169000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993269000,1777225993269000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993369000,1777225993369000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993469000,1777225993469000,0.01450712,0.01183087,0.011407817,0.016459743,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993569000,1777225993569000,0.029875442,0.02593035,0.026130598,0.02914456,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993669000,1777225993669000,0.045259736,0.044882808,0.042935103,0.04634451,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993769000,1777225993769000,0.06432463,0.060231697,0.06019664,0.06503668,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993869000,1777225993869000,0.084065214,0.08216639,0.081534475,0.08632057,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225993969000,1777225993969000,0.10590669,0.10252846,0.104091406,0.1055204,nan,nan,nan,nan,nan,nan,nan,nan,0
