timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777225992369000,1777225992369000,47.39774207962755,8.54559370558263,488.03003,488.03003,487.9991,487.9991,0.120683044,0.11322237,488.01846,1,1,3,2,2,0,0
1777225992377000,1777225992377000,47.39774207935016,8.54559370543784,488.03003,488.03003,487.9991,487.9991,0.12109042,0.11347343,488.01862,1,1,3,2,2,0,0
1777225992385000,1777225992385000,47.39774207909589,8.545593705303727,488.03006,488.03006,487.9991,487.9991,0.121500544,0.11372533,488.01877,1,1,3,2,2,0,0
1777225992393000,1777225992393000,47.39774207887314,8.545593705180005,488.03006,488.03006,487.9991,487.9991,0.12191343,0.113978066,488.01892,1,1,3,2,2,0,0
1777225992401000,1777225992401000,47.39774207868552,8.545593705061926,488.03006,488.03006,487.9991,487.9991,0.119679734,0.11259971,488.01822,1,1,3,2,2,0,0
1777225992409000,1777225992409000,47.397742078513836,8.545593704939755,488.03006,488.03006,487.9991,487.9991,0.120080285,0.11284869,488.01837,1,1,3,2,2,0,0
1777225992417000,1777225992417000,47.39774207835131,8.545593704829077,488.03006,488.03006,487.9991,487.9991,0.12048358,0.11309851,488.01852,1,1,3,2,2,0,0
1777225992425000,1777225992425000,47.39774207818147,8.545593704727036,488.03006,488.03006,487.9991,487.9991,0.12088962,0.11334917,488.01868,1,1,3,2,2,0,0
1777225992433000,1777225992433000,47.39774207801559,8.545593704643276,488.0301,488.0301,487.9991,487.9991,0.12129841,0.113600664,488.01883,1,1,3,2,2,0,0
1777225992441000,1777225992441000,47.39774207786429,8.545593704558586,488.03012,488.03012,487.9991,487.9991,0.121709965,0.11385299,488.019,1,1,3,2,2,0,0
1777225992449000,1777225992449000,47.39774207772495,8.545593704442128,488.03015,488.03015,487.9991,487.9991,0.122124285,0.114046074,488.01917,1,1,3,2,2,0,0
1777225992457000,1777225992457000,47.397742077509285,8.545593704217481,488.03015,488.03015,487.9991,487.9991,0.11987776,0.11272275,488.01846,1,1,3,2,2,0,0
1777225992465000,1777225992465000,47.39774207730575,8.545593703971809,488.03015,488.03015,487.9991,487.9991,0.1202797,0.11297214,488.01865,1,1,3,2,2,0,0
1777225992473000,1777225992473000,47.39774207712427,8.545593703674774,488.03018,488.03018,487.9991,487.9991,0.12068208,0.11322237,488.01883,1,1,3,2,2,0,0
1777225992481000,1777225992481000,47.397742076948646,8.545593703359334,488.0302,488.0302,487.9991,487.9991,0.12108945,0.11347343,488.019,1,1,3,2,2,0,0
1777225992489000,1777225992489000,47.39774207678057,8.545593703030589,488.03024,488.03024,487.9991,487.9991,0.121499576,0.11372533,488.0192,1,1,3,2,2,0,0
1777225992497000,1777225992497000,47.39774207663714,8.545593702704908,488.03027,488.03027,487.9991,487.9991,0.12191246,0.113978066,488.01938,1,1,3,2,2,0,0
1777225992505000,1777225992505000,47.397742076421075,8.545593702358252,488.03027,488.03027,487.9991,487.9991,0.11968098,0.11259971,488.0184,1,1,3,2,2,0,0
1777225992513000,1777225992513000,47.39774207621485,8.54559370201108,488.03027,488.03027,487.9991,487.9991,0.12008158,0.11284869,488.0186,1,1,3,2,2,0,0
1777225992521000,1777225992521000,47.39774207599522,8.54559370167545,488.0303,488.0303,487.9991,487.9991,0.12048492,0.11309851,488.01877,1,1,3,2,2,0,0
