timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777225992369000,1777225992217000,0.006385933,0.009545447,0.0053009475,0.0062326854,0.0063941767,0.006552548,0.0074525857,0.0005466053,0.00054705126,0.00054712826,0.0005472044,0.00054763496,-0.00047932327,-0.00047881465,-0.00047872585,-0.0004786401,-0.0004781494,6.154363e-06,0.0031989424,0.99413973,0.0026519548,3.297423e-06,1
1777225992377000,1777225992225000,0.006385933,0.009545447,0.005326014,0.00625775,0.006419243,0.006577614,0.0074776523,0.0005466053,0.00054705126,0.00054712826,0.0005472044,0.00054763496,-0.00047932327,-0.00047881465,-0.00047872585,-0.0004786401,-0.0004781494,6.154363e-06,0.0031989424,0.99413973,0.0026519548,3.297423e-06,1
1777225992385000,1777225992233000,0.006385933,0.009545447,0.0053173765,0.0062491144,0.006410607,0.0065689795,0.0074690166,0.0005466053,0.00054705126,0.00054712826,0.0005472044,0.00054763496,-0.00047932327,-0.00047881465,-0.00047872585,-0.0004786401,-0.0004781494,6.154363e-06,0.0031989424,0.99413973,0.0026519548,3.297423e-06,1
1777225992393000,1777225992241000,0.006385933,0.009545447,0.005331189,0.0062629245,0.006424417,0.006582789,0.007482827,0.0005466053,0.00054705126,0.00054712826,0.0005472044,0.00054763496,-0.00047932327,-0.00047881465,-0.00047872585,-0.0004786401,-0.0004781494,6.154363e-06,0.0031989424,0.99413973,0.0026519548,3.297423e-06,1
1777225992401000,1777225992249000,0.006437095,0.009549283,0.0053439667,0.0062757013,0.006437194,0.0065955673,0.0074956045,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992409000,1777225992257000,0.006437095,0.009549283,0.005341548,0.0062732855,0.006434776,0.006593148,0.0074931863,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992417000,1777225992265000,0.006437095,0.009549283,0.0053133196,0.006245056,0.006406548,0.00656492,0.0074649574,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992425000,1777225992273000,0.006437095,0.009549283,0.005280057,0.0062117926,0.006373286,0.006531657,0.007431695,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992433000,1777225992281000,0.006437095,0.009549283,0.0052468134,0.006178548,0.0063400413,0.0064984136,0.00739845,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992441000,1777225992289000,0.006437095,0.009549283,0.0052338964,0.0061656316,0.0063271243,0.0064854966,0.007385534,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992449000,1777225992297000,0.006437095,0.009549283,0.0051634097,0.006095145,0.0062566376,0.0064150095,0.0073150466,0.00051722483,0.0005176499,0.0005177233,0.00051779597,0.0005182063,-0.00045687493,-0.00045639314,-0.00045630912,-0.00045622792,-0.0004557634,6.154362e-06,0.0031989422,0.9941396,0.0026519545,3.297423e-06,1
1777225992457000,1777225992305000,0.0062726387,0.009553747,0.005179512,0.0061112465,0.006272739,0.006431111,0.0073311487,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992465000,1777225992313000,0.0062726387,0.009553747,0.005186115,0.0061178496,0.006279343,0.006437714,0.0073377537,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992473000,1777225992321000,0.0062726387,0.009553747,0.0051869573,0.006118694,0.006280185,0.006438557,0.007338596,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992481000,1777225992329000,0.0062726387,0.009553747,0.0052229767,0.0061547137,0.0063162064,0.0064745764,0.0073746163,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992489000,1777225992337000,0.0062726387,0.009553747,0.0052028415,0.006134577,0.006296069,0.0064544417,0.007354481,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992497000,1777225992345000,0.0062726387,0.009553747,0.005133296,0.006065031,0.0062265233,0.006384895,0.0072849337,0.0017839074,0.0017843135,0.0017843833,0.0017844526,0.0017848429,-0.00043698025,-0.0004353183,-0.00043502965,-0.00043474807,-0.00043314352,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992505000,1777225992353000,0.006136685,0.009557577,0.005043557,0.005975293,0.0061367853,0.006295157,0.0071951956,0.0012385756,0.0012382166,0.001238154,0.0012380934,0.0012377454,0.0003842747,0.00038542802,0.00038562878,0.0003858237,0.0003869366,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992513000,1777225992361000,0.006136685,0.009557577,0.0050679827,0.005999718,0.0061612106,0.006319583,0.0072196214,0.0012385756,0.0012382166,0.001238154,0.0012380934,0.0012377454,0.0003842747,0.00038542802,0.00038562878,0.0003858237,0.0003869366,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992521000,1777225992369000,0.006136685,0.009557577,0.0051097344,0.00604147,0.0062029622,0.006361334,0.007261373,0.0012385756,0.0012382166,0.001238154,0.0012380934,0.0012377454,0.0003842747,0.00038542802,0.00038562878,0.0003858237,0.0003869366,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992529000,1777225992377000,0.006136685,0.009557577,0.0051395153,0.006071251,0.0062327427,0.006391114,0.0072911535,0.0012385756,0.0012382166,0.001238154,0.0012380934,0.0012377454,0.0003842747,0.00038542802,0.00038562878,0.0003858237,0.0003869366,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
1777225992537000,1777225992385000,0.006136685,0.009557577,0.005115626,0.0060473625,0.0062088543,0.0063672266,0.0072672646,0.0012385756,0.0012382166,0.001238154,0.0012380934,0.0012377454,0.0003842747,0.00038542802,0.00038562878,0.0003858237,0.0003869366,6.1543624e-06,0.0031989422,0.9941397,0.0026519545,3.2974237e-06,1
