timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1777225992325000,1777225992301000,6620172,487.8399,95601.03,15.0,1.1556087,0,1
1777225992377000,1777225992353000,6620172,487.88214,95600.57,15.0,1.155603,0,1
1777225992429000,1777225992405000,6620172,487.90094,95600.305,15.0,1.1555998,0,1
1777225992481000,1777225992457000,6620172,487.85867,95600.805,15.0,1.1556059,0,1
1777225992533000,1777225992509000,6620172,487.89154,95600.414,15.0,1.1556011,0,1
1777225992585000,1777225992561000,6620172,487.88214,95600.55,15.0,1.1556027,0,1
1777225992637000,1777225992613000,6620172,487.86807,95600.7,15.0,1.1556046,0,1
1777225992689000,1777225992665000,6620172,487.89154,95600.43,15.0,1.1556013,0,1
1777225992741000,1777225992717000,6620172,487.80234,95601.46,15.0,1.1556138,0,1
1777225992793000,1777225992769000,6620172,487.9197,95600.11,15.0,1.1555974,0,1
1777225992845000,1777225992821000,6620172,487.86807,95600.68,15.0,1.1556044,0,1
1777225992897000,1777225992873000,6620172,487.8399,95601.01,15.0,1.1556083,0,1
1777225992949000,1777225992925000,6620172,487.86807,95600.67,15.0,1.1556042,0,1
1777225993001000,1777225992977000,6620172,487.8399,95601.04,15.0,1.1556088,0,1
1777225993053000,1777225993029000,6620172,487.89154,95600.42,15.0,1.1556013,0,1
1777225993105000,1777225993081000,6620172,487.88684,95600.46,15.0,1.1556017,0,1
1777225993157000,1777225993133000,6620172,487.88684,95600.45,15.0,1.1556016,0,1
1777225993209000,1777225993185000,6620172,487.8211,95601.266,15.0,1.1556114,0,1
1777225993261000,1777225993237000,6620172,487.9244,95600.04,15.0,1.1555965,0,1
1777225993313000,1777225993289000,6620172,487.84457,95600.945,15.0,1.1556076,0,1
1777225993365000,1777225993341000,6620172,487.9197,95600.11,15.0,1.1555974,0,1
1777225993417000,1777225993393000,6620172,487.84927,95600.93,15.0,1.1556073,0,1
1777225993469000,1777225993445000,6620172,487.84457,95601.0,15.0,1.1556082,0,1
1777225993521000,1777225993497000,6620172,487.86807,95600.67,15.0,1.1556042,0,1
1777225993573000,1777225993549000,6620172,487.84927,95600.89,15.0,1.155607,0,1
1777225993625000,1777225993601000,6620172,487.79294,95601.57,15.0,1.1556151,0,1
1777225993677000,1777225993653000,6620172,487.87744,95600.62,15.0,1.1556035,0,1
1777225993729000,1777225993705000,6620172,487.86807,95600.71,15.0,1.1556047,0,1
1777225993781000,1777225993757000,6620172,487.84457,95600.95,15.0,1.1556077,0,1
1777225993833000,1777225993809000,6620172,487.8258,95601.17,15.0,1.1556103,0,1
1777225993885000,1777225993861000,6620172,487.85867,95600.82,15.0,1.155606,0,1
1777225993937000,1777225993913000,6620172,487.86337,95600.766,15.0,1.1556053,0,1
1777225993989000,1777225993965000,6620172,487.88214,95600.57,15.0,1.155603,0,1
1777225994041000,1777225994017000,6620172,487.84927,95600.91,15.0,1.155607,0,1
1777225994093000,1777225994069000,6620172,487.87744,95600.59,15.0,1.1556033,0,1
1777225994145000,1777225994121000,6620172,487.87744,95600.58,15.0,1.1556032,0,1
1777225994197000,1777225994173000,6620172,487.8352,95601.086,15.0,1.1556093,0,1
1777225994249000,1777225994225000,6620172,487.88684,95600.51,15.0,1.1556022,0,1
1777225994301000,1777225994277000,6620172,487.88684,95600.5,15.0,1.1556022,0,1
1777225994353000,1777225994329000,6620172,487.8399,95601.05,15.0,1.1556088,0,1
1777225994405000,1777225994381000,6620172,487.8211,95601.26,15.0,1.1556114,0,1
1777225994457000,1777225994433000,6620172,487.88214,95600.555,15.0,1.1556028,0,1
1777225994509000,1777225994485000,6620172,487.86337,95600.734,15.0,1.1556051,0,1
1777225994561000,1777225994537000,6620172,487.84457,95600.99,15.0,1.155608,0,1
1777225994613000,1777225994589000,6620172,487.8305,95601.14,15.0,1.1556098,0,1
1777225994665000,1777225994641000,6620172,487.8258,95601.195,15.0,1.1556106,0,1
1777225994717000,1777225994693000,6620172,487.84457,95600.97,15.0,1.1556078,0,1
1777225994769000,1777225994745000,6620172,487.86807,95600.67,15.0,1.1556042,0,1
1777225994821000,1777225994797000,6620172,487.84457,95600.99,15.0,1.155608,0,1
1777225994873000,1777225994849000,6620172,487.8352,95601.086,15.0,1.1556093,0,1
1777225994925000,1777225994901000,6620172,487.86337,95600.78,15.0,1.1556056,0,1
1777225994977000,1777225994953000,6620172,487.90094,95600.34,15.0,1.1556003,0,1
1777225995029000,1777225995005000,6620172,487.9103,95600.195,15.0,1.1555984,0,1
1777225995081000,1777225995057000,6620172,487.86337,95600.79,15.0,1.1556057,0,1
1777225995133000,1777225995109000,6620172,487.8211,95601.25,15.0,1.1556113,0,1
1777225995185000,1777225995161000,6620172,487.86807,95600.68,15.0,1.1556044,0,1
1777225995237000,1777225995213000,6620172,487.89624,95600.39,15.0,1.1556009,0,1
1777225995289000,1777225995265000,6620172,487.88214,95600.53,15.0,1.1556026,0,1
1777225995341000,1777225995317000,6620172,487.87744,95600.62,15.0,1.1556035,0,1
1777225995393000,1777225995369000,6620172,487.85867,95600.805,15.0,1.1556059,0,1
