timestamp,control_power[0],control_power[1],control_power[2]
1777226060025000,3.017484e-05,9.088292e-06,0.00038155497
1777226060525000,1.6232707e-05,1.1759551e-05,0.0002214656
1777226061025000,2.324816e-05,9.166387e-06,0.00033672422
1777226061525000,2.5516169e-05,1.0256629e-05,0.00032532823
1777226062025000,1.9324973e-05,6.919544e-06,0.00024393274
1777226062525000,8.542092e-05,5.5686437e-06,0.0012251132
1777226063025000,2.7034654e-05,9.030665e-06,0.00035449275
1777226063525000,1.6977447e-05,5.158709e-06,0.00017673013
1777226064025000,2.7234233e-05,7.728357e-06,0.0003600593
1777226064525000,2.429794e-05,9.087885e-06,0.0003273092
1777226065025000,1.1898643e-05,8.855634e-06,0.00012971151
1777226065525000,1.337271e-05,1.4960846e-05,8.3603714e-05
1777226066025000,5.2592286e-06,8.627935e-06,7.5060084e-06
1777226066525000,5.174539e-06,1.5737709e-05,6.3274483e-06
1777226067025000,4.1419466e-06,9.4454645e-06,1.151448e-06
1777226067525000,6.8430477e-06,7.0566225e-06,9.347181e-07
1777226068025000,6.34494e-06,7.871811e-06,9.21633e-07
1777226068525000,4.980517e-06,6.1662554e-06,1.2324897e-07
1777226069025000,6.868543e-06,9.734053e-06,7.5991785e-08
1777226069525000,5.346926e-06,4.2523266e-06,9.665247e-08
1777226070025000,4.7888684e-06,7.0227743e-06,1.01994594e-07
1777226070525000,6.6735774e-06,6.9294783e-06,7.0741436e-08
1777226071025000,5.7985244e-06,9.806489e-06,1.5751823e-07
1777226071525000,5.1118836e-06,1.041925e-05,9.563865e-08
1777226072025000,5.966685e-06,6.4069773e-06,3.335553e-07
1777226072525000,4.306056e-06,9.871853e-06,8.7718405e-08
1777226073025000,5.2234695e-06,1.032161e-05,1.0247862e-07
1777226073525000,4.705549e-06,9.211877e-06,1.1202324e-07
1777226074025000,6.4923925e-06,1.0636996e-05,1.1678544e-07
1777226074525000,4.935564e-06,5.796597e-06,2.545024e-07
1777226075025000,9.204474e-06,5.4726534e-06,4.3816414e-07
1777226075525000,3.2573496e-06,1.1687191e-05,3.2382346e-07
1777226076025000,5.0922717e-06,1.6101167e-05,2.4452757e-07
1777226076525000,5.975737e-06,3.9953975e-06,1.2219962e-07
1777226077025000,5.5495607e-06,5.8927703e-06,1.8493871e-07
1777226077525000,6.1517385e-06,7.3399456e-06,6.9461656e-08
1777226078025000,3.6989331e-06,5.7756815e-06,7.788996e-07
1777226078525000,4.905808e-06,5.661933e-06,4.998719e-07
1777226079025000,6.7904975e-06,7.880284e-06,2.5685344e-07
1777226079525000,5.717062e-06,7.1320183e-06,6.3537124e-07
1777226080025000,3.985411e-06,8.031456e-06,3.362142e-07
1777226080525000,5.2536407e-06,5.28872e-06,2.6662363e-07
1777226081025000,7.1625536e-06,6.0065067e-06,5.8697736e-07
1777226081525000,3.6979445e-06,1.1664652e-05,2.576831e-07
1777226082025000,5.4044544e-06,5.294412e-06,1.6807066e-07
1777226082525000,6.3398757e-06,1.00074285e-05,1.9620089e-07
1777226083025000,9.069636e-06,9.865022e-06,5.3976088e-08
1777226083525000,7.5604326e-06,7.759799e-06,9.0558856e-08
1777226084025000,7.892316e-06,1.1050198e-05,5.2785445e-08
1777226084525000,5.669766e-06,1.3489165e-05,1.62956e-07
1777226085025000,4.2788442e-06,3.6754147e-06,1.0057324e-07
1777226085525000,6.4346896e-06,3.2971648e-06,3.0823904e-07
1777226086025000,4.647262e-06,1.0403662e-05,7.6325364e-08
1777226086525000,5.12132e-06,1.5197848e-05,1.41672e-07
1777226087025000,5.294313e-06,6.33669e-06,1.0351016e-07
1777226087525000,6.1850646e-06,4.7952253e-06,1.0052764e-07
1777226088025000,7.9776055e-06,4.755993e-06,3.6240575e-08
1777226088525000,7.1778886e-06,4.4622952e-06,7.799783e-08
1777226089025000,1.0627141e-05,2.850632e-06,2.0663305e-07
1777226089525000,1.11935715e-05,5.5570913e-06,1.7859055e-07
1777226090025000,1.6111837e-05,6.842774e-06,5.127825e-08
