timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777225992353000,1777225992195000,1777225992201000,0,-488.004,0.5625,-0.024719238,-0.038773578,0.5755001,4.2470245e-05,-0.00010957514,0,0,1
1777225992401000,1777225992247000,1777225992249000,0,-488.007,0.5625,-0.021728516,-0.037167884,0.57547104,3.281683e-05,-0.00010234429,0,0,1
1777225992457000,1777225992299000,1777225992305000,0,-488.008,0.5625,-0.020965576,-0.03564158,0.5755001,3.0551197e-05,-9.558117e-05,0,0,1
1777225992505000,1777225992351000,1777225992353000,0,-487.996,0.5625,-0.033172607,-0.035408996,0.57547104,7.648843e-05,-9.3782575e-05,0,0,1
1777225992561000,1777225992403000,1777225992409000,0,-488.008,0.5625,-0.021331787,-0.034082882,0.5755001,3.162781e-05,-8.7927416e-05,0,0,1
1777225992609000,1777225992455000,1777225992457000,0,-488.02,0.5625,-0.009490967,-0.03176625,0.57547104,6.261198e-06,-8.023422e-05,0,0,1
1777225992665000,1777225992507000,1777225992513000,0,-488.022,0.5625,-0.008117676,-0.029538486,0.5755001,4.580132e-06,-7.310738e-05,0,0,1
1777225992713000,1777225992559000,1777225992561000,0,-488.016,0.5625,-0.0146484375,-0.0281358,0.57547104,1.4914858e-05,-6.762548e-05,0,0,1
1777225992769000,1777225992611000,1777225992617000,0,-488.016,0.5625,-0.015167236,-0.026914123,0.5755001,1.598923e-05,-6.2761195e-05,0,0,1
1777225992817000,1777225992663000,1777225992665000,0,-488.001,0.5625,-0.03048706,-0.027250705,0.57547104,6.460522e-05,-6.293491e-05,0,0,1
1777225992873000,1777225992715000,1777225992721000,0,-487.996,0.5625,-0.03555298,-0.028032804,0.5755001,8.785502e-05,-6.528245e-05,0,0,1
1777225992921000,1777225992767000,1777225992769000,0,-488.008,0.5625,-0.023468018,-0.027602788,0.57547104,3.8281534e-05,-6.273889e-05,0,0,1
1777225992977000,1777225992819000,1777225992825000,0,-488.005,0.5625,-0.026794434,-0.02752664,0.5755001,4.9900373e-05,-6.152946e-05,0,0,1
1777225993025000,1777225992871000,1777225992873000,0,-488.005,0.5625,-0.026824951,-0.027460538,0.57547104,5.0016628e-05,-6.044492e-05,0,0,1
1777225993081000,1777225992923000,1777225992929000,0,-488.008,0.5625,-0.02407837,-0.027141929,0.5755001,4.0296633e-05,-5.854689e-05,0,0,1
1777225993129000,1777225992975000,1777225992977000,0,-487.995,0.5625,-0.03717041,-0.02808664,0.57547104,9.603537e-05,-6.207841e-05,0,0,1
1777225993185000,1777225993027000,1777225993033000,0,-487.994,0.5625,-0.038238525,-0.029042978,0.5755001,0.00010162882,-6.5804175e-05,0,0,1
1777225993233000,1777225993079000,1777225993081000,0,-488.0,0.5625,-0.032196045,-0.029340006,0.57547104,7.205126e-05,-6.639267e-05,0,0,1
1777225993289000,1777225993131000,1777225993137000,0,-488.002,0.5625,-0.030456543,-0.029445188,0.5755001,6.44727e-05,-6.6211804e-05,0,0,1
1777225993337000,1777225993183000,1777225993185000,0,-488.001,0.5625,-0.03149414,-0.029638205,0.57547104,6.894393e-05,-6.6469176e-05,0,0,1
1777225993393000,1777225993235000,1777225993241000,0,-488.004,0.5625,-0.028869629,-0.029565802,0.5755001,5.792913e-05,-6.566468e-05,0,0,1
1777225993441000,1777225993287000,1777225993289000,0,-488.004,0.5625,-0.0289917,-0.02951172,0.57547104,5.8423e-05,-6.4982494e-05,0,0,1
1777225993497000,1777225993339000,1777225993345000,0,-488.009,0.5625,-0.024383545,-0.029028632,0.5755001,4.1324565e-05,-6.275385e-05,0,0,1
1777225993545000,1777225993391000,1777225993393000,0,-488.016,0.5625,-0.017608643,-0.027952835,0.57547104,2.1552034e-05,-5.8872516e-05,0,0,1
1777225993601000,1777225993443000,1777225993449000,0,-488.022,0.5625,-0.012176514,-0.02646666,0.5755001,1.0305297e-05,-5.4297343e-05,0,0,1
1777225993649000,1777225993495000,1777225993497000,0,-488.006,0.5625,-0.028686523,-0.026675778,0.57547104,5.7199515e-05,-5.4570737e-05,0,0,1
1777225993705000,1777225993547000,1777225993553000,0,-487.998,0.5625,-0.037078857,-0.027655778,0.5755001,9.5558054e-05,-5.8431862e-05,0,0,1
1777225993753000,1777225993599000,1777225993601000,0,-487.998,0.5625,-0.036987305,-0.028534835,0.57547104,9.509154e-05,-6.188531e-05,0,0,1
1777225993809000,1777225993651000,1777225993657000,0,-488.001,0.5625,-0.034179688,-0.029066596,0.5755001,8.119902e-05,-6.370471e-05,0,0,1
1777225993857000,1777225993703000,1777225993705000,0,-487.993,0.5625,-0.042236328,-0.030307224,0.57547104,0.00012399633,-6.938436e-05,0,0,1
1777225993913000,1777225993755000,1777225993761000,0,-487.992,0.5625,-0.043121338,-0.03151435,0.5755001,0.00012924062,-7.5022996e-05,0,0,1
1777225993961000,1777225993807000,1777225993809000,0,-487.983,0.5625,-0.051757812,-0.033421345,0.57547104,0.00018620372,-8.549654e-05,0,0,1
1777225994017000,1777225993859000,1777225993865000,0,-487.988,0.5625,-0.046417236,-0.034645595,0.5755001,0.00014975219,-9.1549606e-05,0,0,1
1777225994065000,1777225993911000,1777225993913000,0,-488.002,0.5625,-0.03201294,-0.03439759,0.57547104,7.123405e-05,-8.963582e-05,0,0,1
1777225994121000,1777225993963000,1777225993969000,0,-487.996,0.5625,-0.038146973,-0.034750793,0.5755001,0.00010114275,-9.0719805e-05,0,0,1
1777225994169000,1777225994015000,1777225994017000,0,-488.005,0.5625,-0.028930664,-0.03420252,0.57547104,5.817727e-05,-8.76542e-05,0,0,1
1777225994225000,1777225994067000,1777225994073000,0,-488.009,0.5625,-0.025268555,-0.033360913,0.5755,4.437879e-05,-8.3577535e-05,0,0,1
1777225994273000,1777225994119000,1777225994121000,0,-488.009,0.5625,-0.025512695,-0.03262159,0.57547104,4.524277e-05,-7.996629e-05,0,0,1
1777225994329000,1777225994171000,1777225994177000,0,-487.998,0.5625,-0.036865234,-0.033021353,0.5755,9.446015e-05,-8.133165e-05,0,0,1
1777225994377000,1777225994223000,1777225994225000,0,-487.993,0.5625,-0.04168701,-0.033837683,0.57547104,0.00012079196,-8.504893e-05,0,0,1
1777225994433000,1777225994275000,1777225994281000,0,-487.988,0.5625,-0.04660034,-0.03503996,0.5755,0.000150936,-9.1255686e-05,0,0,1
1777225994481000,1777225994327000,1777225994329000,0,-487.997,0.5625,-0.037231445,-0.035246406,0.57547104,9.635102e-05,-9.173568e-05,0,0,1
1777225994537000,1777225994379000,1777225994385000,0,-487.997,0.5625,-0.037261963,-0.035436276,0.5755,9.6504176e-05,-9.2184884e-05,0,0,1
1777225994585000,1777225994431000,1777225994433000,0,-487.986,0.5625,-0.048095703,-0.03662883,0.57547104,0.00016078631,-9.864734e-05,0,0,1
1777225994641000,1777225994483000,1777225994489000,0,-488.003,0.5625,-0.030975342,-0.036096256,0.5755,6.668787e-05,-9.5636664e-05,0,0,1
1777225994689000,1777225994535000,1777225994537000,0,-487.997,0.5625,-0.03704834,-0.036185946,0.575471,9.540564e-05,-9.56149e-05,0,0,1
1777225994745000,1777225994587000,1777225994593000,0,-487.983,0.5625,-0.051239014,-0.03760399,0.5755,0.00018248038,-0.00010379788,0,0,1
1777225994793000,1777225994639000,1777225994641000,0,-487.999,0.5625,-0.03488159,-0.037347533,0.575471,8.457249e-05,-0.00010198679,0,0,1
1777225994849000,1777225994691000,1777225994697000,0,-487.992,0.5625,-0.042114258,-0.03779657,0.5755,0.00012327441,-0.00010399215,0,0,1
1777225994897000,1777225994743000,1777225994745000,0,-487.994,0.5625,-0.040008545,-0.038004946,0.575471,0.00011126077,-0.000104676874,0,0,1
1777225994953000,1777225994795000,1777225994801000,0,-487.991,0.5625,-0.04309082,-0.03848405,0.5755,0.00012905778,-0.000106973624,0,0,1
1777225995001000,1777225994847000,1777225994849000,0,-487.974,0.5625,-0.059906006,-0.040502064,0.575471,0.00024944643,-0.00012039498,0,0,1
1777225995057000,1777225994899000,1777225994905000,0,-487.971,0.5625,-0.062561035,-0.042580083,0.5755,0.00027203356,-0.00013467978,0,0,1
1777225995105000,1777225994951000,1777225994953000,0,-487.984,0.5625,-0.04901123,-0.043185916,0.575471,0.0001669659,-0.00013772123,0,0,1
1777225995161000,1777225995003000,1777225995009000,0,-487.986,0.5625,-0.04699707,-0.043544937,0.5755,0.00015351691,-0.00013920924,0,0,1
1777225995209000,1777225995055000,1777225995057000,0,-487.989,0.5625,-0.043701172,-0.043559656,0.575471,0.00013274638,-0.00013860042,0,0,1
1777225995265000,1777225995107000,1777225995113000,0,-487.997,0.5625,-0.0357666,-0.042825527,0.5755,8.891397e-05,-0.0001339198,0,0,1
1777225995313000,1777225995159000,1777225995161000,0,-487.999,0.5625,-0.03378296,-0.04197369,0.575471,7.932899e-05,-0.00012877719,0,0,1
1777225995369000,1777225995211000,1777225995217000,0,-487.984,0.5625,-0.049041748,-0.042639524,0.5755,0.00016716545,-0.00013239347,0,0,1
1777225995417000,1777225995263000,1777225995265000,0,-487.996,0.5625,-0.0368042,-0.04208982,0.575471,9.4152376e-05,-0.00012879104,0,0,1
1777225995473000,1777225995315000,1777225995321000,0,-487.987,0.5625,-0.046173096,-0.042474475,0.5755,0.00014818103,-0.00013061764,0,0,1
