timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777225992369000,1777225992369000,-0.02738756,-0.09119478,-9.835953
1777225992373000,1777225992373000,-0.0013160715,-0.07729418,-9.834504
1777225992421000,1777225992421000,-0.024359837,-0.05113102,-9.8036995
1777225992469000,1777225992469000,-0.00371894,-0.11109229,-9.802077
1777225992521000,1777225992521000,-0.041122425,-0.049895428,-9.857439
1777225992569000,1777225992569000,0.013472298,-0.080473475,-9.792786
1777225992621000,1777225992621000,0.03212032,-0.06779561,-9.858208
1777225992669000,1777225992669000,-0.020278735,-0.09323626,-9.802634
1777225992721000,1777225992721000,0.009989549,-0.09884238,-9.796054
1777225992769000,1777225992769000,-0.025705485,-0.09757425,-9.843809
1777225992821000,1777225992821000,0.0058748564,-0.07286346,-9.787601
1777225992869000,1777225992869000,0.008095464,-0.038496442,-9.844705
1777225992921000,1777225992921000,0.008215454,-0.09079768,-9.81065
1777225992969000,1777225992969000,0.006886545,-0.05204969,-9.792488
1777225993021000,1777225993021000,0.0142384805,-0.027128823,-9.832083
1777225993069000,1777225993069000,-0.028558338,-0.037426516,-9.822901
1777225993121000,1777225993121000,-0.025914684,-0.088081755,-9.843927
1777225993169000,1777225993169000,0.029226186,-0.06584452,-9.820895
1777225993221000,1777225993221000,-0.012337727,-0.081511125,-9.803786
1777225993269000,1777225993269000,0.011944772,-0.08736743,-9.807763
1777225993321000,1777225993321000,-0.027734922,-0.07920801,-9.819436
1777225993369000,1777225993369000,-0.0027347954,-0.039239366,-9.807292
1777225993421000,1777225993421000,-0.004630002,-0.06519838,-9.839624
1777225993469000,1777225993469000,0.031344876,-0.03121532,-9.814998
1777225993521000,1777225993521000,0.019039128,-0.09363055,-9.804652
1777225993569000,1777225993569000,-0.0059779515,-0.047334135,-9.833897
1777225993621000,1777225993621000,0.01332076,-0.0628719,-9.830242
1777225993669000,1777225993669000,0.0061995047,-0.08888118,-9.793153
1777225993721000,1777225993721000,0.01818651,-0.08364195,-9.820599
1777225993769000,1777225993769000,0.008458758,-0.05348569,-9.813797
1777225993821000,1777225993821000,0.0029604558,-0.07970064,-9.792274
1777225993869000,1777225993869000,-0.03310279,-0.08955088,-9.795147
1777225993921000,1777225993921000,-0.02166428,-0.09477617,-9.852013
1777225993969000,1777225993969000,0.036759216,-0.06365704,-9.823985
1777225994021000,1777225994021000,0.008859804,-0.08783454,-9.8628025
1777225994069000,1777225994069000,-0.03992927,-0.07121788,-9.840954
1777225994121000,1777225994121000,-0.0034688092,-0.062186413,-9.768116
1777225994169000,1777225994169000,0.004335746,-0.07483302,-9.796782
1777225994221000,1777225994221000,0.032819025,-0.08659054,-9.803743
1777225994269000,1777225994269000,0.04183961,-0.070169896,-9.829243
1777225994321000,1777225994321000,0.0067114322,-0.057142753,-9.802737
1777225994369000,1777225994369000,-0.005628174,-0.05138817,-9.8232355
1777225994421000,1777225994421000,0.043218076,-0.10206925,-9.797801
1777225994469000,1777225994469000,-0.0023925225,-0.083903424,-9.870247
1777225994521000,1777225994521000,-0.0003273287,-0.038154542,-9.802864
1777225994569000,1777225994569000,0.008815414,-0.067186445,-9.826807
1777225994621000,1777225994621000,0.010481738,-0.07112311,-9.822164
1777225994669000,1777225994669000,-0.008751261,-0.05278832,-9.793762
1777225994721000,1777225994721000,0.03215881,-0.084281,-9.8242655
1777225994769000,1777225994769000,0.047286212,-0.061579812,-9.829171
1777225994821000,1777225994821000,0.018477792,-0.05344248,-9.856122
1777225994869000,1777225994869000,0.027332922,-0.071330845,-9.814371
1777225994921000,1777225994921000,-0.022955216,-0.022975363,-9.788818
1777225994969000,1777225994969000,9.054458e-05,-0.053303644,-9.779587
1777225995021000,1777225995021000,0.040746406,-0.09754611,-9.846033
1777225995069000,1777225995069000,-0.013667511,-0.055024758,-9.84162
1777225995121000,1777225995121000,0.00042202766,-0.08077197,-9.866122
1777225995169000,1777225995169000,0.023215584,-0.07118972,-9.840776
1777225995221000,1777225995221000,0.045317207,-0.06734912,-9.844753
1777225995269000,1777225995269000,-0.024199072,-0.052489884,-9.825804
1777225995321000,1777225995321000,0.024667636,-0.02858549,-9.848954
1777225995369000,1777225995369000,0.019934056,-0.023160856,-9.8582535
1777225995421000,1777225995421000,0.0053044427,-0.053035654,-9.847813
1777225995469000,1777225995469000,0.024789259,-0.07040623,-9.820141
1777225995521000,1777225995521000,0.00013227132,-0.09000044,-9.843576
1777225995569000,1777225995569000,-0.0011899432,-0.045989595,-9.809792
1777225995621000,1777225995621000,0.027940912,-0.08358207,-9.794075
1777225995669000,1777225995669000,-0.014375329,-0.040696234,-9.836181
1777225995721000,1777225995721000,-0.014587432,-0.07320471,-9.830023
1777225995769000,1777225995769000,-0.034221243,-0.024291802,-9.859673
1777225995821000,1777225995821000,0.0015503807,-0.118089736,-9.811821
1777225995869000,1777225995869000,-0.023856338,-0.10094397,-9.775818
1777225995921000,1777225995921000,0.021778066,-0.053472694,-9.83406
1777225995969000,1777225995969000,0.030481514,-0.07817389,-9.800538
1777225996021000,1777225996021000,0.012882778,-0.05545841,-9.810005
1777225996069000,1777225996069000,-0.0061815316,-0.08374344,-9.853887
1777225996121000,1777225996121000,-0.0252364,0.013265405,-9.839289
1777225996169000,1777225996169000,-0.032391112,0.0018018297,-10.01634
1777225996221000,1777225996221000,0.008024991,-0.029922785,-10.125647
1777225996269000,1777225996269000,0.029601816,0.015723018,-10.20602
1777225996321000,1777225996321000,-0.019312931,-0.042490825,-10.312062
1777225996369000,1777225996369000,0.035558514,-0.016115298,-10.377561
1777225996421000,1777225996421000,-0.045909196,-0.023190787,-10.760892
1777225996469000,1777225996469000,0.0018186762,0.003169356,-10.956356
1777225996521000,1777225996521000,-0.026135111,-0.00031192298,-10.858726
1777225996569000,1777225996569000,0.0031808272,-0.03265062,-10.798183
1777225996621000,1777225996621000,0.034045894,0.0044209184,-10.78615
1777225996669000,1777225996669000,-0.06165427,-0.04143932,-10.824965
1777225996721000,1777225996721000,-0.02039325,-0.044797413,-10.780646
1777225996769000,1777225996769000,0.012513941,0.011410618,-10.634612
1777225996821000,1777225996821000,0.0049047666,-0.0040002903,-10.704652
1777225996869000,1777225996869000,0.013876448,0.014279649,-10.680478
1777225996921000,1777225996921000,-0.03000291,0.02311869,-10.647343
1777225996969000,1777225996969000,0.01203905,-0.03506552,-10.609873
1777225997021000,1777225997021000,-0.038909853,-0.04829394,-10.55118
1777225997069000,1777225997069000,-0.027886797,-0.026338246,-10.674623
1777225997121000,1777225997121000,0.025148345,-0.01936719,-10.577691
1777225997169000,1777225997169000,-0.009255624,-0.045000784,-10.538669
1777225997221000,1777225997221000,-0.039950542,0.018572448,-10.565201
1777225997269000,1777225997269000,0.0023351638,-0.04450081,-10.540811
1777225997321000,1777225997321000,0.028483035,0.010607771,-10.57885
1777225997369000,1777225997369000,-0.0068790633,-0.016515385,-10.475614
1777225997421000,1777225997421000,-0.015891708,-0.033382345,-10.526643
1777225997469000,1777225997469000,-0.015385308,-0.03472438,-10.550778
1777225997521000,1777225997521000,-0.055977352,-0.048877478,-10.571767
1777225997569000,1777225997569000,0.000875836,0.0040584076,-10.444984
1777225997621000,1777225997621000,0.012171997,0.014505593,-10.463119
1777225997669000,1777225997669000,-0.006854831,-0.038156554,-10.516302
1777225997721000,1777225997721000,0.030597335,-0.01775706,-10.481962
1777225997769000,1777225997769000,-0.02291151,0.009342227,-10.444212
1777225997821000,1777225997821000,0.022581719,0.006733402,-10.454214
1777225997869000,1777225997869000,0.02686776,-0.008453445,-10.2322445
1777225997921000,1777225997921000,0.0034692138,-0.03486987,-9.994185
1777225997969000,1777225997969000,0.0034616254,-0.014688571,-9.902555
1777225998021000,1777225998021000,-0.028956229,-0.00687187,-9.962777
1777225998069000,1777225998069000,-0.00041199534,-0.006018532,-9.945479
1777225998121000,1777225998121000,0.05567724,-0.019547319,-9.924126
1777225998169000,1777225998169000,-0.01473171,-0.034047768,-9.924689
1777225998221000,1777225998221000,0.009146903,0.016445337,-9.916462
1777225998269000,1777225998269000,0.034843203,-0.005157213,-9.965252
1777225998321000,1777225998321000,0.02880991,0.042143606,-9.924454
1777225998369000,1777225998369000,-0.069595166,-0.011320226,-9.920124
1777225998421000,1777225998421000,-0.023757836,0.03484504,-9.950078
1777225998469000,1777225998469000,-0.033467993,-0.021249369,-9.898326
1777225998521000,1777225998521000,0.014378128,-0.0244487,-9.882143
1777225998569000,1777225998569000,-0.013159915,-0.01615899,-9.871141
1777225998621000,1777225998621000,-0.0031422293,-0.004598652,-9.9161215
1777225998669000,1777225998669000,0.02711043,0.032232255,-9.923512
1777225998721000,1777225998721000,0.026658654,0.047937922,-9.9242115
1777225998769000,1777225998769000,0.01373299,0.025960859,-9.889671
1777225998821000,1777225998821000,0.012954332,0.024126608,-9.863878
1777225998869000,1777225998869000,0.040841468,-0.033368334,-9.919725
1777225998921000,1777225998921000,-0.034497593,0.0060089035,-9.86739
1777225998969000,1777225998969000,-0.038943574,-0.019000921,-9.859219
1777225999021000,1777225999021000,-0.01641621,-0.0046749576,-9.914067
1777225999069000,1777225999069000,-0.039627485,-0.026312374,-9.896372
1777225999121000,1777225999121000,0.0023441848,0.023687813,-9.880299
1777225999169000,1777225999169000,0.04349107,0.010707522,-9.851727
1777225999221000,1777225999221000,0.020819245,0.017679678,-9.902994
1777225999269000,1777225999269000,-0.029030267,0.009213258,-9.875825
1777225999321000,1777225999321000,-0.04070824,-0.021411425,-9.8508835
1777225999369000,1777225999369000,0.01262043,-0.042853735,-9.807543
1777225999421000,1777225999421000,0.017195988,0.027664678,-9.907873
1777225999469000,1777225999469000,0.00931412,-0.013187079,-9.92819
1777225999521000,1777225999521000,0.004441955,-0.022883914,-9.874893
1777225999569000,1777225999569000,0.04927361,0.030781759,-9.846091
1777225999621000,1777225999621000,-0.020800263,0.016148413,-9.870495
1777225999669000,1777225999669000,0.017484628,-0.01218405,-9.931524
1777225999721000,1777225999721000,0.017965976,0.023397665,-9.887569
1777225999769000,1777225999769000,-0.050388657,-0.0046761264,-9.81566
1777225999821000,1777225999821000,-0.008682601,0.03321107,-9.8962965
1777225999869000,1777225999869000,0.02581318,0.0020024453,-9.912827
1777225999921000,1777225999921000,-0.0016347556,0.017297402,-9.853917
1777225999969000,1777225999969000,0.061687358,-0.011254187,-9.7942295
1777226000021000,1777226000021000,-0.026329288,0.005616459,-9.874897
1777226000069000,1777226000069000,-0.0040959315,0.007724752,-9.851603
1777226000121000,1777226000121000,0.028422946,-0.018183783,-9.834493
1777226000169000,1777226000169000,0.048723932,0.035156038,-9.82456
1777226000221000,1777226000221000,0.0017047984,-0.024337238,-9.832557
1777226000269000,1777226000269000,0.024793059,-0.030796614,-9.864399
1777226000321000,1777226000321000,0.019523822,0.018964067,-9.8967495
1777226000369000,1777226000369000,-0.010856977,0.030952219,-9.820999
1777226000421000,1777226000421000,0.045272328,0.027279977,-9.891582
1777226000469000,1777226000469000,0.028407639,0.017301297,-9.881723
1777226000521000,1777226000521000,0.007024199,0.03612563,-9.865431
1777226000569000,1777226000569000,0.0505262,0.009196998,-9.807981
1777226000621000,1777226000621000,0.0034985174,-0.0019355124,-9.875325
1777226000669000,1777226000669000,0.02345625,0.014962148,-9.862857
1777226000721000,1777226000721000,0.027212549,-0.009197915,-9.81667
1777226000769000,1777226000769000,-0.016463742,-0.0059363553,-9.809467
