timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777225992369000,1777225992369000,-0.9999515,-0.0029651956,0.00010764831,-0.009400615,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992373000,1777225992373000,-0.99995136,-0.002970576,0.00010364899,-0.009403285,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992377000,1777225992377000,-0.9999513,-0.0029780418,9.48552e-05,-0.009412361,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992381000,1777225992381000,-0.9999513,-0.002979252,0.00010047718,-0.009410249,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992385000,1777225992385000,-0.9999515,-0.0029688664,0.00011896024,-0.009397445,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992389000,1777225992389000,-0.99995166,-0.0029476925,0.00012316997,-0.009384189,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992393000,1777225992393000,-0.9999518,-0.002935512,0.00012092858,-0.0093794735,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992397000,1777225992397000,-0.9999517,-0.002947845,0.00012007457,-0.009378525,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992401000,1777225992401000,-0.9999517,-0.002968148,0.00011700263,-0.009373324,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992405000,1777225992405000,-0.9999517,-0.0029752092,0.000122036945,-0.009362823,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992409000,1777225992409000,-0.9999518,-0.0029780844,0.00013511138,-0.009356027,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992413000,1777225992413000,-0.9999519,-0.0029787428,0.000139179,-0.009355688,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992417000,1777225992417000,-0.99995196,-0.0029750457,0.00013315107,-0.00935005,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992421000,1777225992421000,-0.99995184,-0.0029724508,0.00013140781,-0.009352962,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992425000,1777225992425000,-0.9999518,-0.0029714878,0.00013341905,-0.009369711,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992429000,1777225992429000,-0.9999517,-0.0029704894,0.00013167568,-0.0093747955,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992433000,1777225992433000,-0.99995184,-0.0029657502,0.00012831092,-0.0093601765,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992437000,1777225992437000,-0.99995196,-0.0029561513,0.00011807697,-0.009346152,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992441000,1777225992441000,-0.99995214,-0.0029459249,9.7747376e-05,-0.009338549,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992445000,1777225992445000,-0.9999523,-0.0029331134,8.595053e-05,-0.009323506,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777225992449000,1777225992449000,-0.9999524,-0.0029178173,9.336014e-05,-0.009311067,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
