timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777225993153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038027205,0.0074375914,6.7197664e-11,-0.019057846,-0.0642602,-9.817855,0.0005326323,-0.001619202,0.0015126755,0.0014886911,0.0014166564,0.0011596902,5.494267e-05,5.7058103e-05,3.091542e-05,0.0,0.0
1777225994153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03857941,0.007694631,7.08056e-11,0.0049799397,-0.06272791,-9.803681,0.0005326322,0.0011291804,0.00076699024,0.0009968872,0.0012004187,0.0012196824,4.0214065e-05,3.589525e-05,4.742659e-05,0.0,0.0
1777225995153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039055854,0.008183316,9.3284575e-11,-0.0034476502,-0.05650299,-9.805597,-0.0018748655,-0.00085221167,0.0009800433,0.0004805878,0.0008631741,0.0019279829,5.957923e-05,7.5558e-05,5.119976e-05,0.0,0.0
1777225996153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03971188,0.0076469276,1.783767e-10,-0.012258313,-0.042329315,-9.838733,-0.016682042,-0.012591426,-0.0028762142,0.0005939135,0.002443695,0.0037899367,0.0005289939,0.00045145382,5.3902448e-05,0.0,0.0
1777225997153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.043012813,0.008531008,8.582232e-11,-0.010342952,-0.0006701907,-10.589554,0.0034514568,0.008159926,0.001384844,0.001290567,0.0010912775,0.002949192,4.7616668e-05,0.000113117596,3.5816756e-05,0.0,0.0
1777225998153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041469045,0.008393117,1.1667066e-10,0.005171476,-0.014460806,-9.919273,-0.00061785337,0.0037923416,0.0006391588,0.0012504226,0.0006097534,0.0019214698,5.119976e-05,0.00015987088,5.8016056e-05,0.0,0.0
1777225999153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042064697,0.007918184,6.9164674e-11,0.010342952,0.011875413,-9.870624,-0.0010439593,0.0011291802,0.000106526415,0.0011835659,0.0012374296,0.0018197441,5.736544e-05,0.0001089709,3.9717594e-05,0.0,0.0
1777226000153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04520856,0.008281252,1.417489e-10,0.017046716,0.0014366925,-9.837871,0.00034088443,-0.0018322549,0.0009374327,0.0011317851,0.00095966615,0.0016535082,0.00011695128,0.00020400375,5.5469405e-05,0.0,0.0
1777226001153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04288709,0.0076929606,1.00710724e-10,-0.019728223,-0.0071824333,-9.837775,-0.0025992452,-0.0046871635,0.0008735169,0.0009363934,0.00097542966,0.0027548214,4.7408623e-05,0.00015085592,3.1061994e-05,0.0,0.0
1777226002153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04326484,0.007930981,1.0688801e-10,0.0071826056,0.008810834,-9.8191,0.0025992452,-0.00185356,-0.0008522118,0.002039231,0.0016865667,0.0017755566,4.2278432e-05,0.00014118942,3.430371e-05,0.0,0.0
1777226003153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041026246,0.008184808,1.0404807e-10,0.0014365205,0.012162716,-9.801383,0.0015978967,0.006199839,0.00066046393,0.00078244554,0.0011000668,0.0012061616,7.165716e-05,5.7162128e-05,4.168645e-05,0.0,0.0
1777226004153000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04261044,0.008203429,9.32085e-11,0.0067995326,0.021835292,-9.814791,0.0024927189,-0.0011291802,0.0034088464,0.0010779788,0.0010309939,0.0016007309,6.19812e-05,9.899422e-05,5.577012e-05,0.0,0.0
