timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1777225992369000,1777225992217000,-0.99995095,-0.00302562,0.00015745143,-0.009433044,0.0016089727,8.807983e-05,-0.019949697,0.0,0.0,-488.02847,0.00073885993,4.087724e-05,0.00060146383,-0.0013975758,0.006855255,0.012244212,0.21515001,0.009660889,0.42888805,3.9098155e-05,-0.00042736734,0.00088411313,0.0,0.0,-488.01846,9.59219e-06,9.4352035e-06,0.0003139391,0.0032379741,0.0032491698,0.0024351724,0.007278217,0.00728618,0.012819304,1.4566649e-07,1.4556018e-07,2.9783476e-07,8.587053e-05,9.534355e-05,8.623105e-06,1.6970122e-06,4.4966905e-06,0.00014173708,1.1098431e-06,1.3746618e-06,0.00014100624,1.0,1.0,1e-04,25
1777225992377000,1777225992225000,-0.9999509,-0.0029991642,0.00018672991,-0.009445861,0.0015102647,0.00023090135,-0.020057835,0.0,0.0,-488.02863,0.00073885993,4.087724e-05,0.00060146383,-0.0013975758,0.006855255,0.012244212,0.21515001,0.009660889,0.42888805,3.9098155e-05,-0.00042736734,0.00088411313,0.0,0.0,-488.01862,9.614266e-06,9.457242e-06,0.00031403836,0.0032621128,0.0032734154,0.0024433446,0.0073273885,0.0073355003,0.012876219,1.457305e-07,1.4562418e-07,2.9789877e-07,8.587111e-05,9.534413e-05,8.6236805e-06,1.6970762e-06,4.4967546e-06,0.00014173714,1.1098438e-06,1.3746625e-06,0.00014100624,1.0,1.0,1e-04,25
1777225992385000,1777225992233000,-0.9999509,-0.003018721,0.00018090017,-0.009441747,0.0013650373,0.00041164513,-0.020328566,0.0,0.0,-488.02878,0.00073885993,4.087724e-05,0.00060146383,-0.0013975758,0.006855255,0.012244212,0.21515001,0.009660889,0.42888805,3.9098155e-05,-0.00042736734,0.00088411313,0.0,0.0,-488.01877,9.63636e-06,9.4792995e-06,0.00031413767,0.0032863982,0.0032978056,0.0024515176,0.0073770597,0.0073853224,0.012933451,1.457945e-07,1.4568819e-07,2.9796277e-07,8.587168e-05,9.53447e-05,8.624256e-06,1.6971402e-06,4.4968187e-06,0.0001417372,1.1098444e-06,1.3746632e-06,0.00014100624,1.0,1.0,1e-04,25
1777225992393000,1777225992241000,-0.9999507,-0.0030488628,0.00016807955,-0.009448841,0.0014539355,0.00025485433,-0.020357072,0.0,0.0,-488.02893,0.00073885993,4.087724e-05,0.00060146383,-0.0013975758,0.006855255,0.012244212,0.21515001,0.009660889,0.42888805,3.9098155e-05,-0.00042736734,0.00088411313,0.0,0.0,-488.01892,9.658475e-06,9.5013775e-06,0.00031423708,0.0033107449,0.0033222751,0.002459692,0.0074272347,0.0074356506,0.012990999,1.4585851e-07,1.457522e-07,2.9802678e-07,8.5872256e-05,9.5345276e-05,8.624832e-06,1.6972042e-06,4.496883e-06,0.00014173726,1.1098451e-06,1.3746638e-06,0.00014100624,1.0,1.0,1e-04,25
1777225992401000,1777225992249000,-0.99995065,-0.0030485578,0.00015288407,-0.009456466,0.0015404094,-6.842516e-05,-0.019908069,0.0,0.0,-488.02823,0.00073886156,4.087489e-05,0.00060146715,-0.0013972877,0.0068545076,0.012240978,0.21515025,0.009661522,0.42888808,3.9179184e-05,-0.000427428,0.0008842038,0.0,0.0,-488.01822,9.536922e-06,9.379415e-06,0.00031349284,0.003178421,0.0031894138,0.002414853,0.007157799,0.007165439,0.012678694,1.4552721e-07,1.454193e-07,2.9763794e-07,8.5872576e-05,9.5345065e-05,8.621629e-06,1.6968773e-06,4.496073e-06,0.00014173693,1.1098106e-06,1.374643e-06,0.00014100621,1.0,1.0,1e-04,25
1777225992409000,1777225992257000,-0.9999508,-0.0030240545,0.00016292706,-0.009455495,0.0017473123,-0.00026534972,-0.019999005,0.0,0.0,-488.02838,0.00073886156,4.087489e-05,0.00060146715,-0.0013972877,0.0068545076,0.012240978,0.21515025,0.009661522,0.42888808,3.9179184e-05,-0.000427428,0.0008842038,0.0,0.0,-488.01837,9.558952e-06,9.401407e-06,0.00031359197,0.003202275,0.0032133975,0.0024230226,0.007205745,0.0072135297,0.012734827,1.4559122e-07,1.4548331e-07,2.9770194e-07,8.587315e-05,9.534564e-05,8.622204e-06,1.6969414e-06,4.496137e-06,0.000141737,1.1098113e-06,1.3746437e-06,0.00014100621,1.0,1.0,1e-04,25
1777225992417000,1777225992265000,-0.99995077,-0.0030444977,0.00019434508,-0.00944168,0.001970072,-0.00010208175,-0.020351112,0.0,0.0,-488.02853,0.00073886156,4.087489e-05,0.00060146715,-0.0013972877,0.0068545076,0.012240978,0.21515025,0.009661522,0.42888808,3.9179184e-05,-0.000427428,0.0008842038,0.0,0.0,-488.01852,9.581006e-06,9.423422e-06,0.0003136913,0.0032262956,0.0032375487,0.0024311934,0.0072541805,0.007262112,0.012791273,1.4565522e-07,1.4554732e-07,2.9776595e-07,8.5873726e-05,9.5346215e-05,8.62278e-06,1.6970054e-06,4.496201e-06,0.00014173705,1.1098119e-06,1.3746444e-06,0.00014100621,1.0,1.0,1e-04,25
1777225992425000,1777225992273000,-0.999951,-0.00302475,0.00020003422,-0.009425275,0.0019186899,-0.00023563337,-0.02055189,0.0,0.0,-488.0287,0.00073886156,4.087489e-05,0.00060146715,-0.0013972877,0.0068545076,0.012240978,0.21515025,0.009661522,0.42888808,3.9179184e-05,-0.000427428,0.0008842038,0.0,0.0,-488.01868,9.6030735e-06,9.445452e-06,0.0003137905,0.0032503968,0.0032617624,0.002439365,0.0073031094,0.0073111905,0.0128480345,1.4571923e-07,1.4561132e-07,2.9782996e-07,8.58743e-05,9.534679e-05,8.623356e-06,1.6970694e-06,4.4962653e-06,0.00014173711,1.1098126e-06,1.3746451e-06,0.00014100621,1.0,1.0,1e-04,25
1777225992441000,1777225992289000,-0.99995136,-0.0029776902,0.0002003296,-0.009402616,0.0021000118,-0.0004597981,-0.021541983,0.0,0.0,-488.02902,0.00073886156,4.087489e-05,0.00060146715,-0.0013972877,0.0068545076,0.012240978,0.21515025,0.009661522,0.42888808,3.9179184e-05,-0.000427428,0.0008842038,0.0,0.0,-488.019,9.647264e-06,9.489567e-06,0.000313989,0.0032990614,0.0033106757,0.0024557116,0.007402465,0.007410851,0.012962503,1.4584724e-07,1.4573934e-07,2.9795797e-07,8.587545e-05,9.534794e-05,8.624507e-06,1.6971974e-06,4.4963936e-06,0.00014173723,1.109814e-06,1.3746464e-06,0.00014100621,1.0,1.0,1e-04,25
1777225992449000,1777225992297000,-0.99995166,-0.0029941124,0.0002002978,-0.009367593,0.0026674052,-0.0003977925,-0.021911632,0.0,0.0,-488.02917,0.00073886156,4.0874893e-05,0.00060146715,-0.0013972819,0.006854502,0.01224088,0.21515025,0.009661522,0.42888808,3.9178936e-05,-0.00042742782,0.000884204,0.0,0.0,-488.01917,9.669389e-06,9.511655e-06,0.00031408836,0.0033235413,0.003335315,0.002462829,0.0074529,0.0074614417,0.0130065065,1.4591124e-07,1.4580334e-07,2.9802197e-07,8.5876025e-05,9.5348514e-05,8.625009e-06,1.6972614e-06,4.4964577e-06,0.00014173728,1.1098147e-06,1.3746471e-06,0.00014100621,1.0,1.0,1e-04,25
