timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777227504933000,1777227504929000,0.49675483,0.005649044,0.14636761,8.851055,0.00026893814,5.076335,0
1777227504941000,1777227504937000,0.49576315,0.0039331904,0.06464205,7.290887,6.368063e-05,5.1498337,0
1777227505037000,1777227505037000,0.4925122,0.0008844067,0.07678595,6.1996613,0.00010567033,5.87104,0
1777227505133000,1777227505133000,0.49179596,0.0005189487,-0.07264283,6.564769,8.931483e-05,6.3823423,0
1777227505229000,1777227505229000,0.49206752,0.00037439924,0.005622402,6.876491,5.107806e-07,6.7445064,0
1777227505333000,1777227505333000,0.4917089,0.0002906826,-0.011951029,7.081171,2.2411093e-06,6.9735136,0
1777227505437000,1777227505437000,0.49147168,0.00023862022,0.06482276,7.179297,6.503253e-05,7.0857635,0
1777227505533000,1777227505533000,0.49152175,0.00020508295,-0.031029627,7.199094,1.4860477e-05,7.113971,0
1777227505637000,1777227505637000,0.49147558,0.00017798119,0.09333798,7.149733,0.00013538935,7.070063,0
1777227505733000,1777227505733000,0.49144518,0.0001584882,-0.028034799,7.0533533,1.2381029e-05,6.9791284,0
1777227505837000,1777227505837000,0.49137694,0.00014144326,0.12157947,6.908598,0.00023773222,6.8374405,0
1777227505933000,1777227505933000,0.49133202,0.00012842986,-0.103985004,6.7441297,0.00017814475,6.6786475,0
1777227506037000,1777227506037000,0.4913487,0.000116513125,0.08340034,6.5494256,0.00011800214,6.485685,0
1777227506133000,1777227506133000,0.49131274,0.00010707514,-0.03803245,6.35104,2.530587e-05,6.2908096,0
1777227506229000,1777227506229000,0.4913504,9.881463e-05,-0.004761696,6.1462,4.0989636e-07,6.088729,0
1777227506333000,1777227506333000,0.49127847,9.0956346e-05,-0.08519679,5.913682,0.00013637854,5.8595023,0
1777227506429000,1777227506429000,0.4912958,8.451207e-05,-0.015046235,5.699491,4.413439e-06,5.647467,0
1777227506533000,1777227506533000,0.49129015,7.8275036e-05,-0.08737213,5.465619,0.0001551901,5.416447,0
1777227506637000,1777227506637000,0.4912658,7.2678406e-05,0.052505225,5.233801,5.8525526e-05,5.1866693,0
1777227506733000,1777227506733000,0.49131286,6.8001194e-05,-0.086182155,5.023819,0.00016426998,4.9792395,0
