timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
1777227498773000,1777227498617000,6620172,0.07344223,0.10340454,-0.018544897,12.3670845,3.0898616e-06
1777227498821000,1777227498669000,6620172,0.07336648,0.10333751,-0.008989103,12.366987,7.259828e-07
1777227498877000,1777227498721000,6620172,0.073289,0.10340454,-0.009188011,12.3670845,7.5846094e-07
1777227498925000,1777227498773000,6620172,0.0736471,0.10333751,0.042494692,12.366987,1.6224187e-05
1777227498981000,1777227498825000,6620172,0.073406674,0.10340454,-0.028511599,12.3670845,7.3035385e-06
1777227499029000,1777227498877000,6620172,0.07304988,0.10333751,-0.04233978,12.366987,1.6106114e-05
1777227499085000,1777227498929000,6620172,0.07273421,0.10340454,-0.037435867,12.3670845,1.2591166e-05
1777227499133000,1777227498981000,6620172,0.07234142,0.10333751,-0.04661116,12.366987,1.9519712e-05
1777227499189000,1777227499033000,6620172,0.07191232,0.10340454,-0.050887562,12.3670845,2.3265558e-05
1777227499237000,1777227499085000,6620172,0.07148634,0.10333751,-0.050550014,12.366987,2.2958111e-05
1777227499293000,1777227499137000,6620172,0.071414426,0.10340454,-0.008528575,12.3670845,6.5349633e-07
1777227499341000,1777227499189000,6620172,0.07110374,0.10333751,-0.036868528,12.366987,1.2212517e-05
1777227499397000,1777227499241000,6620172,0.07119022,0.10340454,0.0102561265,12.3670845,9.4505464e-07
1777227499445000,1777227499293000,6620172,0.07115685,0.10333751,-0.0039599985,12.366987,1.4089112e-07
1777227499501000,1777227499345000,6620172,0.07127994,0.10340454,0.014597543,12.3670845,1.914475e-06
1777227499549000,1777227499397000,6620172,0.07060984,0.10333751,-0.07951969,12.366987,5.6812372e-05
1777227499605000,1777227499449000,6620172,0.07077331,0.10340454,0.0193865,12.3670845,3.376673e-06
1777227499653000,1777227499501000,6620172,0.07081418,0.10333751,0.0048492476,12.366987,2.1127217e-07
1777227499709000,1777227499553000,6620172,0.070534855,0.10340454,-0.03312497,12.3670845,9.85828e-06
1777227499757000,1777227499605000,6620172,0.07045583,0.10333751,-0.009377629,12.366987,7.9009556e-07
1777227499813000,1777227499657000,6620172,0.07049579,0.10340454,0.0047394857,12.3670845,2.018146e-07
1777227499861000,1777227499709000,6620172,0.07069484,0.10333751,0.02362042,12.366987,5.012666e-06
1777227499917000,1777227499761000,6620172,0.07037638,0.10340454,-0.037766375,12.3670845,1.2814474e-05
1777227499965000,1777227499813000,6620172,0.070219226,0.10333751,-0.018649086,12.366987,3.1247025e-06
1777227500021000,1777227499865000,6620172,0.070141524,0.10340454,-0.0092145875,12.3670845,7.6285494e-07
1777227500069000,1777227499917000,6620172,0.06998738,0.10333751,-0.018292159,12.366987,3.006239e-06
1777227500125000,1777227499969000,6620172,0.06952023,0.10340454,-0.055399977,12.3670845,2.7574608e-05
1777227500173000,1777227500021000,6620172,0.069495015,0.10333751,-0.0029919073,12.366987,8.0424776e-08
1777227500229000,1777227500073000,6620172,0.069391,0.10340454,-0.012335591,12.3670845,1.3671308e-06
1777227500277000,1777227500125000,6620172,0.069014035,0.10333751,-0.044732794,12.366987,1.7978176e-05
1777227500333000,1777227500177000,6620172,0.06887547,0.10340454,-0.016432248,12.3670845,2.425963e-06
1777227500381000,1777227500229000,6620172,0.06853989,0.10333751,-0.039822735,12.366987,1.424806e-05
1777227500437000,1777227500281000,6620172,0.06816549,0.10340454,-0.044400483,12.3670845,1.7711916e-05
1777227500485000,1777227500333000,6620172,0.067795254,0.10333751,-0.04393453,12.366987,1.7342256e-05
1777227500541000,1777227500385000,6620172,0.06758591,0.10340454,-0.024826504,12.3670845,5.5375967e-06
1777227500589000,1777227500437000,6620172,0.067182496,0.10333751,-0.047871552,12.366987,2.0589632e-05
1777227500645000,1777227500489000,6620172,0.066820316,0.10340454,-0.04295154,12.3670845,1.6574775e-05
1777227500693000,1777227500541000,6620172,0.066743016,0.10333751,-0.009172611,12.366987,7.559264e-07
1777227500749000,1777227500593000,6620172,0.06654872,0.10340454,-0.023041844,12.3670845,4.7700687e-06
1777227500797000,1777227500645000,6620172,0.066200085,0.10333751,-0.041371718,12.366987,1.537803e-05
1777227500853000,1777227500697000,6620172,0.06585391,0.10340454,-0.0410536,12.3670845,1.5142329e-05
1777227500901000,1777227500749000,6620172,0.06586782,0.10333751,0.0016509742,12.366987,2.4489173e-08
1777227500957000,1777227500801000,6620172,0.06592202,0.10340454,0.0064283237,12.3670845,3.7126642e-07
1777227501005000,1777227500853000,6620172,0.06526261,0.10333751,-0.07825112,12.366987,5.5014192e-05
1777227501061000,1777227500905000,6620172,0.065319344,0.10340454,0.0067283586,12.3670845,4.0673208e-07
1777227501109000,1777227500957000,6620172,0.06498158,0.10333751,-0.040081307,12.366987,1.4433688e-05
1777227501165000,1777227501009000,6620172,0.064488955,0.10340454,-0.0584203,12.3670845,3.0663217e-05
1777227501213000,1777227501061000,6620172,0.06459666,0.10333751,0.012781553,12.366987,1.4677795e-06
1777227501269000,1777227501113000,6620172,0.06434841,0.10340454,-0.02944041,12.3670845,7.787138e-06
1777227501317000,1777227501165000,6620172,0.06406332,0.10333751,-0.03383083,12.366987,1.0282977e-05
1777227501373000,1777227501217000,6620172,0.064254716,0.10340454,0.022698157,12.3670845,4.6288314e-06
1777227501421000,1777227501269000,6620172,0.06392875,0.10333751,-0.038680986,12.366987,1.34427655e-05
1777227501477000,1777227501321000,6620172,0.063958906,0.10340454,0.0035761297,12.3670845,1.14899116e-07
1777227501525000,1777227501373000,6620172,0.06382831,0.10333751,-0.015496992,12.366987,2.1576866e-06
1777227501581000,1777227501425000,6620172,0.06369513,0.10340454,-0.015793644,12.3670845,2.241067e-06
1777227501629000,1777227501477000,6620172,0.06387434,0.10333751,0.021265805,12.366987,4.063097e-06
1777227501685000,1777227501529000,6620172,0.06361056,0.10340454,-0.031281568,12.3670845,8.791586e-06
1777227501733000,1777227501581000,6620172,0.06334532,0.10333751,-0.03147555,12.366987,8.90103e-06
1777227501789000,1777227501633000,6620172,0.063356206,0.10340454,0.00129091,12.3670845,1.4972077e-08
1777227501837000,1777227501685000,6620172,0.062931865,0.10333751,-0.050355718,12.366987,2.2781964e-05
1777227501893000,1777227501737000,6620172,0.062430277,0.10340454,-0.05948338,12.3670845,3.1789335e-05
1777227501941000,1777227501789000,6620172,0.06225136,0.10333751,-0.021231547,12.366987,4.0500167e-06
1777227501997000,1777227501841000,6620172,0.06207538,0.10340454,-0.020869523,12.3670845,3.913048e-06
1777227502045000,1777227501893000,6620172,0.062181056,0.10333751,0.012540098,12.366987,1.4128481e-06
1777227502101000,1777227501945000,6620172,0.0624066,0.10340454,0.026747167,12.3670845,6.4275546e-06
1777227502149000,1777227501997000,6620172,0.0625496,0.10333751,0.016969621,12.366987,2.5872469e-06
1777227502205000,1777227502049000,6620172,0.061859522,0.10340454,-0.08183671,12.3670845,6.0170896e-05
1777227502253000,1777227502101000,6620172,0.0615324,0.10333751,-0.03881875,12.366987,1.3538691e-05
1777227502309000,1777227502153000,6620172,0.06144612,0.10340454,-0.010232352,12.3670845,9.4067826e-07
1777227502357000,1777227502205000,6620172,0.061205033,0.10333751,-0.028609205,12.366987,7.353687e-06
1777227502413000,1777227502257000,6620172,0.06096505,0.10340454,-0.028459672,12.3670845,7.2769594e-06
1777227502461000,1777227502309000,6620172,0.061006274,0.10333751,0.0048918836,12.366987,2.1500362e-07
1777227502517000,1777227502361000,6620172,0.06085083,0.10340454,-0.018434253,12.3670845,3.0531016e-06
1777227502565000,1777227502413000,6620172,0.060694735,0.10333751,-0.018522948,12.366987,3.082576e-06
1777227502621000,1777227502465000,6620172,0.060458284,0.10340454,-0.028040927,12.3670845,7.064394e-06
1777227502669000,1777227502517000,6620172,0.060028527,0.10333751,-0.050997835,12.366987,2.3366681e-05
1777227502725000,1777227502569000,6620172,0.0599207,0.10340454,-0.012787316,12.3670845,1.4690919e-06
1777227502773000,1777227502621000,6620172,0.059735157,0.10333751,-0.022017866,12.366987,4.35556e-06
1777227502829000,1777227502673000,6620172,0.05927365,0.10340454,-0.054730274,12.3670845,2.6911965e-05
1777227502877000,1777227502725000,6620172,0.0592152,0.10333751,-0.0069360025,12.366987,4.3222715e-07
1777227502933000,1777227502777000,6620172,0.059158236,0.10340454,-0.0067554824,12.3670845,4.1001798e-07
1777227502981000,1777227502829000,6620172,0.05918254,0.10333751,0.0028840005,12.366987,7.472815e-08
1777227503037000,1777227502881000,6620172,0.05889013,0.10340454,-0.034676924,12.3670845,1.0803671e-05
1777227503085000,1777227502933000,6620172,0.058841344,0.10333751,-0.0057895444,12.366987,3.0114964e-07
