timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777227498757000,1777227498603000,1777227498605000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.019855807,0.013562757,-0.017220952,-0.020323398,0.0132628055,-0.015921881,0.093335785,0.09334734,0.20496742,0.00016896117,7.8823185e-05,5.787479e-05,-0.00017740429,7.693914e-05,-4.985759e-05,0,0,1
1777227498813000,1777227498655000,1777227498661000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020479154,0.013165097,-0.017696157,-0.02033807,0.013253601,-0.016089024,0.093348265,0.09335995,0.20497163,0.00017971228,7.425873e-05,6.111168e-05,-0.00017762171,7.6686636e-05,-5.091776e-05,0,0,1
1777227498861000,1777227498707000,1777227498709000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020581532,0.013081659,-0.016969167,-0.020361004,0.013237404,-0.016171936,0.09333517,0.09334687,0.20496742,0.00018153906,7.33307e-05,5.6194807e-05,-0.00017799073,7.6370496e-05,-5.141487e-05,0,0,1
1777227498917000,1777227498759000,1777227498765000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.021022363,0.012336358,-0.016653351,-0.020423306,0.013152523,-0.016217286,0.093347594,0.093359426,0.20497163,0.00018937381,6.520423e-05,5.412147e-05,-0.00017906305,7.53186e-05,-5.166984e-05,0,0,1
1777227498965000,1777227498811000,1777227498813000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.021542534,0.011379742,-0.01571761,-0.020528741,0.012985522,-0.016170215,0.09333543,0.093346864,0.20496742,0.0001988873,5.5491324e-05,4.821123e-05,-0.00018093055,7.3450814e-05,-5.1344028e-05,0,0,1
1777227499021000,1777227498863000,1777227498869000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.021139856,0.011126283,-0.016770668,-0.02058631,0.0128103765,-0.01622678,0.09334802,0.09335965,0.20497163,0.00019149568,5.3039683e-05,5.4886685e-05,-0.00018192582,7.1528026e-05,-5.1677758e-05,0,0,1
1777227499069000,1777227498915000,1777227498917000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020722037,0.01024294,-0.01685787,-0.020599095,0.012568517,-0.01628623,0.09333508,0.09334677,0.20496742,0.00018402636,4.495831e-05,5.546009e-05,-0.0001821237,6.902508e-05,-5.2034065e-05,0,0,1
1777227499125000,1777227498967000,1777227498973000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.02076484,0.009543032,-0.01668135,-0.02061471,0.012283507,-0.016323451,0.093347535,0.09335941,0.20497163,0.00018476273,3.901887e-05,5.4303608e-05,-0.0001823723,6.619841e-05,-5.2247862e-05,0,0,1
1777227499173000,1777227499019000,1777227499021000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020704499,0.009106774,-0.017952062,-0.020623168,0.01198425,-0.016476871,0.093335845,0.093347356,0.20496742,0.00018371345,3.5537516e-05,6.289322e-05,-0.00018249864,6.3310064e-05,-5.3250686e-05,0,0,1
1777227499229000,1777227499071000,1777227499077000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.02188077,0.009238635,-0.017705135,-0.020741638,0.0117256045,-0.016592577,0.09334817,0.09335978,0.20497163,0.00020515372,3.656923e-05,6.11737e-05,-0.00018463281,6.0791e-05,-5.3997057e-05,0,0,1
1777227499277000,1777227499123000,1777227499125000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.02128023,0.007604481,-0.017614312,-0.020792374,0.011337383,-0.016688827,0.09333518,0.09334691,0.20496742,0.00019407395,2.477988e-05,6.054894e-05,-0.00018552219,5.7398647e-05,-5.4614262e-05,0,0,1
1777227499333000,1777227499175000,1777227499181000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.02030017,0.006306396,-0.01778768,-0.020746008,0.010863449,-0.016792342,0.09334769,0.09335969,0.20497163,0.00017658579,1.7039743e-05,6.174544e-05,-0.00018468036,5.3596723e-05,-5.528604e-05,0,0,1
1777227499381000,1777227499227000,1777227499229000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020431336,0.006241627,-0.01771991,-0.020716365,0.01042806,-0.016879722,0.09333572,0.09334736,0.20496742,0.00017889807,1.6693737e-05,6.12771e-05,-0.00018413566,5.0120354e-05,-5.5850414e-05,0,0,1
1777227499437000,1777227499279000,1777227499285000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020687047,0.003814445,-0.018024258,-0.020713603,0.009805039,-0.016987542,0.093348145,0.09335996,0.20497161,0.00018337973,6.233932e-06,6.33988e-05,-0.00018406444,4.5986126e-05,-5.6561494e-05,0,0,1
1777227499485000,1777227499331000,1777227499333000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020646535,0.0022795312,-0.017103866,-0.020707285,0.009096114,-0.0169985,0.093335,0.093346864,0.20496742,0.00018268792,2.2266468e-06,5.709048e-05,-0.00018393477,4.1863856e-05,-5.6611327e-05,0,0,1
1777227499541000,1777227499383000,1777227499389000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020762485,0.0022819885,-0.016586773,-0.020712486,0.008454204,-0.016959714,0.09334739,0.093359426,0.20497163,0.00018472107,2.23115e-06,5.3689586e-05,-0.00018400884,3.813034e-05,-5.633609e-05,0,0,1
1777227499589000,1777227499435000,1777227499437000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.020303356,0.0013553348,-0.018253868,-0.020673944,0.0077854693,-0.017081628,0.0933348,0.09334691,0.20496742,0.00017666562,7.871422e-07,6.502569e-05,-0.00018331708,3.46125e-05,-5.7154677e-05,0,0,1
1777227499645000,1777227499487000,1777227499493000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.019986834,0.0006359911,-0.017597012,-0.020609217,0.0071119675,-0.017130177,0.093348004,0.0933599,0.20497161,0.00017117604,1.7330126e-07,6.042882e-05,-0.00018217336,3.136823e-05,-5.7463112e-05,0,0,1
1777227499693000,1777227499539000,1777227499541000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.018719263,0.0004902928,-0.01866863,-0.020431178,0.0064881863,-0.017275104,0.09333528,0.093347296,0.20496742,0.00015017294,1.030076e-07,6.801427e-05,-0.00017915883,2.8422954e-05,-5.8457063e-05,0,0,1
1777227499749000,1777227499591000,1777227499597000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.018203821,-7.082621e-05,-0.018166691,-0.020221354,0.0058703083,-0.017359095,0.09334767,0.09335988,0.20497161,0.0001419978,2.1492537e-09,6.4404754e-05,-0.00017565815,2.5745227e-05,-5.901735e-05,0,0,1
