timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777227499681000,1777227499681000,1310988,-0.021547815,0.011971008,-9.7563715,0.0,0,0,0,0,1
1777227500681000,1777227500681000,1310988,0.0,0.0047884034,-9.801862,0.0,0,0,0,0,1
1777227501681000,1777227501681000,1310988,-0.038307227,-0.079008654,-9.77792,0.0,0,0,0,0,1
1777227502681000,1777227502681000,1310988,0.04309563,-0.011971008,-9.794679,0.0,0,0,0,0,1
1777227503681000,1777227503681000,1310988,-0.011971008,0.023942016,-10.714052,0.0,0,0,0,0,1
1777227504681000,1777227504681000,1310988,-0.021547815,-0.059855044,-10.496181,0.0,0,0,0,0,1
1777227505681000,1777227505681000,1310988,0.016759412,-0.035913024,-9.919178,0.0,0,0,0,0,1
1777227506681000,1777227506681000,1310988,0.016759412,-0.02633622,-9.873688,0.0,0,0,0,0,1
1777227507681000,1777227507681000,1310988,-0.009576807,0.047884032,-9.856929,0.0,0,0,0,0,1
1777227508681000,1777227508681000,1310988,0.033518825,-0.050278235,-9.816227,0.0,0,0,0,0,1
1777227509681000,1777227509681000,1310988,0.01436521,-0.01436521,-9.7803135,0.0,0,0,0,0,1
1777227510681000,1777227510681000,1310988,0.019153614,0.038307227,-9.835381,0.0,0,0,0,0,1
1777227511681000,1777227511681000,1310988,0.090979666,-0.016759412,-9.959879,0.0,0,0,0,0,1
1777227512681000,1777227512681000,1310988,0.01436521,0.019153614,-9.19134,0.0,0,0,0,0,1
1777227513681000,1777227513681000,1310988,0.031124622,-0.0023942017,-9.665392,0.0,0,0,0,0,1
1777227514681000,1777227514681000,1310988,-0.20590134,-0.009576807,-9.883265,0.0,0,0,0,0,1
1777227515681000,1777227515681000,1310988,-0.4357447,-0.009576807,-10.029311,0.0,0,0,0,0,1
1777227516681000,1777227516681000,1310988,-0.35434186,-0.02873042,-9.883265,0.0,0,0,0,0,1
1777227517681000,1777227517681000,1310988,-0.33758244,-0.009576807,-9.787497,0.0,0,0,0,0,1
1777227518681000,1777227518681000,1310988,-0.33039984,-0.0047884034,-9.7563715,0.0,0,0,0,0,1
1777227519681000,1777227519681000,1310988,-0.33279404,0.0,-9.847352,0.0,0,0,0,0,1
1777227520681000,1777227520681000,1310988,-0.30885202,-0.095768064,-9.818622,0.0,0,0,0,0,1
1777227521681000,1777227521681000,1310988,-0.36631286,-0.011971008,-9.744401,0.0,0,0,0,0,1
1777227522681000,1777227522681000,1310988,-0.40222588,-0.059855044,-9.816227,0.0,0,0,0,0,1
1777227523681000,1777227523681000,1310988,-0.37828386,-0.033518825,-9.825804,0.0,0,0,0,0,1
