timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1777227498045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227499045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227500045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227501045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227502045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227503045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227504045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227505045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227506045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227507045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227508045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227509045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227510045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227511045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227512045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227513045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227514045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227515045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227516045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227517045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227518045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227519045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227520045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227521045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227522045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227523045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227524045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227525045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227526045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
