timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777227498785000,1777227498785000,0.0,0.0,-0.001
1777227498789000,1777227498789000,0.0,0.0,-0.001
1777227498805000,1777227498805000,0.0,0.0,-0.001
1777227498825000,1777227498825000,0.0,0.0,-0.001
1777227498845000,1777227498845000,0.0,0.0,-0.001
1777227498865000,1777227498865000,0.0,0.0,-0.001
1777227498885000,1777227498885000,0.0,0.0,-0.001
1777227498905000,1777227498905000,0.0,0.0,-0.001
1777227498925000,1777227498925000,0.0,0.0,-0.001
1777227498945000,1777227498945000,0.0,0.0,-0.001
1777227498965000,1777227498965000,0.0,0.0,-0.001
1777227498985000,1777227498985000,0.0,0.0,-0.001
1777227499005000,1777227499005000,0.0,0.0,-0.001
1777227499025000,1777227499025000,0.0,0.0,-0.001
1777227499045000,1777227499045000,0.0,0.0,-0.001
1777227499065000,1777227499065000,0.0,0.0,-0.001
1777227499085000,1777227499085000,0.0,0.0,-0.001
1777227499105000,1777227499105000,0.0,0.0,-0.001
1777227499125000,1777227499125000,0.0,0.0,-0.001
1777227499141000,1777227499141000,0.0,0.0,-0.001
1777227499165000,1777227499165000,0.0,0.0,-0.001
1777227499185000,1777227499185000,0.0,0.0,-0.001
1777227499205000,1777227499205000,0.0,0.0,-0.001
1777227499225000,1777227499225000,0.0,0.0,-0.001
1777227499245000,1777227499245000,0.0,0.0,-0.001
1777227499265000,1777227499265000,0.0,0.0,-0.001
1777227499285000,1777227499285000,0.0,0.0,-0.001
1777227499305000,1777227499305000,0.0,0.0,-0.001
1777227499325000,1777227499325000,0.0,0.0,-0.001
1777227499345000,1777227499345000,0.0,0.0,-0.001
1777227499365000,1777227499365000,0.0,0.0,-0.001
1777227499385000,1777227499385000,0.0,0.0,-0.001
1777227499405000,1777227499405000,0.0,0.0,-0.001
1777227499425000,1777227499425000,0.0,0.0,-0.001
1777227499445000,1777227499445000,0.0,0.0,-0.001
