timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777227498757000,1777227498603000,1777227498605000,47.3986695,8.5455934,0,0.25,0.25,-0.021598466,0.0061676214,-0.009158357,0.0020339198,0.2574779,0.25748608,7.247126e-05,5.9093763e-06,-2.5554556e-05,4.0917353e-06,0,0,1
1777227498813000,1777227498655000,1777227498661000,47.3986695,8.545593199999999,0,0.25,0.25,-0.02142099,0.021425389,-0.010313532,0.0038606524,0.2575038,0.2575121,7.127798e-05,7.130497e-05,-2.9861836e-05,1.0423417e-05,0,0,1
1777227498861000,1777227498707000,1777227498709000,47.3986696,8.5455933,0,0.25,0.25,-0.03221444,0.013425176,-0.012376661,0.0047616586,0.2574777,0.257486,0.00016122097,2.799925e-05,-4.223625e-05,1.2079111e-05,0,0,1
1777227498917000,1777227498759000,1777227498765000,47.3986695,8.5455933,0,0.25,0.25,-0.020518938,0.013239661,-0.0131436875,0.005560311,0.25750363,0.25751203,6.5401306e-05,2.7228029e-05,-4.4418466e-05,1.3506183e-05,0,0,1
1777227498965000,1777227498811000,1777227498813000,47.3986695,8.5455933,0,0.25,0.25,-0.020198572,0.013008294,-0.013808278,0.0062619327,0.25747794,0.25748613,6.3381325e-05,2.6287351e-05,-4.6204823e-05,1.47102055e-05,0,0,1
1777227499021000,1777227498863000,1777227498869000,47.3986695,8.5455934,0,0.25,0.25,-0.020002615,0.0053537264,-0.014391803,0.006176377,0.25750384,0.25751212,6.2151244e-05,4.4522e-06,-4.770702e-05,1.3743872e-05,0,0,1
1777227499069000,1777227498915000,1777227498917000,47.398669399999996,8.5455933,0,0.25,0.25,-0.008391922,0.012892139,-0.013826597,0.0068090213,0.25747773,0.25748602,1.0940653e-05,2.5820003e-05,-4.4243523e-05,1.4881479e-05,0,0,1
1777227499125000,1777227498967000,1777227498973000,47.3986695,8.545593499999999,0,0.25,0.25,-0.019752406,-0.0023891046,-0.014384825,0.0059425314,0.25750366,0.25751206,6.0606133e-05,8.866102e-07,-4.5784927e-05,1.3396079e-05,0,0,1
1777227499173000,1777227499019000,1777227499021000,47.398669399999996,8.5455934,0,0.25,0.25,-0.00830462,0.0053397603,-0.013812052,0.0058857487,0.25747797,0.25748616,1.0714192e-05,4.429448e-06,-4.2481162e-05,1.2551396e-05,0,0,1
1777227499229000,1777227499071000,1777227499077000,47.398669299999995,8.5455933,0,0.25,0.25,0.0025366915,0.012960163,-0.012271953,0.006552179,0.25750387,0.25751215,9.995662e-07,2.6090549e-05,-3.838515e-05,1.3826823e-05,0,0,1
