timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777227498781000,1777227498629000,17764060236391,0.00030319142,0.0021146939,0.0028347217,0,0.12088797,0.113329634,0.017932113,0.01331932,0.0050551514,0.0042415806,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498789000,1777227498637000,17764060236391,0.00029710346,0.0019730765,0.0026987754,0,0.121296786,0.11358107,0.017932113,0.01331932,0.0050551514,0.0042415806,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498797000,1777227498645000,17764060236391,0.0002898626,0.0018399344,0.0025799647,0,0.121708356,0.113833345,0.017932113,0.01331932,0.0050551514,0.0042415806,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498805000,1777227498653000,17764060236391,0.0002535615,0.0016733346,0.0024518878,0,0.12212227,0.11408646,0.017932113,0.01331932,0.0050551514,0.0042415806,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498813000,1777227498661000,17764060236391,0.0002771181,0.0026736013,0.0037618831,0,0.11987587,0.11276158,0.017932113,0.013327479,0.0054645985,0.0042416095,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498821000,1777227498669000,17764060236391,0.00026969827,0.0025056058,0.0035714132,0,0.1202778,0.11295268,0.017932113,0.013327479,0.0054645985,0.0042114593,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498837000,1777227498685000,17764060236391,0.00025541743,0.0021924297,0.003233446,0,0.12108989,0.113453865,0.017932113,0.013327479,0.0054645985,0.0042114593,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.45102,63.1572,0.48196182,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498845000,1777227498693000,17764060236391,0.00025110686,0.0020469527,0.003086716,0,0.12149762,0.11370571,0.01684023,0.013327479,0.0054645985,0.0042114593,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498853000,1777227498701000,17764060236391,0.0002443985,0.0019114914,0.0029501547,0,0.121910505,0.113958396,0.01684023,0.013327479,0.0054645985,0.0042114593,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498861000,1777227498709000,17764060236391,0.00027093219,0.0029200017,0.0042791674,0,0.119679146,0.11263863,0.01684023,0.013341317,0.006498942,0.0041084755,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498877000,1777227498725000,17764060236391,0.00025716104,0.0025660668,0.0038698807,0,0.12048307,0.11307903,0.01684023,0.013341317,0.006498942,0.004080169,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498885000,1777227498733000,17764060236391,0.00025053334,0.0024027848,0.003682311,0,0.12088915,0.113329634,0.01684023,0.013341317,0.006498942,0.004080169,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498893000,1777227498741000,17764060236391,0.00024407225,0.002247912,0.0035076502,0,0.12129797,0.11358107,0.01684023,0.013341317,0.006498942,0.004080169,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498901000,1777227498749000,17764060236391,0.00023777332,0.0020994663,0.003346032,0,0.12170955,0.113833345,0.01684023,0.013341317,0.006498942,0.004080169,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.349228,63.1572,0.48176962,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498917000,1777227498765000,17764060236391,0.00022960118,0.002970384,0.004383814,0,0.11987511,0.11276158,0.017907543,0.013381444,0.006664718,0.0039856406,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498925000,1777227498773000,17764060236391,0.00022360568,0.0027903304,0.0041763773,0,0.12027701,0.11295268,0.017907543,0.013381444,0.006664718,0.0038326043,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498933000,1777227498781000,17764060236391,0.0002172749,0.0026176574,0.0039781737,0,0.12068165,0.113202855,0.017907543,0.013381444,0.006664718,0.0038326043,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498941000,1777227498789000,17764060236391,0.00021122616,0.0024513782,0.0037924307,0,0.12108904,0.113453865,0.017907543,0.013381444,0.006664718,0.0038326043,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498957000,1777227498805000,17764060236391,0.00019998537,0.0021458215,0.0034601234,0,0.121912085,0.113958396,0.017907543,0.013381444,0.006664718,0.0038326043,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498965000,1777227498813000,17764060236391,0.00022951693,0.0030389256,0.004556439,0,0.11968059,0.11263863,0.017907543,0.013451043,0.006797413,0.0037456467,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498973000,1777227498821000,17764060236391,0.00022378014,0.0028533544,0.0043404684,0,0.1200812,0.112887695,0.017907543,0.013451043,0.006797413,0.0037456467,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.933346,63.1572,0.4851888,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498981000,1777227498829000,17764060236391,0.00022021991,0.0026940764,0.004143317,0,0.12048224,0.11307903,0.017027305,0.013451043,0.006797413,0.0037816116,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227498997000,1777227498845000,17764060236391,0.00021002321,0.0023608967,0.0037673693,0,0.121297084,0.11358107,0.017027305,0.013451043,0.006797413,0.0037816116,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499005000,1777227498853000,17764060236391,0.00020428144,0.0021645322,0.0035711,0,0.121708244,0.113833345,0.017027305,0.013451043,0.006797413,0.0037816116,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499013000,1777227498861000,17764060236391,0.00019964148,0.0020166144,0.0034134837,0,0.12212255,0.11408646,0.017027305,0.013451043,0.006797413,0.0037816116,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499021000,1777227498869000,17764060236391,0.00022677516,0.0028396202,0.0043132217,0,0.119876154,0.11276158,0.017027305,0.013487988,0.0069070267,0.003701853,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499037000,1777227498885000,17764060236391,0.00021645453,0.0024800475,0.0038937025,0,0.12068274,0.113202855,0.017027305,0.013487988,0.0069070267,0.0037942384,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.1993,63.1572,0.48017153,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499045000,1777227498893000,17764060236391,0.00022953138,0.002414369,0.0037583297,0,0.12108777,0.113453865,0.03178419,0.013487988,0.0069070267,0.0037942384,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499053000,1777227498901000,17764060236391,0.00022388707,0.002247909,0.0035767816,0,0.12149788,0.11370571,0.03178419,0.013487988,0.0069070267,0.0037942384,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499061000,1777227498909000,17764060236391,0.00021842966,0.0020897929,0.0034070748,0,0.12191074,0.113958396,0.03178419,0.013487988,0.0069070267,0.0037942384,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499077000,1777227498925000,17764060236391,0.00023792175,0.0026786781,0.0040297466,0,0.12007997,0.112887695,0.03178419,0.013495321,0.0066515803,0.0037202183,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499085000,1777227498933000,17764060236391,0.00023222087,0.002500817,0.0038226834,0,0.1204833,0.11307903,0.03178419,0.013495321,0.0066515803,0.0037723042,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499093000,1777227498941000,17764060236391,0.00022667961,0.002328889,0.0036319355,0,0.12088937,0.113329634,0.03178419,0.013495321,0.0066515803,0.0037723042,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499101000,1777227498949000,17764060236391,0.0002212939,0.0021650996,0.0034533998,0,0.1212982,0.11358107,0.03178419,0.013495321,0.0066515803,0.0037723042,nan,nan,nan,0.0,1310988,1310988,6620172,197388,62.160866,63.1572,0.48713052,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499117000,1777227498965000,17764060236391,0.00021158456,0.0018773819,0.0031449057,0,0.1221216,0.11408646,0.029869288,0.013495321,0.0066515803,0.0037723042,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499125000,1777227498973000,17764060236391,0.00023644722,0.0026168374,0.0038588073,0,0.119875334,0.11276158,0.029869288,0.013504528,0.006766456,0.0036646244,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499133000,1777227498981000,17764060236391,0.00023075363,0.0024353596,0.003645123,0,0.12027723,0.11295268,0.029869288,0.013504528,0.006766456,0.003747661,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499141000,1777227498989000,17764060236391,0.00022515476,0.0022619748,0.0034521602,0,0.120681874,0.113202855,0.029869288,0.013504528,0.006766456,0.003747661,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499157000,1777227499005000,17764060236391,0.00021438714,0.0019398278,0.0031019868,0,0.12149941,0.11370571,0.029869288,0.013504528,0.006766456,0.003747661,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499165000,1777227499013000,17764060236391,0.00020920609,0.0017907786,0.0029568395,0,0.121912315,0.113958396,0.029869288,0.013504528,0.006766456,0.003747661,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499173000,1777227499021000,17764060236391,0.00023286525,0.0024760852,0.0035624988,0,0.11968075,0.11263863,0.029869288,0.013509206,0.0065177577,0.003827269,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.26055,63.1572,0.4801375,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499181000,1777227499029000,17764060236391,0.00023519418,0.0021650435,0.003282581,0,0.12007912,0.112887695,0.017411299,0.013509206,0.0065177577,0.003827269,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499197000,1777227499045000,17764060236391,0.0002248532,0.0018326056,0.0029099362,0,0.120888494,0.113329634,0.017411299,0.013509206,0.0065177577,0.0039141276,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499205000,1777227499053000,17764060236391,0.00021645315,0.0016655452,0.0027448,0,0.12129691,0.11358107,0.017411299,0.013509206,0.0065177577,0.0039141276,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499213000,1777227499061000,17764060236391,0.00021072636,0.0015206177,0.0026040415,0,0.12170846,0.113833345,0.017411299,0.013509206,0.0065177577,0.0039141276,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499221000,1777227499069000,17764060236391,0.00020516383,0.001386755,0.0024813048,0,0.12212279,0.11408646,0.017411299,0.013509206,0.0065177577,0.0039141276,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499237000,1777227499085000,17764060236391,0.0002207169,0.0019042745,0.002882064,0,0.12027829,0.11295268,0.017411299,0.013587966,0.006195575,0.003951822,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499245000,1777227499093000,17764060236391,0.00021480462,0.0017465662,0.0027206873,0,0.12068296,0.113202855,0.017411299,0.013587966,0.006195575,0.003951822,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.151634,63.1572,0.4725603,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499253000,1777227499101000,17764060236391,0.00021791481,0.0016067034,0.002579466,0,0.121088,0.113453865,0.016663192,0.013587966,0.006195575,0.003951822,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499261000,1777227499109000,17764060236391,0.00021237871,0.0014628303,0.0024525637,0,0.12149812,0.11370571,0.016663192,0.013587966,0.006195575,0.003951822,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499277000,1777227499125000,17764060236391,0.0002251513,0.0018712842,0.0027752756,0,0.1196796,0.11263863,0.016663192,0.013620653,0.005669916,0.0038076092,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499285000,1777227499133000,17764060236391,0.0002192986,0.0017160565,0.002650653,0,0.120080195,0.112887695,0.016663192,0.013620653,0.005669916,0.0038076092,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499293000,1777227499141000,17764060236391,0.00021360473,0.0015689869,0.0025440734,0,0.12048354,0.11307903,0.016663192,0.013620653,0.005669916,0.0037659863,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499301000,1777227499149000,17764060236391,0.00020806574,0.0014311955,0.0024558424,0,0.12088962,0.113329634,0.016663192,0.013620653,0.005669916,0.0037659863,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.188038,63.1572,0.4806354,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499317000,1777227499165000,17764060236391,0.00018189313,0.0012537498,0.0023633607,0,0.12170758,0.113833345,0.016388424,0.013620653,0.005669916,0.0037659863,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499325000,1777227499173000,17764060236391,0.0001765281,0.0011474127,0.0023293176,0,0.122121885,0.11408646,0.016388424,0.013620653,0.005669916,0.0037659863,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499333000,1777227499181000,17764060236391,0.00019235178,0.001504157,0.0022824039,0,0.11987556,0.11276158,0.016388424,0.013589716,0.0051763486,0.0037042578,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499341000,1777227499189000,17764060236391,0.00018638106,0.0013628484,0.002202846,0,0.12027747,0.11295268,0.016388424,0.013589716,0.0051763486,0.003720853,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499357000,1777227499205000,17764060236391,0.0001749265,0.0011153099,0.002131517,0,0.121089526,0.113453865,0.016388424,0.013589716,0.0051763486,0.003720853,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499365000,1777227499213000,17764060236391,0.00016950909,0.0010133769,0.002127115,0,0.12149967,0.11370571,0.016388424,0.013589716,0.0051763486,0.003720853,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499373000,1777227499221000,17764060236391,0.0001642646,0.00092728896,0.002139499,0,0.12191258,0.113958396,0.016388424,0.013589716,0.0051763486,0.003720853,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499381000,1777227499229000,17764060236391,0.00018478713,0.0014124743,0.0021553186,0,0.119681,0.11263863,0.016388424,0.01356966,0.0049255197,0.0037752013,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.054344,63.1572,0.4794855,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
1777227499397000,1777227499245000,17764060236391,0.00017519164,0.0011479522,0.0020388921,0,0.120482706,0.11307903,0.015420133,0.01356966,0.0049255197,0.0037269855,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.280533,63.1572,0.48001724,0.48238713,0,959,2,1,3,2,2,0,0,0,0,0,0,0,0
