timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777227498781000,1777227498629000,0.093335785,0.09334734,0.20496742,0.2574779,0.25748608,0.5754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3670845,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498789000,1777227498637000,0.093335785,0.09334734,0.20496742,0.2574779,0.25748608,0.5754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3670845,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498797000,1777227498645000,0.093335785,0.09334734,0.20496742,0.2574779,0.25748608,0.5754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3670845,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498805000,1777227498653000,0.093335785,0.09334734,0.20496742,0.2574779,0.25748608,0.5754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3670845,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000095,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498813000,1777227498661000,0.093348265,0.09335995,0.20497163,0.2575038,0.2575121,0.57550925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3670845,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498821000,1777227498669000,0.093348265,0.09335995,0.20497163,0.2575038,0.2575121,0.57550925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366987,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498837000,1777227498685000,0.093348265,0.09335995,0.20497163,0.2575038,0.2575121,0.57550925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366987,0.0,0.0,0.0,0.0,0.0025108024,0.00250291,0.0025108024,0.0025015736,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498845000,1777227498693000,0.093348265,0.09335995,0.20497163,0.2575038,0.2575121,0.57550925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366987,0.0,0.0,0.0,0.0,0.002510807,0.0025029194,0.002510807,0.0025015762,1.0000094,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498853000,1777227498701000,0.093348265,0.09335995,0.20497163,0.2575038,0.2575121,0.57550925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366987,0.0,0.0,0.0,0.0,0.002510807,0.0025029194,0.002510807,0.0025015762,1.0000094,1.0000097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227498861000,1777227498709000,0.09333517,0.09334687,0.20496742,0.2574777,0.257486,0.5754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366987,0.0,0.0,0.0,0.0,0.002510807,0.0025029194,0.002510807,0.0025015762,1.0000093,1.0000095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
