timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777227498785000,-0.0032308144,-0.0069411965,-0.0058122645,4000,0,-0.0035913025,0.038307402,-9.753977,4000,0,0,0,1
1777227498789000,-0.0021655485,-0.006674878,-0.003149107,4000,0,-0.027533323,0.021547986,-9.746797,4000,0,0,0,1
1777227498793000,-0.00030133317,-0.00028328988,0.0019108957,4000,0,-0.04668694,-0.0071824347,-9.77313,4000,0,0,0,1
1777227498797000,-0.0021655443,0.0013146059,0.008568801,4000,0,-0.039504327,-0.065840386,-9.791088,4000,0,0,0,1
1777227498801000,0.0007639298,0.0034451424,0.0101666935,4000,0,-0.03232173,-0.06823458,-9.803061,4000,0,0,0,1
1777227498805000,0.002095517,0.0010482925,0.004840374,4000,0,-0.020350713,-0.058657777,-9.781511,4000,0,0,0,1
1777227498809000,-0.0026981644,-0.006674886,0.0037751088,4000,0,-0.009576809,-0.06105198,-9.762358,4000,0,0,0,1
1777227498813000,-0.005893971,-0.004544355,0.0035087853,4000,0,-0.009576809,-0.032321554,-9.779117,4000,0,0,0,1
1777227498817000,-0.0048286994,0.001314589,-0.0039480687,4000,0,0.009576809,1.7055244e-07,-9.7719345,4000,0,0,0,1
1777227498821000,-0.008024493,0.0050430265,-0.008209121,4000,0,0.029927526,0.023942187,-9.7719345,4000,0,0,0,1
1777227498825000,-0.009888701,0.0077062,-0.007410171,4000,0,0.011971008,0.028730592,-9.822214,4000,0,0,0,1
1777227498829000,-0.0056276615,0.001847236,-0.0044806795,4000,0,-0.008379708,-0.0047882316,-9.859325,4000,0,0,0,1
1777227498833000,-0.0037634533,-0.006941193,-0.0018175107,4000,0,0.0047884043,-0.02873025,-9.859325,4000,0,0,0,1
1777227498837000,-0.001632906,-0.0058759353,-0.0034154218,4000,0,0.02633622,-0.02513895,-9.856929,4000,0,0,0,1
1777227498841000,0.0036934193,0.005309343,0.0005793187,4000,0,0.029927526,-0.02633605,-9.853339,4000,0,0,0,1
1777227498845000,0.002361841,0.009304083,0.005905646,4000,0,0.020350715,-0.02633605,-9.8281975,4000,0,0,0,1
1777227498849000,-0.0018992198,0.0031788107,0.004574069,4000,0,0.011971008,-0.034715753,-9.793484,4000,0,0,0,1
1777227498853000,-0.002964493,0.0023798647,0.0019108995,4000,0,0.0047884043,-0.016759245,-9.791088,4000,0,0,0,1
1777227498857000,-0.004828705,-1.6979771e-05,-0.00021962683,4000,0,-0.011971008,0.02633639,-9.811439,4000,0,0,0,1
1777227498861000,-0.0058939713,-0.009338041,-0.00048593024,4000,0,-0.013168109,0.058658123,-9.8281975,4000,0,0,0,1
1777227498865000,-0.00722554,-0.007473834,-0.003149117,4000,0,-0.01436521,0.053869717,-9.829395,4000,0,0,0,1
1777227498869000,-0.0109539665,0.001048295,-0.0023501923,4000,0,-0.02633622,-0.019153446,-9.822214,4000,0,0,0,1
1777227498873000,-0.0072255516,-0.0029464373,0.0029761768,4000,0,-0.0059855045,-0.05027807,-9.8281975,4000,0,0,0,1
1777227498877000,0.0015628889,-0.008539089,0.0016446051,4000,0,0.033518832,-0.039504156,-9.792285,4000,0,0,0,1
1777227498881000,0.0020955193,-0.0040117176,-0.00021962865,4000,0,0.041898537,-0.05386937,-9.7396145,4000,0,0,0,1
1777227498885000,0.0063565755,0.0015809196,-0.0004859392,4000,0,0.005985504,-0.034715753,-9.764753,4000,0,0,0,1
1777227498889000,0.015145008,0.0066409223,0.00031300585,4000,0,-0.007182605,-0.0047882325,-9.810242,4000,0,0,0,1
1777227498893000,0.0066228947,0.007439866,0.002443553,4000,0,-0.011971008,0.005985676,-9.822214,4000,0,0,0,1
1777227498897000,-0.006160284,0.0029124946,0.0016446047,4000,0,-0.01436521,0.013168282,-9.817425,4000,0,0,0,1
1777227498901000,-0.0037634445,0.0018472265,-0.0031491085,4000,0,0.01316811,0.007182777,-9.8198185,4000,0,0,0,1
1777227498905000,0.0015628787,-1.6987631e-05,-0.0063449023,4000,0,-0.008379707,0.005985676,-9.827002,4000,0,0,0,1
1777227498909000,0.0042260354,-0.0040117246,-0.003415426,4000,0,-0.051475346,0.005985676,-9.815031,4000,0,0,0,1
1777227498913000,0.0031607794,-0.007740138,-0.00687754,4000,0,-0.016759416,0.0083798785,-9.806652,4000,0,0,0,1
1777227498917000,-0.0016328929,-0.0050769667,-0.011138603,4000,0,0.027533323,-0.008379536,-9.824609,4000,0,0,0,1
1777227498921000,0.00076395867,0.005309345,-0.0012848997,4000,0,0.0,-0.04548967,-9.831791,4000,0,0,0,1
1777227498925000,0.010617651,0.007972501,0.008302468,4000,0,-0.02274492,-0.041898366,-9.809044,4000,0,0,0,1
1777227498929000,0.01594395,0.0069072666,0.00537299,4000,0,-0.049081136,-0.017956343,-9.809044,4000,0,0,0,1
1777227498933000,0.0060902447,0.007972515,0.0008456615,4000,0,-0.08140286,0.0083798785,-9.821016,4000,0,0,0,1
1777227498937000,-0.0074918596,0.005575658,0.0032425104,4000,0,-0.04548984,0.033519,-9.791088,4000,0,0,0,1
1777227498941000,-0.009622385,0.0047767246,0.0075035426,4000,0,0.013168109,0.029927695,-9.759963,4000,0,0,0,1
1777227498945000,-0.005627658,0.004776712,0.004307737,4000,0,0.015562311,0.020350885,-9.756373,4000,0,0,0,1
1777227498949000,-0.0016329233,0.0015809035,-0.0060785855,4000,0,-0.02274492,0.019153787,-9.777922,4000,0,0,0,1
1777227498953000,-0.0034971393,-0.0045443494,-0.0098070055,4000,0,-0.0011971015,0.0083798785,-9.812637,4000,0,0,0,1
1777227498957000,-0.0077581964,-0.0074738096,-0.007143853,4000,0,0.05985505,0.0035914741,-9.812637,4000,0,0,0,1
1777227498961000,-0.004828697,-0.0032127742,-0.0058122757,4000,0,0.07661447,-0.010773738,-9.824608,4000,0,0,0,1
1777227498965000,-0.001100272,0.0010482853,-0.0031491127,4000,0,0.04668694,-0.043095466,-9.830592,4000,0,0,0,1
1777227498969000,-0.0018992242,0.0018472404,0.0011119491,4000,0,0.01316811,-0.039504156,-9.783907,4000,0,0,0,1
1777227498973000,-0.0021655438,0.0013146028,-0.0007522629,4000,0,0.011971008,0.0011972714,-9.775527,4000,0,0,0,1
1777227498977000,-3.5013134e-05,0.00424408,-0.0023501643,4000,0,-0.01316811,0.010774079,-9.783907,4000,0,0,0,1
1777227498981000,-0.001100264,0.010635672,0.0032424785,4000,0,-0.050278243,-0.008379536,-9.798271,4000,0,0,0,1
1777227498985000,-0.0013665706,0.007173562,0.009101437,4000,0,-0.05746084,-0.014365039,-9.848549,4000,0,0,0,1
1777227498989000,0.006356627,-0.0045443233,0.017357225,4000,0,-0.044292733,-0.022744747,-9.853339,4000,0,0,0,1
1777227498993000,0.009818675,-0.0018811637,0.013895134,4000,0,0.0,-0.011970838,-9.828198,4000,0,0,0,1
1777227498997000,0.005557605,0.0045104227,-0.0002196146,4000,0,0.01436521,0.0023943738,-9.830593,4000,0,0,0,1
1777227499001000,0.008220784,-0.0005496089,-0.0004859595,4000,0,0.0047884043,-0.008379536,-9.830593,4000,0,0,0,1
1777227499005000,0.011682896,0.0007819469,0.009101438,4000,0,0.0,0.003591474,-9.822214,4000,0,0,0,1
1777227499009000,0.0052913013,0.0037114231,0.011231975,4000,0,-0.0023942022,0.017956685,-9.837774,4000,0,0,0,1
1777227499013000,0.00023130607,-1.698267e-05,0.0035087953,4000,0,0.032321732,0.01077408,-9.844959,4000,0,0,0,1
1777227499017000,-0.0024318586,-0.0008159287,-0.0042143734,4000,0,0.05865795,-0.008379535,-9.843762,4000,0,0,0,1
1777227499021000,-0.006160288,-0.0037453983,-0.0060785837,4000,0,0.040701427,-0.021547647,-9.834186,4000,0,0,0,1
1777227499025000,-0.004029771,-0.008539087,-0.0018175144,4000,0,0.017956512,1.706778e-07,-9.779117,4000,0,0,0,1
1777227499029000,0.0015628765,-0.011202257,-0.00021961136,4000,0,0.002394202,0.028730592,-9.756373,4000,0,0,0,1
1777227499033000,0.004226073,-0.012800151,-0.007942791,4000,0,-0.047884036,0.017956685,-9.787498,4000,0,0,0,1
1777227499037000,0.0063565685,-0.00880542,-0.0039480436,4000,0,-0.088585466,-0.016759245,-9.806652,4000,0,0,0,1
1777227499041000,0.0076881205,-0.00081595575,0.011498297,4000,0,-0.05267244,-0.009576637,-9.800665,4000,0,0,0,1
1777227499045000,0.003693397,0.0034451212,0.010433023,4000,0,-0.0059855045,0.015562482,-9.785105,4000,0,0,0,1
1777227499049000,0.0015628919,-0.0016148734,0.003508792,4000,0,0.0023942022,0.021547988,-9.77433,4000,0,0,0,1
1777227499053000,0.0007639481,-0.0120012015,-0.0026164802,4000,0,0.0023942022,-0.0023940315,-9.788693,4000,0,0,0,1
1777227499057000,0.00076397153,-0.014398048,-0.012470174,4000,0,0.0023942022,-0.02513895,-9.835382,4000,0,0,0,1
1777227499061000,0.0071555167,-0.012001231,-0.00927435,4000,0,-0.027533323,-0.0011969287,-9.859323,4000,0,0,0,1
1777227499065000,0.007421811,-0.006674904,0.0019109102,4000,0,-0.050278243,0.033519,-9.830592,4000,0,0,0,1
1777227499069000,0.0020955007,0.0007819584,0.0069709094,4000,0,-0.021547817,0.0395045,-9.795877,4000,0,0,0,1
1777227499073000,0.0042260513,-0.0024138177,0.007237219,4000,0,0.0047884043,0.007182776,-9.797075,4000,0,0,0,1
1777227499077000,0.007954483,-0.0072075017,0.0056393207,4000,0,0.009576809,-0.028730253,-9.804258,4000,0,0,0,1
1777227499081000,0.009552365,-0.006674878,0.0061719613,4000,0,0.009576809,-0.050278075,-9.794681,4000,0,0,0,1
1777227499085000,0.008487098,-0.0042780354,0.0056393277,4000,0,0.0,-0.04668677,-9.801862,4000,0,0,0,1
1777227499089000,0.0042260345,0.0026461799,0.004840387,4000,0,-0.010773908,-0.034715753,-9.818622,4000,0,0,0,1
1777227499093000,0.00582393,0.013298828,0.0088351285,4000,0,0.020350713,-0.022744747,-9.827002,4000,0,0,0,1
1777227499097000,0.0023618387,0.014630398,0.011231979,4000,0,0.08020575,-0.020350542,-9.822214,4000,0,0,0,1
1777227499101000,-0.008290818,0.0071735242,0.0051067397,4000,0,0.07302317,-0.039504156,-9.806652,4000,0,0,0,1
1777227499105000,-0.010155036,-0.0002833209,-0.0034153978,4000,0,0.015562313,-0.037109964,-9.786301,4000,0,0,0,1
1777227499109000,-0.00083396846,-0.0050770096,-0.0074101496,4000,0,-0.005985504,-0.02513895,-9.782708,4000,0,0,0,1
1777227499113000,0.008487104,-0.0018812118,-0.003415411,4000,0,-0.005985504,-0.0023940306,-9.792285,4000,0,0,0,1
1777227499117000,0.0036934165,0.0039777574,0.002177226,4000,0,-0.020350713,0.009576978,-9.777922,4000,0,0,0,1
1777227499121000,-3.5025765e-05,0.009304092,-0.004746996,4000,0,-0.020350713,-0.02513895,-9.788694,4000,0,0,0,1
1777227499125000,0.0047586523,0.007173549,-0.011404923,4000,0,-0.008379708,-0.040701255,-9.832989,4000,0,0,0,1
1777227499129000,0.004226044,0.002646177,-0.003948062,4000,0,-0.008379708,-0.01556214,-9.824609,4000,0,0,0,1
1777227499133000,0.0023618417,0.0031788077,0.0067045907,4000,0,0.016759414,-0.027533151,-9.777922,4000,0,0,0,1
