timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1777227498781000,1777227498781000,1777227106893000,47.397742099999995,8.5455942,103.09666,-0.04956142,0.08538818,-0.0019206639,-0.002875626,-488.1121,-0.024684943,0.015910914,-0.017268147,-0.001427322,-0.0017447465,0.0049493075,-6.0223043e-05,-0.032981906,0.05142862,0.0073248516,-0.009855104,0.00028304057,-0.023232646,-0.0042710165,1.897737e-05,488.1121,0.010009766,1e-04,-488.1121,0.12088797,0.113329634,0.08070448,0.049385328,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498789000,1777227498789000,1777227106893000,47.397742099999995,8.5455942,103.09664,-0.049551267,0.08538818,-0.0019206639,-0.002875626,-488.1121,-0.024815466,0.016116044,-0.01683976,-0.0009908188,-0.0017447465,0.0049493075,-6.0223043e-05,-0.03444774,0.036809396,0.046828292,-0.009903237,0.0002831421,-0.023274466,-0.0042710165,1.9021565e-05,488.1121,0.010009766,1e-04,-488.1121,0.121296786,0.11358107,0.08100365,0.049467996,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498797000,1777227498797000,1777227106893000,47.397742099999995,8.5455942,103.09662,-0.049538556,0.0854187,-0.0019206639,-0.002875626,-488.1121,-0.025175001,0.015792863,-0.016666524,-0.000814454,-0.0017447465,0.0049493075,-6.0223043e-05,-0.06254973,-0.029539047,0.015152152,-0.009873473,0.00028324363,-0.023238506,-0.0042710165,1.9065796e-05,488.1121,0.010009766,1e-04,-488.1121,0.121708356,0.113833345,0.081303574,0.049550533,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498805000,1777227498805000,1777227106893000,47.397742099999995,8.5455942,103.096596,-0.049526256,0.08538818,-0.0019206639,-0.002875626,-488.1121,-0.025408147,0.015256273,-0.016576732,-0.0007262979,-0.0017447465,0.0049493075,-6.0223043e-05,-0.046217106,-0.05670115,0.004933215,-0.009825443,0.00028321327,-0.023184435,-0.0042710165,1.9107965e-05,488.1121,0.010009766,1e-04,-488.1121,0.12212227,0.11408646,0.081603274,0.049632948,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498813000,1777227498813000,1777227106893000,47.397742099999995,8.5455942,103.0966,-0.049549505,0.0854187,-0.0019206639,-0.002875626,-488.1121,-0.025474701,0.014828997,-0.016304297,-0.00042958662,-0.0017447465,0.0049493075,-6.0223043e-05,-0.028876916,-0.040389333,0.026448162,-0.009807204,0.00028329703,-0.023161255,-0.0042710165,1.8872612e-05,488.1121,0.010009766,1e-04,-488.1121,0.11987587,0.11276158,0.079955496,0.049187254,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498821000,1777227498821000,1777227106893000,47.397742099999995,8.5455942,103.0966,-0.049570963,0.08544922,-0.0019206639,-0.002875626,-488.1121,-0.0253069,0.014867061,-0.016043728,-0.00015027379,-0.0017447465,0.0049493075,-6.0223043e-05,0.001002486,0.017420195,0.025198327,-0.009866801,0.0002833987,-0.023215827,-0.0042710165,1.8916719e-05,488.1121,0.010009766,1e-04,-488.1121,0.1202778,0.11295268,0.080255024,0.04926,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498829000,1777227498829000,1777227106893000,47.397742099999995,8.5455942,103.0966,-0.049588423,0.08544922,-0.0019206639,-0.002875626,-488.1121,-0.025291707,0.0149033675,-0.016335422,-0.00042858673,-0.0017447465,0.0049493075,-6.0223043e-05,-0.01750348,0.016854528,-0.043598,-0.009925177,0.00028350038,-0.023269333,-0.0042710165,1.8960864e-05,488.1121,0.010009766,1e-04,-488.1121,0.12068247,0.113202855,0.08055386,0.04934286,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498837000,1777227498837000,1777227106893000,47.397742099999995,8.5455942,103.096596,-0.049603976,0.08547974,-0.0019206639,-0.002875626,-488.1121,-0.025171058,0.014626973,-0.01676806,-0.000853035,-0.0017447465,0.0049493075,-6.0223043e-05,-0.0037672324,-0.022577785,-0.060986258,-0.00995678,0.00028360213,-0.02329621,-0.0042710165,1.9005045e-05,488.1121,0.010009766,1e-04,-488.1121,0.12108989,0.113453865,0.08085397,0.049425595,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498845000,1777227498845000,1777227106893000,47.397742099999995,8.5455942,103.09659,-0.0496185,0.08547974,-0.0019206639,-0.002875626,-488.1121,-0.024979437,0.014357942,-0.017063793,-0.0011456113,-0.0017447465,0.0049493075,-6.0223043e-05,0.0056216256,-0.022008756,-0.04364969,-0.009941361,0.00028292224,-0.023276217,-0.0042710165,1.903834e-05,488.1121,0.010009766,1e-04,-488.1121,0.12149762,0.11370571,0.08114355,0.049508203,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227498853000,1777227498853000,1777227106893000,47.397742099999995,8.5455942,103.09657,-0.049632266,0.08544922,-0.0019206639,-0.002875626,-488.1121,-0.02492768,0.01409617,-0.016973099,-0.0010556981,-0.0017447465,0.0049493075,-6.0223043e-05,-0.011335235,-0.021422332,0.004870351,-0.009925898,0.00028302375,-0.023256224,-0.0042710165,1.9082587e-05,488.1121,0.010009766,1e-04,-488.1121,0.121910505,0.113958396,0.08144352,0.04959068,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
