timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
1777227498777000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,0,1,1,255,0,1
1777227500305000,0.0,0.0,1.0,4.0,2.0,0.0,0.0,176,0,1,1,255,0,1
1777227513025000,47.40046691894531,8.54559326171875,-1.0,1.0,0.0,nan,503.028,192,0,1,1,255,0,1
1777227514833000,0.0,0.0,508.028,0.0,0.0,0.0,0.0,186,0,1,1,255,0,1
1777227552637000,0.0,0.0,157.0,4.0,6.0,0.0,0.0,176,190,1,0,255,1,1
1777227552909000,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
1777227552909000,2.0,0.0,nan,nan,nan,nan,0.0,1000,1,1,0,1,0,0
1777227552909000,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
1777227553673000,0.0,0.0,157.0,4.0,6.0,0.0,0.0,176,190,1,0,255,1,1
