timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777227498785000,1777227498785000,0.99998724,0.00012216576,0.0011215755,-0.004942356,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498789000,1777227498789000,0.9999872,0.00011533523,0.001107143,-0.0049517164,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498793000,1777227498793000,0.9999872,0.000112321075,0.0011054985,-0.0049509304,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498797000,1777227498797000,0.99998724,0.00010560909,0.0011070666,-0.004936824,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498801000,1777227498801000,0.9999873,0.000104792736,0.0011128921,-0.00491949,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498805000,1777227498805000,0.99998736,0.000106604086,0.0011139119,-0.0049128113,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498809000,1777227498809000,0.99998736,9.8790595e-05,0.0010995613,-0.0049079754,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498813000,1777227498813000,0.9999875,8.4605905e-05,0.0010895033,-0.0049036653,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498817000,1777227498817000,0.9999873,7.247059e-05,0.0010909883,-0.0049142903,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498821000,1777227498821000,0.9999873,5.3971133e-05,0.0010999624,-0.004933431,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498825000,1777227498825000,0.9999871,3.1785403e-05,0.0011143086,-0.004950929,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498829000,1777227498829000,0.99998707,1.8070165e-05,0.0011168948,-0.0049625793,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498833000,1777227498833000,0.9999871,8.015667e-06,0.001101913,-0.0049688714,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498837000,1777227498837000,0.99998707,2.2292718e-06,0.0010890407,-0.0049783625,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498841000,1777227498841000,0.99998707,7.228764e-06,0.0010985119,-0.0049798405,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227498845000,1777227498845000,0.999987,9.616621e-06,0.0011159856,-0.004970662,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
