timestamp,speed_up,speed_down,want_takeoff
1777227499741000,3.6000001,1.8000001,0
1777227500741000,3.6000001,1.8000001,1
1777227501741000,3.6000001,1.8000001,1
1777227502741000,3.6000001,1.8000001,1
1777227503741000,3.6000001,1.8000001,1
1777227504741000,3.6000001,1.8000001,1
1777227505741000,3.6000001,1.8000001,1
1777227506741000,3.6000001,1.8000001,1
1777227507741000,3.6000001,1.8000001,1
1777227508741000,3.6000001,1.8000001,1
1777227509741000,3.6000001,1.8000001,1
1777227510741000,3.6000001,1.8000001,1
1777227511741000,3.6000001,1.8000001,1
1777227512741000,3.6000001,1.8000001,1
1777227513741000,3.6000001,1.8000001,0
1777227514741000,3.6000001,1.8000001,0
1777227515741000,3.6000001,1.8000001,0
1777227516741000,3.6000001,1.8000001,0
1777227517741000,3.6000001,1.8000001,0
1777227518741000,3.6000001,1.8000001,0
1777227519741000,3.6000001,1.8000001,0
1777227520741000,3.6000001,1.8000001,0
1777227521741000,3.6000001,1.8000001,0
1777227522741000,3.6000001,1.8000001,0
1777227523741000,3.6000001,1.8000001,0
1777227524741000,3.6000001,1.8000001,0
1777227525741000,3.6000001,1.8000001,0
1777227526741000,3.6000001,1.8000001,0
1777227527741000,3.6000001,1.8000001,0
1777227528741000,3.6000001,1.8000001,0
1777227529741000,3.6000001,1.8000001,0
1777227530741000,3.6000001,1.8000001,0
1777227531741000,3.6000001,1.8000001,0
1777227532741000,3.6000001,1.8000001,0
1777227533741000,3.6000001,1.8000001,0
1777227534741000,3.6000001,1.8000001,0
1777227535741000,3.6000001,1.8000001,0
1777227536741000,3.6000001,1.8000001,0
1777227537741000,3.6000001,1.8000001,0
1777227538741000,3.6000001,1.8000001,0
1777227539741000,3.6000001,1.8000001,0
1777227540741000,3.6000001,1.8000001,0
1777227541741000,3.6000001,1.8000001,0
1777227542741000,3.6000001,1.8000001,0
1777227543741000,3.6000001,1.8000001,0
1777227544741000,3.6000001,1.8000001,0
1777227545741000,3.6000001,1.8000001,0
1777227546741000,3.6000001,1.8000001,0
1777227547741000,3.6000001,1.8000001,0
1777227548741000,3.6000001,1.8000001,0
1777227549741000,3.6000001,1.8000001,0
1777227550741000,3.6000001,1.8000001,0
1777227551741000,3.6000001,1.8000001,0
1777227552741000,3.6000001,1.8000001,0
1777227553741000,3.6000001,1.8000001,0
1777227554741000,3.6000001,1.8000001,0
1777227555741000,3.6000001,1.8000001,0
1777227556741000,3.6000001,1.8000001,0
1777227557741000,3.6000001,1.8000001,0
1777227558741000,3.6000001,1.8000001,0
1777227559741000,3.6000001,1.8000001,0
1777227560741000,3.6000001,1.8000001,0
1777227561741000,3.6000001,1.8000001,0
1777227562741000,3.6000001,1.8000001,0
1777227563741000,3.6000001,1.8000001,0
1777227564741000,3.6000001,1.8000001,0
1777227565741000,3.6000001,1.8000001,0
1777227566741000,3.6000001,1.8000001,0
1777227567741000,3.6000001,1.8000001,0
1777227568741000,3.6000001,1.8000001,0
1777227569741000,3.6000001,1.8000001,0
1777227570741000,3.6000001,1.8000001,0
1777227571741000,3.6000001,1.8000001,0
1777227572741000,3.6000001,1.8000001,0
1777227573741000,3.6000001,1.8000001,0
1777227574741000,3.6000001,1.8000001,0
1777227575741000,3.6000001,1.8000001,0
1777227576741000,3.6000001,1.8000001,0
