timestamp,load,ram_usage
1777227540057000,0.33333334,0.19423202
1777227540557000,0.29166666,0.19422059
1777227541057000,0.296875,0.19420797
1777227541557000,0.3114754,0.19420402
1777227542057000,0.2923077,0.19418667
1777227542557000,0.32911393,0.19417958
1777227543057000,0.30645162,0.19417958
1777227543557000,0.2857143,0.1941713
1777227544057000,0.32894737,0.19414605
1777227544557000,0.32911393,0.19415197
1777227545057000,0.30864197,0.19413108
1777227545557000,0.29896906,0.19411214
1777227546057000,0.30769232,0.19412555
1777227546557000,0.3125,0.19411372
1777227547057000,0.29333332,0.19411688
1777227547557000,0.29032257,0.19409005
1777227548057000,0.3043478,0.19407862
1777227548557000,0.3,0.19409125
1777227549057000,0.3,0.1940668
1777227549557000,0.24637681,0.19405536
1777227550057000,0.25581396,0.19408928
1777227550557000,0.29333332,0.19411805
1777227551057000,0.2972973,0.19409125
1777227551557000,0.31914893,0.194094
1777227552057000,0.29333332,0.19408257
1777227552557000,0.32894737,0.19407232
1777227553057000,0.3580247,0.19407311
1777227553557000,0.29411766,0.19405062
1777227554057000,0.3043478,0.19403012
1777227554557000,0.30588236,0.19403486
1777227555057000,0.2769231,0.19403486
1777227555557000,0.32307693,0.19400844
1777227556057000,0.32941177,0.19398715
1777227556557000,0.29850745,0.19400054
1777227557057000,0.3188406,0.19398715
1777227557557000,0.2948718,0.19396387
1777227558057000,0.2837838,0.19396624
1777227558557000,0.28169015,0.19396624
1777227559057000,0.25675675,0.19396229
1777227559557000,0.27027026,0.19394416
1777227560057000,0.33707866,0.19392286
1777227560557000,0.32051283,0.193941
1777227561057000,0.35526314,0.19392365
1777227561557000,0.38271606,0.19393036
1777227562057000,0.37179488,0.1939059
1777227562557000,0.34615386,0.19390945
1777227563057000,0.33766234,0.19393036
1777227563557000,0.32894737,0.19391103
1777227564057000,0.3125,0.19391143
1777227564557000,0.3,0.1938929
1777227565057000,0.31944445,0.19390985
1777227565557000,0.31944445,0.1938858
1777227566057000,0.33870968,0.19387515
1777227566557000,0.31666666,0.19388066
1777227567057000,0.3243243,0.19385661
1777227567557000,0.3375,0.19384518
1777227568057000,0.35,0.19385937
1777227568557000,0.3529412,0.19384006
1777227569057000,0.3253012,0.19381915
1777227569557000,0.3483146,0.1938227
1777227570057000,0.35714287,0.19380298
1777227570557000,0.3561644,0.1937888
1777227571057000,0.33333334,0.1937809
1777227571557000,0.34177214,0.1937809
1777227572057000,0.33333334,0.19375685
1777227572557000,0.32876712,0.19377026
1777227573057000,0.38297874,0.1937604
1777227573557000,0.3604651,0.19373398
1777227574057000,0.38271606,0.1937466
1777227574557000,0.37349397,0.1937261
1777227575057000,0.33333334,0.19370638
1777227575557000,0.3253012,0.19372056
1777227576057000,0.35443038,0.19370243
1777227576557000,0.35443038,0.19368231
1777227577057000,0.33333334,0.19368272
1777227577557000,0.3114754,0.19367129
