timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777227498773000,1777227498621000,1777227498621000,0,0.21371824,0.019110056,0.43156287,0.0025000002,0.0025000002,0.0025000002,0.00031501928,-0.005724023,-0.0014614165,-0.00063308195,-0.0012213663,0.00063861394,0.00250291,0.0025108024,0.0025015736,4.405412e-06,0.0014499632,9.485596e-05,-0.00018841034,-0.00032156066,0.00012792142,0,0,1
1777227498845000,1777227498689000,1777227498693000,0,0.21485938,0.013728913,0.430986,0.0025000002,0.0025000002,0.0025000002,-0.0007732597,-0.00031627528,-0.0009111166,-0.0006498638,-0.0011129918,0.0004531109,0.0025029194,0.002510807,0.0025015762,2.6543692e-05,4.4223084e-06,3.685259e-05,-0.00016903193,-0.0002835934,0.00010819495,0,0,1
1777227498909000,1777227498757000,1777227498757000,0,0.21976803,0.009068371,0.43246728,0.0025000002,0.0025000002,0.0025000002,-0.0056869984,0.0042413054,-0.0023875833,-0.001252901,-0.0004718505,0.00011322927,0.0025029248,0.0025108089,0.0025015774,0.0014357404,0.00079647487,0.00025284142,-0.00032068012,-0.00015428946,6.497229e-05,0,0,1
1777227498981000,1777227498825000,1777227498829000,0,0.2152226,0.013156521,0.4290348,0.0025000002,0.0025000002,0.0025000002,-0.0011989943,-3.4810975e-05,0.0010830164,-0.0012464474,-0.00041950037,0.00022937312,0.0025029099,0.0025108014,0.0025015736,6.3818494e-05,5.289505e-08,5.2131418e-05,-0.0002899291,-0.00013582452,6.343501e-05,0,0,1
1777227499045000,1777227498893000,1777227498893000,0,0.225973,0.017226886,0.43120247,0.0025000002,0.0025000002,0.0025000002,-0.01191906,-0.004146992,-0.0011021793,-0.0025241543,-0.00086546835,7.041219e-05,0.002502915,0.002510798,0.002501575,0.0063066017,0.0007601869,5.3589476e-05,-0.0010102349,-0.00021057212,4.9425034e-05,0,0,1
1777227499117000,1777227498961000,1777227498965000,0,0.2147808,0.012805871,0.42922866,0.0025000002,0.0025000002,0.0025000002,-0.0007365387,0.0002773134,0.00088354945,-0.002310144,-0.00072863896,0.00016779124,0.002502925,0.002510808,0.0025015776,2.408246e-05,3.4067698e-06,3.4694836e-05,-0.00089217443,-0.00018495493,4.766156e-05,0,0,1
1777227499181000,1777227499029000,1777227499029000,0,0.20454113,0.016319094,0.42568746,0.0025000002,0.0025000002,0.0025000002,0.009525373,-0.0032534916,0.004417181,-0.0008932161,-0.0010311352,0.0006761735,0.0025029057,0.002510792,0.002501573,0.0040278845,0.00046897313,0.0008654935,-0.00030315336,-0.00021895711,0.00014557102,0,0,1
1777227499253000,1777227499097000,1777227499101000,0,0.21557723,0.014206232,0.42934257,0.0025000002,0.0025000002,0.0025000002,-0.0014256354,-0.001065149,0.0007095933,-0.0009569565,-0.001035174,0.00068022497,0.0025029143,0.0025107968,0.0025015755,9.022533e-05,5.0181035e-05,2.2391288e-05,-0.00027766198,-0.00019875153,0.00013082415,0,0,1
1777227499317000,1777227499165000,1777227499165000,0,0.21628979,0.010292219,0.4278074,0.0025000002,0.0025000002,0.0025000002,-0.0021321112,0.0028971573,0.0022400916,-0.001097644,-0.00056435156,0.0008670471,0.0025029196,0.0025107986,0.002501577,0.00020180424,0.00037154902,0.00022301101,-0.00026858042,-0.00013047611,0.0001418606,0,0,1
1777227499389000,1777227499233000,1777227499237000,0,0.21469104,0.013311431,0.42912367,0.0025000002,0.0025000002,0.0025000002,-0.0005047621,-0.00024065468,0.00091302395,-0.0010266652,-0.00052558683,0.0008725772,0.002502905,0.002510791,0.0025015734,1.1310625e-05,2.5607385e-06,3.7043625e-05,-0.00023778052,-0.0001151623,0.00012931209,0,0,1
1777227499453000,1777227499301000,1777227499301000,0,0.21656144,0.018543541,0.42533344,0.0025000002,0.0025000002,0.0025000002,-0.0023635398,-0.0054772124,0.004696697,-0.0011867136,-0.001118331,0.0013304884,0.0025029103,0.0025107877,0.0025015746,0.0002479922,0.0013273717,0.0009801086,-0.00023900304,-0.00026028595,0.000231168,0,0,1
