timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1777227498785000,-0.0025318288,0,0,0,0,0,0,0,0,0,0
1777227499289000,-0.0021606514,0,0,0,0,0,0,0,0,0,0
1777227499793000,-0.001955139,0,0,0,0,0,0,0,0,0,0
1777227500297000,-0.0013403512,0,0,0,0,0,0,0,0,0,0
1777227500309000,-0.0013403512,0,0,0,0,0,0,0,0,0,0
1777227500321000,-0.0013403512,0,0,0,0,0,0,0,0,0,0
1777227500825000,-0.0011860214,0,0,0,0,0,0,0,0,0,0
1777227501329000,-0.0011341735,0,0,0,0,0,0,0,0,0,0
1777227501833000,-0.0017010727,0,0,0,0,0,0,0,0,0,0
1777227502337000,-0.0015044934,0,0,0,0,0,0,0,0,0,0
1777227502841000,-0.0013383669,0,0,0,0,0,0,0,0,0,0
1777227503345000,-0.0028066707,0,0,0,0,0,0,0,0,0,0
1777227503849000,-0.0061208457,0,0,0,0,0,0,0,0,0,0
1777227504353000,-0.0068048625,0,0,0,0,0,0,0,0,0,0
1777227504857000,-0.007143653,0,0,0,0,0,0,0,0,0,0
1777227505361000,-0.00893201,0,0,0,0,0,0,0,0,0,0
1777227505865000,-0.009445815,0,0,0,0,0,0,0,0,0,0
1777227506369000,-0.009420929,0,0,0,0,0,0,0,0,0,0
1777227506873000,-0.009738318,0,0,0,0,0,0,0,0,0,0
1777227507377000,-0.009736906,0,0,0,0,0,0,0,0,0,0
1777227507881000,-0.009742879,0,0,0,0,0,0,0,0,0,0
1777227508385000,-0.010173307,0,0,0,0,0,0,0,0,0,0
1777227508889000,-0.00994165,0,0,0,0,0,0,0,0,0,0
1777227509393000,-0.010241735,0,0,0,0,0,0,0,0,0,0
1777227509897000,-0.010438853,0,0,0,0,0,0,0,0,0,0
1777227510401000,-0.010632783,0,0,0,0,0,0,0,0,0,0
1777227510905000,-0.011340202,0,0,0,0,0,0,0,0,0,0
1777227511409000,-0.017783353,0,0,0,0,0,0,0,0,0,0
1777227511913000,-0.024719354,0,0,0,0,0,0,0,0,0,0
1777227512421000,-0.027949916,0,0,0,0,0,0,0,0,0,0
1777227512925000,-0.02664906,0,0,0,0,0,0,0,0,0,0
1777227513033000,-0.026272073,0,0,0,0,0,0,0,0,0,0
1777227513045000,-0.026272073,0,0,0,0,0,0,0,0,0,0
1777227513549000,-0.024350725,0,0,0,0,0,0,0,0,0,0
1777227514053000,-0.022504613,0,0,0,0,0,0,0,0,0,0
1777227514557000,-0.021094944,0,0,0,0,0,0,0,0,0,0
1777227514845000,-0.019546207,0,0,0,0,0,0,0,0,0,0
1777227515349000,-0.01870249,0,0,0,0,0,0,0,0,0,0
1777227515853000,-0.017325908,0,0,0,0,0,0,0,0,0,0
1777227516357000,-0.015868943,0,0,0,0,0,0,0,0,0,0
1777227516861000,-0.014478972,0,0,0,0,0,0,0,0,0,0
1777227517365000,-0.013037955,0,0,0,0,0,0,0,0,0,0
1777227517869000,-0.011912901,0,0,0,0,0,0,0,0,0,0
1777227518373000,-0.010858053,0,0,0,0,0,0,0,0,0,0
1777227518877000,-0.010289628,0,0,0,0,0,0,0,0,0,0
1777227519381000,-0.009083791,0,0,0,0,0,0,0,0,0,0
1777227519885000,-0.008546911,0,0,0,0,0,0,0,0,0,0
1777227520389000,-0.0074546672,0,0,0,0,0,0,0,0,0,0
1777227520893000,-0.007048732,0,0,0,0,0,0,0,0,0,0
1777227521397000,-0.0061748964,0,0,0,0,0,0,0,0,0,0
1777227521901000,-0.0059731165,0,0,0,0,0,0,0,0,0,0
1777227522405000,-0.0055318563,0,0,0,0,0,0,0,0,0,0
1777227522909000,-0.0049001663,0,0,0,0,0,0,0,0,0,0
1777227523413000,-0.003761168,0,0,0,0,0,0,0,0,0,0
1777227523917000,-0.0031226191,0,0,0,0,0,0,0,0,0,0
1777227524421000,-0.0028712195,0,0,0,0,0,0,0,0,0,0
1777227524925000,-0.0021803088,0,0,0,0,0,0,0,0,0,0
1777227525429000,-0.0019210255,0,0,0,0,0,0,0,0,0,0
1777227525933000,-0.0020900196,0,0,0,0,0,0,0,0,0,0
1777227526437000,-0.0019125411,0,0,0,0,0,0,0,0,0,0
1777227526941000,-0.0018225557,0,0,0,0,0,0,0,0,0,0
1777227527445000,-0.0017291273,0,0,0,0,0,0,0,0,0,0
1777227527949000,-0.0020332707,0,0,0,0,0,0,0,0,0,0
1777227528453000,-0.0017666642,0,0,0,0,0,0,0,0,0,0
1777227528957000,-0.0015282566,0,0,0,0,0,0,0,0,0,0
1777227529461000,-0.0014823641,0,0,0,0,0,0,0,0,0,0
1777227529965000,-0.001409037,0,0,0,0,0,0,0,0,0,0
1777227530469000,-0.0015991514,0,0,0,0,0,0,0,0,0,0
1777227530973000,-0.00024504022,0,0,0,0,0,0,0,0,0,0
1777227531477000,-0.0007523362,0,0,0,0,0,0,0,0,0,0
