timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777227498469000,1777227498317000,1310988,0.00090172084,2.0865047e-05,0.0007376629,0.15,1.4594144e-07,1.4580775e-07,3.0149425e-07,1310988,-0.002519496,-0.004331892,0.009514638,0.4,8.202108e-05,9.027446e-05,8.601747e-06,197388,1.7872739e-05,0.0001762858,-0.0009600387,0.5,1.1818545e-06,1.3874757e-06,9.967003e-05,1,1,1,1,1,1
1777227499469000,1777227499317000,1310988,0.00090968615,4.950562e-05,0.00074600405,0.15,1.4595898e-07,1.458224e-07,3.0074466e-07,1310988,-0.0025053523,-0.004320713,0.009460835,0.4,8.208685e-05,9.03353e-05,8.60211e-06,197388,1.8691808e-05,0.00017589369,-0.00096033496,0.5,1.1810857e-06,1.3870558e-06,9.966928e-05,1,1,1,1,1,1
1777227500469000,1777227500317000,1310988,0.0009079505,7.530538e-05,0.00074157567,0.15,1.4600033e-07,1.4586945e-07,3.0045803e-07,1310988,-0.0025034596,-0.004314778,0.009399516,0.4,8.2153274e-05,9.039729e-05,8.602504e-06,197388,2.022943e-05,0.00017623436,-0.00095824193,0.5,1.1803841e-06,1.386665e-06,9.966858e-05,1,1,1,1,1,1
1777227501469000,1777227501317000,1310988,0.0008907815,9.04752e-05,0.0007449961,0.15,1.4579103e-07,1.4568992e-07,3.0096618e-07,1310988,-0.0025037422,-0.0043113707,0.00933603,0.4,8.222009e-05,9.046136e-05,8.599204e-06,197388,1.9037794e-05,0.00017541907,-0.00095867354,0.5,1.1797489e-06,1.3863696e-06,9.9667996e-05,1,0,1,0,1,0
1777227502469000,1777227502317000,1310988,0.00086711795,0.000101953,0.0007435037,0.15,1.4645177e-07,1.4643943e-07,3.02127e-07,1310988,-0.002501302,-0.0043074284,0.009274741,0.4,8.228685e-05,9.053229e-05,8.599523e-06,197388,1.610889e-05,0.00017482358,-0.0009620793,0.5,1.1790228e-06,1.3864184e-06,9.966731e-05,1,0,1,0,1,0
1777227503469000,1777227503317000,1310988,0.0008404466,0.000105111634,0.0007344333,0.15,1.4702026e-07,1.4706902e-07,3.0322127e-07,1310988,-0.0024985948,-0.004306941,0.009198931,0.4,8.235378e-05,9.0603484e-05,8.599932e-06,197388,1.5813257e-05,0.00017518301,-0.00096377265,0.5,1.1783114e-06,1.386457e-06,9.966488e-05,1,0,1,0,1,0
1777227504469000,1777227504317000,1310988,0.0008158886,0.0001052849,0.00073604414,0.15,1.4711993e-07,1.471974e-07,3.046814e-07,1310988,-0.002483519,-0.0042885845,0.00897794,0.4,8.24186e-05,9.0671034e-05,8.600346e-06,197388,1.7224971e-05,0.0001749339,-0.000969873,0.5,1.17764e-06,1.3864793e-06,9.966081e-05,1,0,1,0,1,0
1777227505469000,1777227505317000,1310988,0.0007765658,0.000110345696,0.0007221632,0.15,1.4677562e-07,1.468544e-07,3.06091e-07,1310988,-0.002484005,-0.004256365,0.008859432,0.4,8.2482395e-05,9.073627e-05,8.597074e-06,197388,1.7400238e-05,0.00017494614,-0.0009780121,0.5,1.1769542e-06,1.3865042e-06,9.965314e-05,1,0,1,0,1,0
1777227506469000,1777227506317000,1310988,0.0007547909,0.000117404976,0.00072218163,0.15,1.4705513e-07,1.4705022e-07,3.074048e-07,1310988,-0.0024835432,-0.0042475914,0.0088339355,0.4,8.2550214e-05,9.080679e-05,8.597443e-06,197388,1.76378e-05,0.00017482512,-0.0009784552,0.5,1.1762963e-06,1.3865211e-06,9.965083e-05,1,0,1,0,1,0
1777227507469000,1777227507317000,1310988,0.00074894633,0.00012065077,0.0007191536,0.15,1.4746726e-07,1.4740469e-07,3.086652e-07,1310988,-0.002486414,-0.004247498,0.008819124,0.4,8.2618244e-05,9.087785e-05,8.597872e-06,197388,1.8770588e-05,0.00017529217,-0.00097648095,0.5,1.1756628e-06,1.3865236e-06,9.9650286e-05,1,0,1,0,1,0
