timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
1777227498757000,1777227498603000,0.0011486979,0.0012750411,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227498813000,1777227498655000,0.002007792,0.00016977813,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227498861000,1777227498707000,0.002411443,0.00083208125,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227498917000,1777227498759000,0.0014278446,0.0008277544,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227498965000,1777227498811000,0.0014204199,0.00082345004,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499021000,1777227498863000,0.0011110344,0.00081916805,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499069000,1777227498915000,0.00088214944,0.00081490836,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499125000,1777227498967000,0.0012646236,0.0013111591,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499173000,1777227499019000,0.00012958208,0.00029478024,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499229000,1777227499071000,0.0014336604,0.0005063133,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499277000,1777227499123000,0.0024029862,0.0023042178,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499333000,1777227499175000,0.0022293339,0.0009921871,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499381000,1777227499227000,0.0014047449,8.675904e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499437000,1777227499279000,0.0013974402,8.630789e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499485000,1777227499331000,0.0016140788,0.0009861276,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499541000,1777227499383000,0.00085313135,0.001179364,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499589000,1777227499435000,0.00084869505,0.0015730116,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499645000,1777227499487000,0.0019574666,0.0010643436,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499693000,1777227499539000,0.0014026237,0.001058809,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499749000,1777227499591000,0.0013953302,0.0003544506,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499797000,1777227499643000,0.0023753573,0.00024858885,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499853000,1777227499695000,0.0023179238,0.0006470765,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499901000,1777227499747000,0.0019196197,4.25154e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227499957000,1777227499799000,0.002323588,0.00025677794,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500005000,1777227499851000,0.0019297737,0.00014433762,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500061000,1777227499903000,0.0013848287,0.0007417316,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500109000,1777227499955000,0.0011267136,0.0009392906,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500165000,1777227500007000,4.168694e-05,0.0008336983,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500213000,1777227500059000,4.1470164e-05,0.00053029077,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500269000,1777227500111000,0.0013136924,0.0014278018,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500317000,1777227500163000,0.0011266303,0.00077994016,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500373000,1777227500215000,4.464597e-05,0.00037610412,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500421000,1777227500267000,0.0007964121,0.00047485638,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500477000,1777227500319000,0.0011205266,7.260681e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500525000,1777227500371000,0.0011146999,0.0002298948,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500581000,1777227500423000,0.0011089033,0.0007261359,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500629000,1777227500475000,4.0088737e-05,0.00047698093,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500685000,1777227500527000,3.9880273e-05,0.0021255969,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500733000,1777227500579000,0.0031903235,0.0010159109,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500789000,1777227500631000,0.0025317601,0.00021106744,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500837000,1777227500683000,0.0013292459,0.0004919345,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500893000,1777227500735000,0.00074264035,0.0002879604,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500941000,1777227500787000,0.00073877856,0.00031168154,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227500997000,1777227500839000,0.0014872572,0.0010876443,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501045000,1777227500891000,4.1125346e-05,0.0011826964,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501101000,1777227500943000,0.0007273338,0.00022421067,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501149000,1777227500995000,0.0013527006,0.00032070102,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501205000,1777227501047000,0.0007195615,0.00041974138,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501253000,1777227501099000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501309000,1777227501151000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501357000,1777227501203000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501413000,1777227501255000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501461000,1777227501307000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501517000,1777227501359000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501565000,1777227501411000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501621000,1777227501463000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501669000,1777227501515000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501725000,1777227501567000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501773000,1777227501619000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501829000,1777227501671000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501877000,1777227501723000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501933000,1777227501775000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227501981000,1777227501827000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502037000,1777227501879000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502085000,1777227501931000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502141000,1777227501983000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502189000,1777227502035000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502245000,1777227502087000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502293000,1777227502139000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502349000,1777227502191000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502397000,1777227502243000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777227502453000,1777227502295000,4.508525e-05,0.0005182667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
