timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777227505381000,0.0,0.999976,-0.0045178626,0.0007933241,-0.0051951283,0.0,0.0,-0.49729037
1777227505437000,0.0,0.99997765,-0.004311922,0.0001838111,-0.0050992933,0.0,0.0,-0.49273142
1777227505485000,0.0,0.9999768,-0.0044691856,0.000512016,-0.005116259,0.0,0.0,-0.49966383
1777227505533000,0.0,0.99997896,-0.003930622,0.00065943337,-0.0051191086,0.0,0.0,-0.49729994
1777227505581000,0.0,0.9999806,-0.003472757,0.0004983131,-0.005139783,0.0,0.0,-0.49692747
1777227505637000,0.0,0.9999819,-0.0030242454,0.00042669132,-0.0051842965,0.0,0.0,-0.49229503
1777227505677000,0.0,0.9999827,-0.002858032,0.00023894124,-0.005136105,0.0,0.0,-0.49221796
1777227505733000,0.0,0.99998325,-0.0026541636,0.0002199277,-0.0051297997,0.0,0.0,-0.49665034
1777227505781000,0.0,0.99998456,-0.0023778286,0.0001953817,-0.005011675,0.0,0.0,-0.49644345
1777227505837000,0.0,0.999985,-0.0020422603,3.8727583e-05,-0.0050843754,0.0,0.0,-0.49148116
1777227505877000,0.0,0.99998516,-0.0019082135,0.00015622925,-0.005104264,0.0,0.0,-0.49146447
1777227505933000,0.0,0.9999855,-0.0016585513,0.00014430589,-0.005124193,0.0,0.0,-0.49586976
1777227505981000,0.0,0.9999863,-0.0012155466,-0.00011208277,-0.0050989157,0.0,0.0,-0.49582317
1777227506037000,0.0,0.9999866,-0.0009916837,-6.3283337e-06,-0.005083464,0.0,0.0,-0.4910558
1777227506077000,0.0,0.9999865,-0.000855717,0.000113166985,-0.0051204506,0.0,0.0,-0.49102545
1777227506133000,0.0,0.9999861,-0.00093890255,0.0004374311,-0.0051690936,0.0,0.0,-0.4954636
1777227506181000,0.0,0.99998623,-0.00044123118,0.00027117526,-0.0052199136,0.0,0.0,-0.49540815
1777227506229000,0.0,0.9999866,-0.0005543077,0.0005089079,-0.0051267464,0.0,0.0,-0.49301356
1777227506277000,0.0,0.9999867,-0.00035880742,0.00041143715,-0.005117832,0.0,0.0,-0.4903234
1777227506333000,0.0,0.9999867,-0.00024636288,0.0005168471,-0.0051153754,0.0,0.0,-0.49504146
1777227506381000,-0.0030412122,0.99998677,0.00013744157,0.00039990467,-0.0051251664,0.0,0.0,-0.4949526
1777227506429000,0.0,0.99998665,0.00019666436,0.0006152688,-0.0051252316,0.0,0.0,-0.4925346
1777227506477000,0.0,0.9999864,0.00046708263,0.000840063,-0.005125501,0.0,0.0,-0.4899522
1777227506533000,0.0,0.9999861,0.00062834175,0.0010465671,-0.005125764,0.0,0.0,-0.49490276
1777227506581000,0.0,0.9999862,0.0008388899,0.00083484914,-0.00512581,0.0,0.0,-0.49470365
1777227506637000,0.0,0.9999864,0.00071330107,0.0006442622,-0.0051255715,0.0,0.0,-0.4898528
1777227506685000,0.0,0.9999862,0.00091647275,0.00074885704,-0.0051257964,0.0,0.0,-0.49693856
1777227506733000,0.0,0.9999858,0.0010620075,0.000963587,-0.0051261326,0.0,0.0,-0.49479133
1777227506781000,0.0,0.99998593,0.001045539,0.0008513457,-0.005126001,0.0,0.0,-0.49495846
1777227506829000,0.0,0.9999859,0.0011167659,0.0008306535,-0.005126039,0.0,0.0,-0.49246687
1777227506885000,0.0,0.99998623,0.00090923347,0.0005792972,-0.0051256395,0.0,0.0,-0.49706173
1777227506933000,0.0,0.99998635,0.0009417933,0.0004311719,-0.0051255203,0.0,0.0,-0.49490413
1777227506981000,0.0,0.9999862,0.0010768331,0.00042606948,-0.0051255734,0.0,0.0,-0.49487323
1777227507037000,0.0,0.9999858,0.0013726674,0.00048140364,-0.005125777,0.0,0.0,-0.48987725
1777227507085000,0.0,0.999986,0.001286402,0.00020952862,-0.0051253876,0.0,0.0,-0.49690494
1777227507133000,0.0,0.9999858,0.001365319,0.0005018653,-0.005125801,0.0,0.0,-0.49472824
1777227507181000,0.0,0.999986,0.001200749,0.0006133057,-0.005125851,0.0,0.0,-0.49458936
1777227507229000,0.0,0.9999858,0.0014019354,0.0003015582,-0.0051255403,0.0,0.0,-0.4920867
1777227507277000,0.0,0.99998575,0.0013787396,0.0005781448,-0.005125913,0.0,0.0,-0.48981163
1777227507333000,0.0,0.9999857,0.001461333,0.00049869006,-0.0051258453,0.0,0.0,-0.4942481
1777227507381000,0.0,0.9999854,0.0016523555,0.0004362914,-0.0051258397,0.0,0.0,-0.49426407
1777227507429000,0.0,0.9999851,0.001764535,0.0006348942,-0.0051262383,0.0,0.0,-0.4917341
1777227507477000,0.0,0.9999856,0.0015204614,0.00055749586,-0.005125964,0.0,0.0,-0.48947048
1777227507533000,0.0,0.99998575,0.0013429384,0.00063394685,-0.0051259664,0.0,0.0,-0.4941366
1777227507581000,0.0,0.99998575,0.0013173034,0.00070702645,-0.005126045,0.0,0.0,-0.49413458
1777227507637000,0.0,0.99998516,0.001652121,0.0007988488,-0.0051264353,0.0,0.0,-0.4893336
1777227507685000,0.0,0.99998504,0.0016369363,0.00094695244,-0.0051266635,0.0,0.0,-0.496491
1777227507733000,0.0,0.99998504,0.0016619668,0.00095055345,-0.005126693,0.0,0.0,-0.49390182
1777227507781000,0.0,0.99998516,0.0015923158,0.0009122468,-0.0051265657,0.0,0.0,-0.4938876
1777227507829000,0.0,0.99998534,0.0014701887,0.0009529877,-0.0051265126,0.0,0.0,-0.491287
1777227507877000,0.0,0.99998516,0.0015973314,0.00090343517,-0.005126557,0.0,0.0,-0.4889241
1777227507933000,0.0,0.99998546,0.0015321983,0.00060363865,-0.005126041,0.0,0.0,-0.49362972
1777227507981000,0.0,0.9999858,0.0013439867,0.0005000604,-0.005125788,0.0,0.0,-0.4936928
1777227508037000,0.0,0.99998575,0.0014639818,0.00030320237,-0.005125562,0.0,0.0,-0.48902848
1777227508085000,0.0,0.99998605,0.0012317707,0.00030342393,-0.005125491,0.0,0.0,-0.49605963
1777227508133000,0.0,0.99998593,0.0012869991,0.0003193279,-0.0051255277,0.0,0.0,-0.49352002
1777227508181000,0.0,0.9999861,0.0011755716,0.00032885812,-0.005125503,0.0,0.0,-0.49355847
1777227508229000,0.0,0.9999865,0.0008130352,0.00015629278,-0.0051252423,0.0,0.0,-0.49110186
