timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777225644017000,1777225643865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000003,1.0004526,1.0004526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644025000,1777225643873000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000003,1.0004529,1.000453,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644041000,1777225643889000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.0004536,1.0004536,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644049000,1777225643897000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.000454,1.000454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644057000,1777225643905000,0.09096828,0.09096837,0.20312624,100.00005,100.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.0004543,1.0004543,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644065000,1777225643913000,0.09096828,0.09096837,0.20312624,100.00005,100.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.0004547,1.0004547,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644073000,1777225643921000,0.09096828,0.09096837,0.20312624,100.00005,100.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.000455,1.000455,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644081000,1777225643929000,0.09096828,0.09096837,0.20312624,100.00005,100.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.0004555,1.0004555,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644097000,1777225643945000,0.09096828,0.09096837,0.20312624,100.00005,100.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250004,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000003,0.0075000008,1.0004514,1.0004516,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644105000,1777225643953000,0.091193855,0.09119398,0.20325524,100.00007,100.00007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250008,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000003,1.0004518,1.0004518,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777225644113000,1777225643961000,0.091193855,0.09119398,0.20325524,100.00007,100.00007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.250008,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000003,1.000452,1.000452,1.0,0.0,0.0,0.0,0.0,0.0,0.0
