timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777225644921000,1777225644921000,6620428,95600.27,0.0,0
1777225645917000,1777225645917000,6620428,95598.06,0.0,0
1777225646921000,1777225646921000,6620428,95597.73,0.0,0
1777225647921000,1777225647921000,6620428,95594.9,0.0,0
1777225648921000,1777225648921000,6620428,95596.945,0.0,0
1777225649921000,1777225649921000,6620428,95597.75,0.0,0
1777225650921000,1777225650921000,6620428,95597.63,0.0,0
1777225651921000,1777225651921000,6620428,95598.66,0.0,0
1777225652921000,1777225652921000,6620428,95596.89,0.0,0
1777225653921000,1777225653921000,6620428,95599.17,0.0,0
1777225654921000,1777225654921000,6620428,95598.37,0.0,0
1777225655921000,1777225655921000,6620428,95598.11,0.0,0
1777225656921000,1777225656921000,6620428,95598.95,0.0,0
1777225657921000,1777225657921000,6620428,95596.484,0.0,0
1777225658921000,1777225658921000,6620428,95599.734,0.0,0
1777225659921000,1777225659921000,6620428,95599.836,0.0,0
1777225660921000,1777225660921000,6620428,95598.81,0.0,0
1777225661921000,1777225661921000,6620428,95597.96,0.0,0
1777225662921000,1777225662921000,6620428,95599.06,0.0,0
1777225663921000,1777225663921000,6620428,95598.6,0.0,0
1777225664921000,1777225664921000,6620428,95599.73,0.0,0
1777225665921000,1777225665921000,6620428,95597.44,0.0,0
1777225666921000,1777225666921000,6620428,95597.97,0.0,0
1777225667917000,1777225667917000,6620428,95598.26,0.0,0
1777225668917000,1777225668917000,6620428,95598.42,0.0,0
1777225669921000,1777225669921000,6620428,95599.2,0.0,0
1777225670921000,1777225670921000,6620428,95599.766,0.0,0
1777225671921000,1777225671921000,6620428,95597.39,0.0,0
1777225672921000,1777225672921000,6620428,95599.95,0.0,0
1777225673921000,1777225673921000,6620428,95599.484,0.0,0
1777225674921000,1777225674921000,6620428,95599.555,0.0,0
1777225675921000,1777225675921000,6620428,95598.14,0.0,0
1777225676921000,1777225676921000,6620428,95598.61,0.0,0
1777225677921000,1777225677921000,6620428,95600.375,0.0,0
1777225678921000,1777225678921000,6620428,95597.72,0.0,0
1777225679921000,1777225679921000,6620428,95599.88,0.0,0
1777225680917000,1777225680917000,6620428,95599.33,0.0,0
1777225681921000,1777225681921000,6620428,95598.92,0.0,0
1777225682921000,1777225682921000,6620428,95597.805,0.0,0
1777225683921000,1777225683921000,6620428,95598.836,0.0,0
1777225684921000,1777225684921000,6620428,95597.19,0.0,0
1777225685921000,1777225685921000,6620428,95597.664,0.0,0
1777225686921000,1777225686921000,6620428,95595.94,0.0,0
1777225687921000,1777225687921000,6620428,95597.5,0.0,0
1777225688921000,1777225688921000,6620428,95597.3,0.0,0
1777225689921000,1777225689921000,6620428,95593.375,0.0,0
1777225690921000,1777225690921000,6620428,95582.164,0.0,0
1777225691921000,1777225691921000,6620428,95563.64,0.0,0
1777225692921000,1777225692921000,6620428,95547.11,0.0,0
1777225693921000,1777225693921000,6620428,95532.414,0.0,0
1777225694921000,1777225694921000,6620428,95514.56,0.0,0
1777225695921000,1777225695921000,6620428,95497.94,0.0,0
1777225696921000,1777225696921000,6620428,95477.32,0.0,0
1777225697921000,1777225697921000,6620428,95452.766,0.0,0
1777225698921000,1777225698921000,6620428,95419.73,0.0,0
1777225699921000,1777225699921000,6620428,95399.37,0.0,0
1777225700921000,1777225700921000,6620428,95392.375,0.0,0
1777225701921000,1777225701921000,6620428,95392.73,0.0,0
1777225702921000,1777225702921000,6620428,95388.28,0.0,0
1777225703921000,1777225703921000,6620428,95389.5,0.0,0
1777225704921000,1777225704921000,6620428,95388.29,0.0,0
1777225705921000,1777225705921000,6620428,95387.07,0.0,0
1777225706921000,1777225706921000,6620428,95385.67,0.0,0
1777225707921000,1777225707921000,6620428,95385.13,0.0,0
1777225708921000,1777225708921000,6620428,95383.71,0.0,0
1777225709921000,1777225709921000,6620428,95382.15,0.0,0
1777225710921000,1777225710921000,6620428,95381.945,0.0,0
1777225711921000,1777225711921000,6620428,95378.766,0.0,0
1777225712921000,1777225712921000,6620428,95377.14,0.0,0
1777225713921000,1777225713921000,6620428,95378.42,0.0,0
1777225714921000,1777225714921000,6620428,95374.14,0.0,0
1777225715921000,1777225715921000,6620428,95377.42,0.0,0
1777225716917000,1777225716917000,6620428,95373.34,0.0,0
1777225717917000,1777225717917000,6620428,95372.87,0.0,0
1777225718917000,1777225718917000,6620428,95370.46,0.0,0
1777225719921000,1777225719921000,6620428,95371.516,0.0,0
1777225720921000,1777225720921000,6620428,95369.336,0.0,0
1777225721921000,1777225721921000,6620428,95369.875,0.0,0
1777225722917000,1777225722917000,6620428,95370.016,0.0,0
1777225723921000,1777225723921000,6620428,95368.52,0.0,0
1777225724921000,1777225724921000,6620428,95344.766,0.0,0
1777225725921000,1777225725921000,6620428,95309.79,0.0,0
1777225726921000,1777225726921000,6620428,95288.71,0.0,0
1777225727921000,1777225727921000,6620428,95275.125,0.0,0
1777225728917000,1777225728917000,6620428,95266.71,0.0,0
1777225729921000,1777225729921000,6620428,95264.34,0.0,0
1777225730921000,1777225730921000,6620428,95259.43,0.0,0
1777225731921000,1777225731921000,6620428,95259.28,0.0,0
1777225732917000,1777225732917000,6620428,95259.09,0.0,0
1777225733921000,1777225733921000,6620428,95258.81,0.0,0
1777225734921000,1777225734921000,6620428,95256.625,0.0,0
1777225735921000,1777225735921000,6620428,95258.24,0.0,0
1777225736921000,1777225736921000,6620428,95258.914,0.0,0
1777225737917000,1777225737917000,6620428,95256.55,0.0,0
1777225738921000,1777225738921000,6620428,95258.0,0.0,0
1777225739921000,1777225739921000,6620428,95256.77,0.0,0
1777225740921000,1777225740921000,6620428,95257.39,0.0,0
1777225741921000,1777225741921000,6620428,95257.09,0.0,0
1777225742917000,1777225742917000,6620428,95255.73,0.0,0
1777225743917000,1777225743917000,6620428,95254.7,0.0,0
1777225744921000,1777225744921000,6620428,95254.67,0.0,0
1777225745921000,1777225745921000,6620428,95255.07,0.0,0
1777225746921000,1777225746921000,6620428,95255.69,0.0,0
1777225747921000,1777225747921000,6620428,95257.04,0.0,0
1777225748921000,1777225748921000,6620428,95254.6,0.0,0
1777225749921000,1777225749921000,6620428,95254.98,0.0,0
1777225750921000,1777225750921000,6620428,95256.09,0.0,0
1777225751917000,1777225751917000,6620428,95255.2,0.0,0
1777225752917000,1777225752917000,6620428,95264.83,0.0,0
1777225753921000,1777225753921000,6620428,95282.35,0.0,0
1777225754921000,1777225754921000,6620428,95301.35,0.0,0
1777225755921000,1777225755921000,6620428,95315.695,0.0,0
1777225756921000,1777225756921000,6620428,95334.88,0.0,0
1777225757921000,1777225757921000,6620428,95349.66,0.0,0
1777225758921000,1777225758921000,6620428,95368.64,0.0,0
1777225759921000,1777225759921000,6620428,95385.62,0.0,0
1777225760921000,1777225760921000,6620428,95402.24,0.0,0
1777225761921000,1777225761921000,6620428,95418.58,0.0,0
1777225762917000,1777225762917000,6620428,95435.21,0.0,0
1777225763921000,1777225763921000,6620428,95454.44,0.0,0
1777225764917000,1777225764917000,6620428,95471.19,0.0,0
1777225765921000,1777225765921000,6620428,95489.08,0.0,0
1777225766921000,1777225766921000,6620428,95503.88,0.0,0
1777225767921000,1777225767921000,6620428,95517.26,0.0,0
1777225768921000,1777225768921000,6620428,95527.83,0.0,0
1777225769921000,1777225769921000,6620428,95535.53,0.0,0
1777225770921000,1777225770921000,6620428,95545.33,0.0,0
1777225771921000,1777225771921000,6620428,95552.695,0.0,0
1777225772921000,1777225772921000,6620428,95560.69,0.0,0
1777225773921000,1777225773921000,6620428,95566.305,0.0,0
1777225774917000,1777225774917000,6620428,95575.59,0.0,0
1777225775917000,1777225775917000,6620428,95583.24,0.0,0
1777225776921000,1777225776921000,6620428,95591.7,0.0,0
1777225777921000,1777225777921000,6620428,95597.63,0.0,0
1777225778921000,1777225778921000,6620428,95598.625,0.0,0
1777225779917000,1777225779917000,6620428,95597.92,0.0,0
1777225780917000,1777225780917000,6620428,95597.914,0.0,0
1777225781921000,1777225781921000,6620428,95596.695,0.0,0
1777225782921000,1777225782921000,6620428,95599.79,0.0,0
