timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
1777225687161000,1777225687009000,0.0,2.4674013,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687169000,1777225687017000,0.0,2.4674013,-2.5133355,-1.2566981,-6.0993014e-05,1.2565762,2.5132134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687177000,1777225687025000,0.0,2.4674013,-2.5133548,-1.2567176,-8.048402e-05,1.2565566,2.5131938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687185000,1777225687033000,0.0,2.4674013,-2.5133817,-1.2567446,-0.00010740168,1.2565297,2.513167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687193000,1777225687041000,0.0,2.4674013,-2.5133128,-1.2566756,-3.8448128e-05,1.2565987,2.5132358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687201000,1777225687049000,0.0,2.4674013,-2.5132556,-1.2566184,1.8782906e-05,1.2566559,2.5132928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687209000,1777225687057000,0.0,2.4674013,-2.513274,-1.2566367,3.5166903e-07,1.2566375,2.5132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
1777225687217000,1777225687065000,2.3561945,3.577713,-2.5132763,-1.2566392,-2.0964835e-06,1.256635,2.513272,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687225000,1777225687073000,2.3561945,3.577713,-2.513301,-1.2566637,-2.6554053e-05,1.2566106,2.5132477,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687233000,1777225687081000,2.3561945,3.577713,-2.5133245,-1.2566874,-5.033663e-05,1.256587,2.5132241,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687241000,1777225687089000,2.3561945,3.577713,-2.5132623,-1.2566249,1.2191506e-05,1.2566493,2.5132866,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687249000,1777225687097000,2.3561945,3.577713,-2.513172,-1.2565348,0.000102424834,1.2567396,2.5133767,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687257000,1777225687105000,2.3561945,3.577713,-2.5131285,-1.2564914,0.00014576888,1.256783,2.51342,-0.00011158139,0.0014924239,0.0010339504,-0.00085340755,-0.0015613848,-0.0016054825,-0.00060224155,0.0012332764,0.0013644483,-0.00039000087,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,0
1777225687265000,1777225687113000,2.5213432,3.55309,-2.5131428,-1.2565056,0.0001315962,1.2567687,2.5134058,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687273000,1777225687121000,2.5213432,3.55309,-2.51306,-1.2564228,0.00021435431,1.2568513,2.5134888,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687281000,1777225687129000,2.5213432,3.55309,-2.5130272,-1.2563901,0.00024708788,1.2568843,2.5135214,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687289000,1777225687137000,2.5213432,3.55309,-2.5130892,-1.2564523,0.00018496878,1.256822,2.5134592,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687297000,1777225687145000,2.5213432,3.55309,-2.5131354,-1.2564982,0.00013877507,1.256776,2.513413,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687305000,1777225687153000,2.5213432,3.55309,-2.5130901,-1.2564529,0.00018426945,1.2568214,2.5134585,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
1777225687313000,1777225687161000,2.5213432,3.55309,-2.513131,-1.2564937,0.00014348487,1.2567807,2.5134177,4.4108456e-05,0.001177834,0.0006838335,-0.0007552018,-0.0011505733,-0.0012241163,-0.00033632334,0.0010162569,0.0009644046,-0.0004202218,0.20000002,0.19999999,0.19999999,0.20000002,0.20000002,0
