timestamp,load,ram_usage
1777225643821000,0.203125,0.15094417
1777225644321000,0.3220339,0.15146981
1777225644821000,0.3275862,0.15191226
1777225645321000,0.2982456,0.152835
1777225645821000,0.26153848,0.15420215
1777225646321000,0.23809524,0.15553105
1777225646821000,0.33766234,0.15549752
1777225647321000,0.32857144,0.15548056
1777225647821000,0.32352942,0.15545572
1777225648321000,0.3148148,0.15557876
1777225648821000,0.3272727,0.15571402
1777225649321000,0.34375,0.15595534
1777225649821000,0.32786885,0.15617499
1777225650321000,0.27272728,0.15669236
1777225650821000,0.2777778,0.15723693
1777225651321000,0.32142857,0.1576837
1777225651821000,0.1627907,0.15887736
1777225652321000,0.24,0.15937854
1777225652821000,0.2173913,0.16016485
1777225653321000,0.2777778,0.16195354
1777225653821000,0.1826087,0.16630973
1777225654321000,0.23076923,0.16872029
1777225654821000,0.2769231,0.17100623
1777225655321000,0.27160493,0.17343926
1777225655821000,0.26666668,0.17627017
1777225656321000,0.3181818,0.17731121
1777225656821000,0.28169015,0.17796107
1777225657321000,0.2777778,0.18019852
1777225657821000,0.2345679,0.18141226
1777225658321000,0.26923078,0.18152465
1777225658821000,0.3,0.1817372
1777225659321000,0.2375,0.18195724
1777225659821000,0.29411766,0.18220487
1777225660321000,0.3043478,0.1823985
1777225660821000,0.32876712,0.18262602
1777225661321000,0.3,0.18285158
1777225661821000,0.31428573,0.18309252
1777225662321000,0.33766234,0.18329954
1777225662821000,0.30508474,0.18349789
1777225663321000,0.29411766,0.18375973
1777225663821000,0.3472222,0.18396834
1777225664321000,0.3283582,0.18416195
1777225664821000,0.3478261,0.1843879
1777225665321000,0.33802816,0.18460518
1777225665821000,0.2972973,0.1848335
1777225666321000,0.30136988,0.1850563
1777225666821000,0.3375,0.18525858
1777225667321000,0.31944445,0.18552043
1777225667821000,0.29545453,0.18579449
1777225668321000,0.30136988,0.1859952
1777225668821000,0.30666667,0.18622115
1777225669321000,0.34210527,0.18646328
1777225669821000,0.30666667,0.18666793
1777225670321000,0.27631578,0.18719397
1777225670821000,0.32876712,0.18741874
1777225671321000,0.31343284,0.18760605
1777225671821000,0.3188406,0.18786512
1777225672321000,0.30666667,0.18803903
1777225672821000,0.32876712,0.18827365
1777225673321000,0.3108108,0.18850788
1777225673821000,0.3188406,0.18871018
1777225674321000,0.31428573,0.18890932
1777225674821000,0.32352942,0.1893699
1777225675321000,0.30882353,0.1895785
1777225675821000,0.32857144,0.18977606
1777225676321000,0.32307693,0.18996179
1777225676821000,0.31944445,0.19019444
1777225677321000,0.33333334,0.19039714
1777225677821000,0.296875,0.19060929
1777225678321000,0.296875,0.19081157
1777225678821000,0.3026316,0.19103871
1777225679321000,0.2753623,0.19126427
1777225679821000,0.32352942,0.19149654
1777225680321000,0.3,0.19156791
1777225680821000,0.32786885,0.19171697
1777225681321000,0.3026316,0.19188535
1777225681821000,0.32051283,0.19211091
1777225682321000,0.33333334,0.19236445
1777225682821000,0.32876712,0.19260146
1777225683321000,0.3283582,0.1928006
1777225683821000,0.31428573,0.19295754
1777225684321000,0.27027026,0.1943306
1777225684821000,0.2923077,0.19575769
1777225685321000,0.28947368,0.19619422
1777225685821000,0.2857143,0.19637522
1777225686321000,0.28,0.19656646
1777225686821000,0.27272728,0.19670172
1777225687321000,0.30487806,0.19672854
1777225687821000,0.29268292,0.19685078
1777225688321000,0.29761904,0.19685511
1777225688821000,0.3,0.19663942
1777225689321000,0.2638889,0.19666426
1777225689821000,0.29166666,0.19723684
1777225690321000,0.2638889,0.19725576
1777225690821000,0.28169015,0.19727667
