timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777225644017000,1777225643865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010232756,0.0,0.0,0.0,0.0,0.0,-0.21498272,-0.01018694,-0.4302841,-0.00553102,0.0034518251,-2.193451e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225644025000,1777225643873000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010232756,0.0,0.0,0.0,0.0,0.0,-0.21498272,-0.01018694,-0.4302841,0.002008042,0.0019854114,-3.516674e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225644041000,1777225643889000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010232756,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,-0.00033604802,0.0011002723,-7.1525574e-07,0.0,0.0,0.0,0.0,0.0,0.0
1777225644049000,1777225643897000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,-0.0021663897,0.00010684352,-3.0994415e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225644057000,1777225643905000,0.00037347377,0.0002398096,-0.00041172653,-5240971.0,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,0.0010254032,-0.002883218,-4.6491623e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225644065000,1777225643913000,0.00037347377,0.0002398096,-0.00041172653,-5240971.0,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,-0.0048634005,-0.006377219,-3.5226345e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225644073000,1777225643921000,0.00037347377,0.0002398096,-0.00041172653,-5240971.0,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,0.0041421326,-0.0032809894,-1.3291836e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777225644081000,1777225643929000,0.00037347377,0.0002398096,-0.00041172653,-5240971.0,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,0.0014230178,-0.0011395849,-1.4901161e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225644097000,1777225643945000,0.00037347377,0.0002398096,-0.00041172653,-5240971.0,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049636983,0.0,0.0,0.0,0.0,0.0,-0.2099422,-0.013103772,-0.43155345,0.0022383123,0.0014979419,-3.1590462e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777225644105000,1777225643953000,-1.7663435e-05,0.0011715767,0.00038246065,-5240971.0,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034044694,0.0,0.0,0.0,0.0,0.0,-0.21412429,-0.009954491,-0.42899054,0.0022812847,0.0006694603,-2.4437904e-06,0.0,0.0,0.0,0.0,0.0,0.0
