timestamp,latitude,longitude,time_inside,acceptance_radius,loiter_radius,yaw,altitude,sequence_current,nav_cmd,frame,origin,loiter_exit_xtrack,force_heading,altitude_is_relative,autocontinue,vtol_back_transition
1777225723249000,47.398632,8.545594,0.0,2.0,80.0,-0.002884295,517.9961,0,31,1,0,0,0,0,1,0
1777225729721000,47.397743,8.545594,0.0,2.0,80.0,nan,517.9961,1,16,1,0,0,0,0,1,0
1777225751753000,47.397743,8.545594,0.0,2.0,80.0,0.015219545,487.99612,7,21,1,0,0,0,0,1,0
1777225780401000,47.397743,8.545594,0.0,2.0,80.0,nan,487.99612,8,0,1,0,0,0,0,1,0
