timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777225644017000,0.0,0.99999994,0.0,0.0,0.00044313847,0.0,0.0,-0.001
1777225644025000,0.0,0.9999999,0.0,0.0,0.0004348598,0.0,0.0,-0.001
1777225644065000,0.0,0.9999999,0.0,0.0,0.00046421017,0.0,0.0,-0.001
1777225644113000,0.0,0.9999998,0.0,0.0,0.00056786183,0.0,0.0,-0.001
1777225644169000,0.0,0.99999976,0.0,0.0,0.0006769518,0.0,0.0,-0.001
1777225644217000,0.0,0.9999997,0.0,0.0,0.0007418008,0.0,0.0,-0.001
1777225644265000,0.0,0.99999976,0.0,0.0,0.0007163265,0.0,0.0,-0.001
1777225644313000,0.0,0.9999998,0.0,0.0,0.0005571814,0.0,0.0,-0.001
1777225644369000,0.0,0.9999998,0.0,0.0,0.00058566185,0.0,0.0,-0.001
1777225644417000,0.0,0.9999999,0.0,0.0,0.0005273882,0.0,0.0,-0.001
1777225644473000,0.0,0.9999999,0.0,0.0,0.0005182061,0.0,0.0,-0.001
1777225644513000,0.0,0.9999999,0.0,0.0,0.00053623016,0.0,0.0,-0.001
1777225644569000,0.0,0.9999998,0.0,0.0,0.00054547965,0.0,0.0,-0.001
1777225644617000,0.0,0.9999999,0.0,0.0,0.0005162196,0.0,0.0,-0.001
1777225644673000,0.0,0.9999999,0.0,0.0,0.00053358136,0.0,0.0,-0.001
1777225644713000,0.0,0.9999998,0.0,0.0,0.00058691273,0.0,0.0,-0.001
1777225644769000,0.0,0.9999998,0.0,0.0,0.00066267845,0.0,0.0,-0.001
1777225644817000,0.0,0.9999928,0.0,0.0,0.0037973379,0.0,0.0,-0.001
1777225644865000,0.0,0.99999326,0.0,0.0,0.0036696442,0.0,0.0,-0.001
1777225644913000,0.0,0.999994,0.0,0.0,0.0034681112,0.0,0.0,-0.001
1777225644969000,0.0,0.99999475,0.0,0.0,0.0032372181,0.0,0.0,-0.001
1777225645017000,0.0,0.9999962,0.0,0.0,0.0027563141,0.0,0.0,-0.001
1777225645065000,0.0,0.99999774,0.0,0.0,0.0021254802,0.0,0.0,-0.001
1777225645113000,0.0,0.99999875,0.0,0.0,0.0015773645,0.0,0.0,-0.001
1777225645169000,0.0,0.99999964,0.0,0.0,0.00086256734,0.0,0.0,-0.001
1777225645217000,0.0,1.0,0.0,0.0,0.00013321383,0.0,0.0,-0.001
1777225645265000,0.0,0.99999994,-0.0,0.0,-0.000358456,0.0,0.0,-0.001
1777225645313000,0.0,0.99999976,-0.0,0.0,-0.0007095641,0.0,0.0,-0.001
1777225645369000,0.0,0.99999964,-0.0,0.0,-0.00084837776,0.0,0.0,-0.001
1777225645417000,0.0,0.9999997,-0.0,0.0,-0.00082267536,0.0,0.0,-0.001
1777225645465000,0.0,0.9999998,-0.0,0.0,-0.0005704646,0.0,0.0,-0.001
1777225645513000,0.0,0.99999994,-0.0,0.0,-0.00024609506,0.0,0.0,-0.001
1777225645569000,0.0,1.0,0.0,0.0,0.000151939,0.0,0.0,-0.001
1777225645617000,0.0,0.9999998,0.0,0.0,0.0006301907,0.0,0.0,-0.001
1777225645665000,0.0,0.99999934,0.0,0.0,0.0011656636,0.0,0.0,-0.001
1777225645713000,0.0,0.999999,0.0,0.0,0.0014391012,0.0,0.0,-0.001
1777225645769000,0.0,0.99999845,0.0,0.0,0.0017608753,0.0,0.0,-0.001
1777225645817000,0.0,0.9999984,0.0,0.0,0.0018155769,0.0,0.0,-0.001
