timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
1777225652889000,1777225652737000,6620172,0.087432176,0.0008111673,-0.015899658,18.90722,1.4856118e-06
1777225652945000,1777225652789000,6620172,0.08743436,0.0017573613,0.018433303,14.828523,2.5460438e-06
1777225652993000,1777225652841000,6620172,0.087438345,0.0025680866,0.021482877,13.834133,3.7067255e-06
1777225653049000,1777225652893000,6620172,0.0874284,0.0035135662,-0.037877798,13.387513,1.1907677e-05
1777225653097000,1777225652945000,6620172,0.087417945,0.004323345,-0.03173382,13.1327095,8.520162e-06
1777225653153000,1777225652997000,6620172,0.08739201,0.005267608,-0.06382786,12.969037,3.49036e-05
1777225653201000,1777225653049000,6620172,0.087383084,0.006075937,-0.018880047,12.854354,3.0811539e-06
1777225653257000,1777225653101000,6620172,0.08738048,0.007018479,-0.0047414824,12.770223,1.9560831e-07
1777225653361000,1777225653205000,6620172,0.08735659,0.008765178,-0.03388276,12.6549635,1.0079852e-05
1777225653409000,1777225653257000,6620172,0.08737757,0.009569108,0.027633645,12.613789,6.726487e-06
1777225653465000,1777225653309000,6620172,0.0873641,0.010506718,-0.016119026,12.579964,2.2948573e-06
1777225653513000,1777225653361000,6620172,0.08735368,0.011307714,-0.011558436,12.55149,1.1826612e-06
1777225653569000,1777225653413000,6620172,0.08735184,0.012242127,-0.0018739402,12.527601,3.1145913e-08
1777225653617000,1777225653465000,6620172,0.08727036,0.013039704,-0.0780745,12.506927,5.4153345e-05
1777225653673000,1777225653517000,6620172,0.0872945,0.013970442,0.021555327,12.489098,4.1336684e-06
1777225653721000,1777225653569000,6620172,0.087262906,0.014764125,-0.026656069,12.473478,6.3293933e-06
1777225653777000,1777225653621000,6620172,0.08725342,0.015690718,-0.0075204745,12.459809,5.043553e-07
1777225653825000,1777225653673000,6620172,0.08724957,0.016480042,-0.0029028356,12.447636,7.521692e-08
1777225653881000,1777225653725000,6620172,0.087225154,0.017402025,-0.01742535,12.436963,2.7127276e-06
1777225653929000,1777225653777000,6620172,0.08719254,0.018186532,-0.02225323,12.4273205,4.427577e-06
1777225653985000,1777225653829000,6620172,0.08717152,0.019103456,-0.01364518,12.418799,1.6658519e-06
1777225654033000,1777225653881000,6620172,0.08723197,0.019882701,0.037675895,12.411007,1.2708012e-05
1777225654089000,1777225653933000,6620172,0.06323242,0.020794125,0.0,12.404081,0.0
1777225655177000,1777225655025000,6620172,-0.11189311,0.021567466,-0.00894165,12.329258,7.2053643e-07
1777225655233000,1777225655077000,6620172,-0.11200321,0.02247275,-0.060287066,12.327919,3.2757896e-05
1777225655281000,1777225655129000,6620172,-0.11201012,0.02323997,-0.003658414,12.32662,1.2064217e-07
1777225655337000,1777225655181000,6620172,-0.112044714,0.02413891,-0.01762855,12.3255005,2.8014708e-06
1777225655385000,1777225655233000,6620172,-0.11208818,0.024899602,-0.02146969,12.324436,4.1556787e-06
1777225655441000,1777225655285000,6620172,-0.1121616,0.025791796,-0.035006545,12.323531,1.1048945e-05
1777225655489000,1777225655337000,6620172,-0.11214563,0.026545564,0.0073947534,12.322632,4.9306186e-07
1777225655545000,1777225655389000,6620172,-0.11220325,0.027430626,-0.025824338,12.321908,6.013647e-06
1777225655593000,1777225655441000,6620172,-0.11220845,0.028177092,-0.0022681877,12.3211775,4.6394156e-08
1777225655649000,1777225655493000,6620172,-0.1121382,0.029054651,0.029719435,12.320604,7.965381e-06
1777225655697000,1777225655545000,6620172,-0.112261035,0.029793452,-0.050673082,12.320015,2.3157992e-05
1777225655753000,1777225655597000,6620172,-0.112270355,0.030663151,-0.00373628,12.31957,1.2590436e-07
1777225655801000,1777225655649000,6620172,-0.11230389,0.03139394,-0.013126373,12.319126,1.5540576e-06
1777225655857000,1777225655701000,6620172,-0.11235092,0.032255452,-0.017914616,12.318788,2.8947063e-06
1777225655905000,1777225655753000,6620172,-0.112397976,0.0329779,-0.017531894,12.318443,2.772422e-06
1777225655961000,1777225655805000,6620172,-0.11238108,0.03383089,0.006135769,12.318193,3.39585e-07
1777225656009000,1777225655857000,6620172,-0.112469606,0.034544677,-0.031478785,12.317933,8.938314e-06
1777225656065000,1777225655909000,6620172,-0.11251899,0.03538883,-0.017138548,12.317785,2.6495547e-06
1777225656113000,1777225655961000,6620172,-0.11250051,0.036093656,0.006287299,12.317618,3.5658164e-07
1777225656169000,1777225656013000,6620172,-0.11266639,0.036928687,-0.055163063,12.317532,2.7449254e-05
1777225656217000,1777225656065000,6620172,-0.112719886,0.037624266,-0.017460562,12.317422,2.7501358e-06
1777225656273000,1777225656117000,6620172,-0.11276054,0.0384499,-0.012982018,12.31741,1.5202762e-06
1777225656321000,1777225656169000,6620172,-0.112653054,0.039135966,0.03372001,12.317371,1.025687e-05
1777225656377000,1777225656221000,6620172,-0.1126974,0.039951947,-0.013628684,12.317422,1.6755042e-06
1777225656425000,1777225656273000,6620172,-0.11272741,0.04062826,-0.009067737,12.317442,7.41711e-07
1777225656481000,1777225656325000,6620172,-0.11282198,0.041434348,-0.02801966,12.317546,7.0820506e-06
1777225656529000,1777225656377000,6620172,-0.11283591,0.04210067,-0.004060343,12.3176155,1.4871553e-07
1777225656585000,1777225656429000,6620172,-0.11296448,0.042896647,-0.03679178,12.317763,1.2210325e-05
1777225656633000,1777225656481000,6620172,-0.11294222,0.043552767,0.006275028,12.317874,3.5518374e-07
1777225656689000,1777225656533000,6620172,-0.11293606,0.044338427,0.0017056465,12.318059,2.6241779e-08
1777225656737000,1777225656585000,6620172,-0.113083296,0.044984154,-0.040170632,12.318205,1.4555509e-05
1777225656793000,1777225656637000,6620172,-0.11307482,0.045759313,0.0022739694,12.318421,4.6641407e-08
1777225656841000,1777225656689000,6620172,-0.11313686,0.046394464,-0.016411267,12.318595,2.4292967e-06
1777225656897000,1777225656741000,6620172,-0.11316486,0.04715895,-0.0072855055,12.318837,4.787482e-07
1777225656945000,1777225656793000,6620172,-0.11337648,0.047783367,-0.05434613,12.319034,2.6639013e-05
1777225657001000,1777225656845000,6620172,-0.11349827,0.048537027,-0.030788556,12.319297,8.549687e-06
1777225657049000,1777225656897000,6620172,-0.11348946,0.049150564,0.002200663,12.319531,4.367877e-08
1777225657105000,1777225656949000,6620172,-0.11342582,0.049893264,0.015650101,12.319828,2.2089566e-06
1777225657153000,1777225657001000,6620172,-0.113499455,0.050495796,-0.017891318,12.320094,2.8868758e-06
1777225657209000,1777225657053000,6620172,-0.113751605,0.05122742,-0.060389705,12.320436,3.28895e-05
1777225657257000,1777225657105000,6620172,-0.11382734,0.05181884,-0.017931744,12.320742,2.8997847e-06
1777225657313000,1777225657157000,6620172,-0.113803044,0.052539285,0.0056730434,12.321119,2.9022817e-07
1777225657361000,1777225657209000,6620172,-0.11377819,0.053119496,0.0057403,12.321459,2.9714232e-07
1777225657417000,1777225657261000,6620172,-0.11385488,0.05382868,-0.017477915,12.321864,2.7546112e-06
1777225657465000,1777225657313000,6620172,-0.11391066,0.054397605,-0.0125794485,12.32223,1.4268929e-06
1777225657521000,1777225657365000,6620172,-0.11409438,0.055095457,-0.040905014,12.322658,1.5087116e-05
1777225657569000,1777225657417000,6620172,-0.11406535,0.055653032,0.0063978434,12.323045,3.6906823e-07
1777225657625000,1777225657469000,6620172,-0.1141443,0.056339495,-0.017190754,12.323491,2.664487e-06
1777225657673000,1777225657521000,6620172,-0.114376925,0.05688568,-0.050162338,12.323895,2.268637e-05
1777225657729000,1777225657573000,6620172,-0.114327244,0.057560716,0.010586642,12.324353,1.0104383e-06
1777225657777000,1777225657625000,6620172,-0.11463492,0.05809547,-0.06496353,12.32477,3.8046775e-05
1777225657833000,1777225657677000,6620172,-0.11451894,0.058759052,0.02421134,12.325239,5.28445e-06
1777225657881000,1777225657729000,6620172,-0.114403225,0.05928236,0.023942769,12.325666,5.1676825e-06
1777225657937000,1777225657781000,6620172,-0.11435584,0.05993448,0.009697415,12.326141,8.477002e-07
1777225657985000,1777225657833000,6620172,-0.11461012,0.060446333,-0.05159875,12.326576,2.3999013e-05
1777225658041000,1777225657885000,6620172,-0.114936054,0.06108699,-0.06544359,12.327057,3.8604e-05
1777225658089000,1777225657937000,6620172,-0.11488438,0.0615874,0.010291278,12.3274975,9.545995e-07
1777225658145000,1777225657989000,6620172,-0.114975624,0.062216606,-0.017989159,12.327979,2.91667e-06
1777225658193000,1777225658041000,6620172,-0.11513843,0.062705584,-0.031844445,12.328423,9.139392e-06
1777225658249000,1777225658093000,6620172,-0.11564137,0.06332335,-0.097416505,12.328906,8.552598e-05
1777225658297000,1777225658145000,6620172,-0.115557656,0.06380092,0.01609303,12.32935,2.3339576e-06
1777225658353000,1777225658197000,6620172,-0.11557134,0.064407304,-0.0026064068,12.329832,6.121879e-08
1777225658401000,1777225658249000,6620172,-0.115435265,0.06487353,0.025727592,12.330278,5.964622e-06
1777225658457000,1777225658301000,6620172,-0.11547541,0.06546858,-0.0075200573,12.330757,5.0957726e-07
1777225658505000,1777225658353000,6620172,-0.11556597,0.06592352,-0.01684881,12.331201,2.5579413e-06
1777225658561000,1777225658405000,6620172,-0.115760274,0.066507295,-0.035831735,12.331678,1.1568337e-05
1777225658609000,1777225658457000,6620172,-0.1160566,0.06695101,-0.05428367,12.33212,2.6549611e-05
1777225658665000,1777225658509000,6620172,-0.11622362,0.067523584,-0.030336224,12.332592,8.2913675e-06
1777225658713000,1777225658561000,6620172,-0.11654668,0.06795614,-0.05830641,12.333029,3.062812e-05
1777225658769000,1777225658613000,6620172,-0.116843335,0.068517596,-0.053100534,12.333498,2.5402063e-05
1777225658817000,1777225658665000,6620172,-0.11674114,0.06893909,0.018180005,12.333931,2.9774467e-06
1777225658873000,1777225658717000,6620172,-0.116691455,0.06948952,0.008769952,12.334393,6.9284187e-07
1777225658921000,1777225658769000,6620172,-0.11664071,0.069900036,0.008903369,12.334822,7.140578e-07
1777225658977000,1777225658821000,6620172,-0.11667242,0.070439525,-0.005521156,12.335277,2.7457983e-07
1777225659025000,1777225658873000,6620172,-0.116623744,0.070839174,0.008426569,12.3357,6.3958066e-07
1777225659081000,1777225658925000,6620172,-0.11676501,0.07136783,-0.024275914,12.336149,5.307977e-06
1777225659129000,1777225658977000,6620172,-0.1167673,0.07175671,-0.00039197505,12.336565,1.3838215e-09
1777225659185000,1777225659029000,6620172,-0.116771035,0.072274655,-0.0006338209,12.3370075,3.6181018e-09
1777225659233000,1777225659081000,6620172,-0.11707975,0.07265289,-0.052113242,12.337417,2.4458479e-05
1777225659289000,1777225659133000,6620172,-0.11738896,0.07316024,-0.051835045,12.337851,2.419719e-05
1777225659337000,1777225659185000,6620172,-0.11736013,0.07352795,0.004809618,12.338254,2.083171e-07
1777225659393000,1777225659237000,6620172,-0.11724525,0.07402482,0.019032493,12.33868,3.2619712e-06
1777225659441000,1777225659289000,6620172,-0.11738649,0.074382134,-0.023288198,12.339076,4.8836737e-06
1777225659497000,1777225659341000,6620172,-0.11746911,0.074868664,-0.01353392,12.339495,1.6493292e-06
1777225659545000,1777225659393000,6620172,-0.11778256,0.07521571,-0.051109992,12.339882,2.3521126e-05
1777225659601000,1777225659445000,6620172,-0.11797835,0.07569204,-0.031723052,12.340293,9.061121e-06
1777225659649000,1777225659497000,6620172,-0.11819915,0.076028965,-0.03561662,12.340672,1.1421527e-05
1777225659705000,1777225659549000,6620172,-0.11832856,0.07649523,-0.020747386,12.341075,3.8755315e-06
1777225659753000,1777225659601000,6620172,-0.11813063,0.07682218,0.0315976,12.341446,8.988757e-06
1777225659809000,1777225659653000,6620172,-0.11811104,0.077278525,0.0031098798,12.34184,8.706924e-08
1777225659857000,1777225659705000,6620172,-0.11806175,0.077595636,0.007789992,12.342203,5.4630954e-07
1777225659913000,1777225659757000,6620172,-0.11801502,0.078042224,0.0073439777,12.342588,4.855276e-07
1777225659961000,1777225659809000,6620172,-0.11821074,0.07834966,-0.030636102,12.342943,8.449009e-06
1777225660017000,1777225659861000,6620172,-0.11777442,0.078786634,0.06791777,12.34332,4.1523344e-05
1777225660065000,1777225659913000,6620172,-0.11794617,0.07908454,-0.02663476,12.343666,6.3857356e-06
1777225660121000,1777225659965000,6620172,-0.11814841,0.07951205,-0.031193234,12.344035,8.758327e-06
1777225660169000,1777225660017000,6620172,-0.118105225,0.07980059,0.0066371784,12.344373,3.9651118e-07
1777225660225000,1777225660069000,6620172,-0.11830642,0.080218814,-0.03075952,12.344732,8.515986e-06
1777225660273000,1777225660121000,6620172,-0.118536845,0.080498144,-0.035105444,12.345062,1.1092085e-05
1777225660329000,1777225660173000,6620172,-0.1185509,0.08090723,-0.002129659,12.345414,4.0819906e-08
1777225660377000,1777225660225000,6620172,-0.11865802,0.08117752,-0.01618421,12.345736,2.3573473e-06
1777225660433000,1777225660277000,6620172,-0.1188896,0.08157763,-0.03481488,12.346078,1.090833e-05
1777225660481000,1777225660329000,6620172,-0.118806355,0.081839025,0.012474805,12.346391,1.4005061e-06
1777225660537000,1777225660381000,6620172,-0.11891275,0.08223033,-0.015867718,12.346726,2.2658678e-06
1777225660585000,1777225660433000,6620172,-0.11889499,0.082483016,0.0026407763,12.34703,6.2756435e-08
1777225660641000,1777225660485000,6620172,-0.11916595,0.082865685,-0.040101595,12.347357,1.4471275e-05
1777225660689000,1777225660537000,6620172,-0.11985156,0.08310982,-0.101170965,12.347653,9.210534e-05
1777225660745000,1777225660589000,6620172,-0.12024371,0.08348401,-0.057608157,12.347971,2.9862755e-05
1777225660793000,1777225660641000,6620172,-0.12046909,0.08371976,-0.033015564,12.348259,9.808198e-06
1777225660849000,1777225660693000,6620172,-0.12078661,0.08408564,-0.04630947,12.34857,1.9296585e-05
1777225660897000,1777225660745000,6620172,-0.12116574,0.08431318,-0.05514723,12.348849,2.7363927e-05
1777225660953000,1777225660797000,6620172,-0.12124973,0.08467092,-0.012165561,12.349153,1.3316333e-06
1777225661001000,1777225660849000,6620172,-0.121397994,0.08489041,-0.02141995,12.349423,4.1280764e-06
1777225661057000,1777225660901000,6620172,-0.12167608,0.085240185,-0.040009476,12.349718,1.4402112e-05
1777225661105000,1777225660953000,6620172,-0.121592924,0.08545179,0.011934869,12.349981,1.2815233e-06
1777225661161000,1777225661005000,6620172,-0.12151172,0.08579376,0.011607572,12.35027,1.2121708e-06
1777225661209000,1777225661057000,6620172,-0.12142961,0.085997656,0.011709474,12.350526,1.2335217e-06
