timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777225644009000,nan,nan,nan,nan,nan,nan,0.0,0.0,0.3,nan,nan,nan,0.0008284829,nan
1777225644033000,nan,nan,nan,nan,nan,nan,0.0,0.0,0.3,nan,nan,nan,0.00088854873,nan
1777225644209000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0014646593,nan
1777225644409000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0011048374,nan
1777225644609000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0010575333,nan
1777225644809000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0076220282,nan
1777225645009000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.005752446,nan
1777225645209000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0005285517,nan
1777225645409000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0017296034,nan
1777225645609000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0010968423,nan
1777225645809000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.003622695,nan
1777225646009000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0038042332,nan
1777225646209000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.00450369,nan
1777225646409000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.005663712,nan
1777225646609000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.006407799,nan
1777225646809000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.006629073,nan
1777225647009000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0071448763,nan
1777225647209000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007403216,nan
1777225647409000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007857423,nan
1777225647609000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007729719,nan
1777225647809000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.007505892,nan
