timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777225644057000,1777225643898993,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.00037347377,0.0002398096,-0.00041172653,0.00037347377,0.0002398096,-0.00041172653,0.09096828,0.09096837,0.20312624,6.133243e-08,2.5287314e-08,3.3381948e-08,6.133243e-08,2.5287314e-08,3.3381948e-08,0,0,0
1777225644105000,1777225643950993,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-1.7663435e-05,0.0011715767,0.00038246065,0.0003366275,0.00032758477,-0.0003369118,0.091193855,0.09119398,0.20325524,1.3684998e-10,6.020537e-07,2.8786692e-08,5.5541843e-08,7.9620385e-08,3.294906e-08,0,0,0
1777225644161000,1777225644002994,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00032967486,0.0007456463,0.0007718727,0.00027385878,0.00036696807,-0.00023245926,0.09146899,0.09146914,0.20340173,4.75289e-08,2.4313707e-07,1.17164674e-07,4.583211e-08,9.50244e-08,4.0882554e-08,0,0,0
1777225644209000,1777225644054994,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00042535254,-0.00019506381,0.0006601736,0.00020799105,0.00031402305,-0.00014837066,0.09122775,0.09122783,0.2035515,7.9328835e-08,1.6683458e-08,8.564499e-08,3.4041584e-08,8.4501195e-08,4.5099306e-08,0,0,0
1777225644265000,1777225644106994,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0001850761,-0.00037334868,0.00073941797,0.00020583239,0.00024927064,-6.473839e-05,0.091525406,0.09152552,0.20373932,1.4969906e-08,6.09182e-08,1.07340874e-07,3.2244976e-08,7.0802265e-08,5.096264e-08,0,0,0
1777225644313000,1777225644158995,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0012490591,-0.0012659023,0.0003501475,6.8775e-05,0.000106534484,-2.5654263e-05,0.091774344,0.09177448,0.20391153,6.799934e-07,6.98455e-07,2.4050285e-08,-3.4851112e-08,-1.6652635e-09,4.8427374e-08,0,0,0
1777225644369000,1777225644210995,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.000494015,-0.0007818295,-0.00017715245,1.575855e-05,2.2848013e-05,-3.992583e-05,0.09204044,0.09204058,0.20406932,1.0606243e-07,2.656469e-07,6.151438e-09,-4.1559424e-08,-2.6533101e-08,4.328589e-08,0,0,0
1777225644417000,1777225644262996,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.00036525814,-0.0017533167,-0.0010977834,4.8682996e-05,-0.00014447476,-0.00013958082,0.09117768,0.09117772,0.20425896,5.8529018e-08,1.3486275e-06,2.3600012e-07,-3.213064e-08,-1.5108039e-07,1.697588e-08,0,0,0
1777225644473000,1777225644314996,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-7.73085e-05,-0.0016370784,-0.0023581684,3.681423e-05,-0.00028508235,-0.0003485782,0.09142965,0.09142969,0.20449302,2.614733e-09,1.1724968e-06,1.0877551e-06,-2.9350156e-08,-2.473008e-07,-8.709298e-08,0,0,0
1777225644521000,1777225644366996,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00026062812,-0.0016513312,-0.002297461,8.794295e-06,-0.00041378697,-0.00053216866,0.09163371,0.09163375,0.20470464,2.9651542e-08,1.1903452e-06,1.0314035e-06,-2.9378548e-08,-3.361383e-07,-1.7604978e-07,0,0,0
1777225644577000,1777225644418996,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0014525511,-0.001740569,-0.00161428,-0.00012886869,-0.0005387737,-0.0006341067,0.09185611,0.09185616,0.20483376,9.187869e-07,1.3192716e-06,5.08881e-07,-1.13163395e-07,-4.2875232e-07,-2.0740345e-07,0,0,0
1777225644625000,1777225644470997,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0012949811,-0.0013601054,-0.0013292879,-0.00023872177,-0.0006161469,-0.0006995959,0.0910118,0.09101181,0.20505758,7.370367e-07,8.130314e-07,3.446849e-07,-1.719351e-07,-4.6495316e-07,-2.2033598e-07,0,0,0
1777225644681000,1777225644522997,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0017935045,-0.0018758825,-0.0017437711,-0.0003851868,-0.00073481764,-0.0007979602,0.09122677,0.09122679,0.20533101,1.4104011e-06,1.5429395e-06,5.9235816e-07,-2.886022e-07,-5.665026e-07,-2.5538154e-07,0,0,0
1777225644729000,1777225644574997,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.001431183,-0.001059497,-0.002613075,-0.0004837227,-0.0007654034,-0.0009689493,0.09139676,0.09139677,0.20557605,8.964364e-07,4.912795e-07,1.3285909e-06,-3.4586193e-07,-5.594164e-07,-3.5648097e-07,0,0,0
1777225644785000,1777225644626997,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00082729117,-0.0019683088,-0.002919279,-0.00051608786,-0.00087872054,-0.0011526761,0.091597274,0.09159728,0.20563011,2.988782e-07,1.691858e-06,1.6577708e-06,-3.4143594e-07,-6.660957e-07,-4.790662e-07,0,0,0
1777225644833000,1777225644678998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00038124155,-0.0018701095,-0.0026373938,-0.00050338474,-0.00097211386,-0.0012925433,0.090939775,0.09093975,0.2058806,6.393027e-08,1.5382973e-06,1.351433e-06,-3.1529365e-07,-7.48261e-07,-5.6124713e-07,0,0,0
1777225644889000,1777225644730998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0009075713,-0.0012960217,-0.002075009,-0.0005414603,-0.001002627,-0.0013662538,0.09111252,0.09111259,0.20618443,3.616125e-07,7.374051e-07,8.353031e-07,-3.19657e-07,-7.4723835e-07,-5.87064e-07,0,0,0
1777225644937000,1777225644782998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0021081262,-0.001032047,-0.00090272725,-0.00068904477,-0.0010053985,-0.0013225883,0.09130107,0.09129988,0.20645507,1.947051e-06,4.6664726e-07,1.5788743e-07,-4.7296226e-07,-7.208059e-07,-5.4663434e-07,0,0,0
1777225644993000,1777225644834998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0030640769,-0.000650028,-0.0005077285,-0.0009127797,-0.00097192154,-0.0012458261,0.09150043,0.09149636,0.20639251,4.104272e-06,1.8472271e-07,4.996077e-08,-8.150422e-07,-6.7030527e-07,-4.9984624e-07,0,0,0
1777225645041000,1777225644886998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0028729818,-0.00026042387,0.0004177764,-0.0010974364,-0.0009048964,-0.0010891099,0.090944685,0.090937756,0.20666122,3.6303495e-06,2.9831654e-08,3.3782268e-08,-1.0802523e-06,-6.099708e-07,-4.4957687e-07,0,0,0
1777225645097000,1777225644938998,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0025248162,-0.0013386845,0.00018659234,-0.0012318997,-0.0009457605,-0.0009689351,0.09112715,0.09111438,0.20698531,2.798155e-06,7.867369e-07,6.7283428e-09,-1.2420837e-06,-6.266227e-07,-4.065916e-07,0,0,0
1777225645145000,1777225644990999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0030083754,-4.3225096e-05,7.774681e-05,-0.0013992517,-0.0008607376,-0.0008703329,0.091325864,0.09130641,0.20727283,3.963969e-06,8.185226e-10,1.1664946e-09,-1.4984977e-06,-5.676691e-07,-3.6817895e-07,0,0,0
1777225645201000,1777225645042999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0027829397,-0.0014352928,-0.0013969466,-0.0015295992,-0.0009148623,-0.0009199414,0.091535166,0.09150775,0.20706744,3.3843837e-06,9.004987e-07,3.7697086e-07,-1.6761536e-06,-5.990226e-07,-3.6900718e-07,0,0,0
1777225645249000,1777225645094999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.002280397,-0.0017089694,-0.0012185946,-0.0016003265,-0.0009896695,-0.0009480754,0.09098673,0.090963624,0.20734598,2.2861404e-06,1.2842831e-06,2.8647244e-07,-1.7336162e-06,-6.6357615e-07,-3.6123217e-07,0,0,0
1777225645305000,1777225645146999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0019911153,-0.003205093,-0.0016211495,-0.0016371399,-0.0011983688,-0.0010114809,0.09117819,0.09114539,0.2076803,1.7392492e-06,4.508235e-06,5.061868e-07,-1.7341468e-06,-1.0257543e-06,-3.7488732e-07,0,0,0
1777225645353000,1777225645198999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0015143524,-0.0037993034,-0.000924848,-0.001625573,-0.0014433844,-0.0010033199,0.0913825,0.09134008,0.20797615,1.0038084e-06,6.3213024e-06,1.6450807e-07,-1.6653469e-06,-1.5246103e-06,-3.5506898e-07,0,0,0
1777225645409000,1777225645250999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.000112923335,-0.0017642418,-0.00083922595,-0.0014830771,-0.0014736102,-0.0009878618,0.091592,0.09154112,0.20762196,5.568906e-09,1.360066e-06,1.3568896e-07,-1.508991e-06,-1.5091098e-06,-3.3440273e-07,0,0,0
1777225645457000,1777225645302999,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0011850484,-0.00052997045,-0.00013137609,-0.0012317318,-0.0013847166,-0.0009071783,0.09100442,0.09097415,0.2079029,6.172622e-07,1.2349383e-07,3.3207188e-09,-1.3086917e-06,-1.3785807e-06,-3.0321382e-07,0,0,0
