timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777225653561000,1777225653561000,47.39774192449847,8.545594084776935,487.98563,487.98563,487.9991,487.9991,0.83185774,0.51510626,487.97446,1,1,3,2,2,0,0
1777225653569000,1777225653569000,47.39774192521702,8.545594081122445,487.9857,487.9857,487.9991,487.9991,0.7942856,0.4937012,487.97537,1,1,3,2,2,0,0
1777225653577000,1777225653577000,47.397741925947784,8.545594077543797,487.98572,487.98572,487.9991,487.9991,0.79429704,0.4937221,487.9754,1,1,3,2,2,0,0
1777225653585000,1777225653585000,47.39774192670046,8.545594074056796,487.98578,487.98578,487.9991,487.9991,0.79430896,0.4937436,487.97543,1,1,3,2,2,0,0
1777225653593000,1777225653593000,47.3977419274526,8.545594070667232,487.9858,487.9858,487.9991,487.9991,0.79432124,0.49376562,487.97546,1,1,3,2,2,0,0
1777225653601000,1777225653601000,47.39774192820054,8.545594067375973,487.98587,487.98587,487.9991,487.9991,0.79433393,0.4937882,487.9755,1,1,3,2,2,0,0
1777225653609000,1777225653609000,47.39774192893247,8.5455940641843,487.9859,487.9859,487.9991,487.9991,0.7943471,0.4938114,487.97552,1,1,3,2,2,0,0
1777225653617000,1777225653617000,47.39774192967821,8.545594061109117,487.9859,487.9859,487.9991,487.9991,0.79436064,0.48899677,487.97403,1,1,3,2,2,0,0
1777225653625000,1777225653625000,47.39774193034159,8.545594057287989,487.9859,487.9859,487.9991,487.9991,0.76044846,0.47432274,487.97443,1,1,3,2,2,0,0
1777225653633000,1777225653633000,47.39774193099365,8.545594053566283,487.9859,487.9859,487.9991,487.9991,0.7604619,0.47434616,487.97446,1,1,3,2,2,0,0
1777225653641000,1777225653641000,47.39774193164382,8.545594049930193,487.9859,487.9859,487.9991,487.9991,0.7604759,0.47437015,487.9745,1,1,3,2,2,0,0
