timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777225644021000,1777225644021000,-0.0005519594,-0.0047061923,0.0016360213,-0.3954581,-0.5215785,-0.04676167
1777225644025000,1777225644025000,0.0030121298,-0.0027624136,-0.003286843,0.034883946,-0.18455072,-0.44280764
1777225644045000,1777225644045000,0.00041268044,0.0041706907,-0.005791923,-0.42322823,0.56385624,-0.34983724
1777225644049000,1777225644049000,-0.004631255,0.0032708433,-0.006158319,-0.70346683,0.29998782,-0.26345366
1777225644057000,1777225644057000,-0.0036953327,-0.00748796,0.00023456966,-0.16803366,-0.58296525,0.32024625
1777225644065000,1777225644065000,-0.00023039104,-0.006178825,0.009552376,0.12021132,-0.15553267,0.8046496
1777225644077000,1777225644077000,-0.0010369705,-0.00035151548,0.01574924,-0.014437959,0.32399788,0.5692392
1777225644085000,1777225644085000,-0.0027763946,-0.0005665835,0.0113713695,-0.1525361,0.093173325,-0.0935193
1777225644097000,1777225644097000,-0.0020222599,-0.0038518123,-0.0061779683,0.116726846,0.063626125,-0.9583972
1777225644105000,1777225644105000,-0.001321645,0.0033431768,-0.002822939,0.07693977,0.4509011,-0.19835474
1777225644117000,1777225644117000,0.000142131,-0.0026190414,-0.014564274,0.28839272,-0.14499289,-0.795669
1777225644125000,1777225644125000,0.0022720674,-2.6294962e-05,0.0017480991,0.17982107,0.12271364,0.9043273
1777225644137000,1777225644137000,-0.0016398425,-0.0017168844,0.0042969943,0.010520488,-0.013626681,0.056438386
1777225644145000,1777225644145000,0.0062555857,0.0035254422,-0.0044503985,0.57407665,0.37341118,-0.56840134
1777225644157000,1777225644157000,-0.015511618,0.006318586,0.008489433,-1.3324244,0.07794182,0.72348666
1777225644165000,1777225644165000,-0.0074767517,0.0034711806,0.0080091,0.018001735,-0.12649187,0.23028341
1777225644177000,1777225644177000,-0.012699015,-0.0075977007,0.00059782993,-0.19067284,-0.84045684,-0.26849663
1777225644185000,1777225644185000,-0.004442131,-0.001739103,-0.0022372983,0.4841687,0.1433183,-0.3230788
1777225644197000,1777225644197000,-0.0053887963,-0.008551115,0.007236781,-0.042846948,-0.7457852,0.5552547
1777225644205000,1777225644205000,-0.0059234314,-0.014975545,0.0012035517,-0.0026762187,-0.6940135,-0.20809342
1777225644217000,1777225644217000,0.0014483829,0.005353191,0.00059465563,0.4093376,0.98520684,-0.03418861
1777225644225000,1777225644225000,0.0056659915,0.004680968,0.003485052,0.47644395,0.338303,0.20804954
1777225644237000,1777225644237000,-0.004123898,-0.00019192789,0.0039532133,-0.45365202,-0.05592996,-0.057385683
1777225644245000,1777225644245000,0.0008406413,-0.0028070055,-0.005819811,0.19607086,-0.19896995,-0.7180319
1777225644257000,1777225644257000,-0.005354205,-0.0015770353,-0.0054492746,-0.5145031,-0.01659588,-0.0901905
1777225644265000,1777225644265000,-0.004742995,0.00017874222,-0.010249394,-0.09335217,0.132132,-0.35423046
1777225644277000,1777225644277000,0.006776184,0.0006206292,-0.0064358218,0.53765893,-0.10192857,0.24831966
1777225644285000,1777225644285000,0.0004012545,0.0019470316,-0.0077590523,-0.22723669,0.11988227,-0.02813427
1777225644297000,1777225644297000,0.0016789308,0.0051845303,-0.008429549,0.1974285,0.100730956,-0.17007639
1777225644305000,1777225644305000,0.0142255975,-0.0034183306,-0.0126413945,0.8876641,-0.49163926,-0.30562332
1777225644317000,1777225644317000,0.0016075687,0.0040814634,0.007018606,-0.41527423,0.10586236,1.1488436
1777225644325000,1777225644325000,-0.0032231142,-0.004959329,0.0032263226,-0.5108797,-0.51972455,0.2121466
1777225644337000,1777225644337000,0.0006988293,-0.011568609,-0.0027650038,-0.056074455,-0.6880536,-0.3612697
1777225644345000,1777225644345000,-0.0002469431,-0.0034125163,0.0019366991,-0.050679877,0.32595226,0.14958248
1777225644357000,1777225644357000,-0.0011795277,0.004732657,-0.0029829564,-0.1364927,0.41742986,-0.07030716
1777225644365000,1777225644365000,-0.0039254036,0.008286416,0.0036428277,-0.2324384,0.440464,0.34505695
1777225644377000,1777225644377000,-0.0029421924,0.0060236575,-0.005923885,-0.1540705,-0.0632268,-0.36040694
1777225644385000,1777225644385000,-0.0068014935,-0.0005142296,-0.008336246,-0.27647236,-0.4528078,-0.30417702
1777225644397000,1777225644397000,0.0020013114,-0.0007232823,0.0012538339,0.45575732,-0.10067356,0.3322935
1777225644405000,1777225644405000,0.0020914,-0.008807735,0.0027114614,0.19433074,-0.6030873,0.27493107
1777225644417000,1777225644417000,0.0025076063,-0.008628658,-0.0066961884,0.13912646,-0.12103111,-0.56103843
1777225644425000,1777225644425000,-0.00045424106,-0.0048692925,-0.013410248,-0.1765145,0.25689524,-0.6902542
1777225644437000,1777225644437000,-0.008094389,-0.0029936028,-0.004914971,-0.5394985,0.09284964,0.4090439
1777225644445000,1777225644445000,-0.0118321255,-0.0003710116,0.003134595,-0.43983662,0.20610794,0.70260394
1777225644457000,1777225644457000,-0.0023659365,0.008009663,0.0059185736,0.54346234,0.46224868,0.434115
1777225644465000,1777225644465000,0.0065311836,0.0033110904,0.011723569,0.7987175,-0.13299264,0.5054742
1777225644477000,1777225644477000,0.0010380365,0.0045712395,-0.0049823555,-0.16529435,0.2294251,-0.81712246
1777225644485000,1777225644485000,-0.010359271,0.0029047409,-0.003928057,-0.881194,-0.0127097545,-0.24189046
1777225644497000,1777225644497000,-0.0015505841,0.0045652995,0.0012143386,0.31355548,-0.05081049,0.16538474
1777225644505000,1777225644505000,-0.0013355247,-0.0013365827,0.0044199424,0.14522383,-0.43692467,0.33336073
1777225644513000,1777225644513000,-0.0038075375,0.00074451044,0.002035131,-0.09240722,0.031240495,-0.078638256
1777225644525000,1777225644525000,0.0026516214,0.008879558,-0.0071852854,0.25283855,0.3616393,-0.65690386
1777225644537000,1777225644537000,0.00017953757,-0.010219981,0.0018750804,0.00051933527,-1.1105876,0.3547928
1777225644545000,1777225644545000,-0.0061394945,-0.009755523,0.0020802834,-0.4707166,-0.33906054,0.16568482
1777225644557000,1777225644557000,0.002873195,0.001121911,0.0015006854,0.53290284,0.5191227,-0.09489877
1777225644565000,1777225644565000,0.0045815473,0.0010214967,-0.003324832,0.3333201,0.13578385,-0.37091213
1777225644577000,1777225644577000,-0.0010615963,-0.00096522976,-0.005128554,-0.28768057,-0.12242986,-0.23201872
1777225644585000,1777225644585000,-0.0070998995,-0.006400833,-0.008034818,-0.5371414,-0.4312317,-0.2937583
1777225644597000,1777225644597000,-0.013284874,-0.0076656016,0.005977717,-0.7736317,-0.09097035,0.95448744
1777225644605000,1777225644605000,-0.007938987,-0.00017568504,0.005472293,0.15037286,0.43559438,0.2697816
1777225644617000,1777225644617000,-0.008958865,-0.0019439543,-0.0048759794,-0.09256348,0.03206538,-0.31651792
1777225644625000,1777225644625000,0.004481042,-0.0057280064,0.0010060738,0.95122623,-0.21819702,0.2313383
1777225644637000,1777225644637000,-0.0034990497,0.0033695425,-0.010856729,-0.32001522,0.39376026,-0.645162
1777225644645000,1777225644645000,-0.008019763,0.0044159414,0.002448763,-0.40938598,0.2029676,0.6711315
1777225644657000,1777225644657000,-0.0057913586,-0.0003787509,-0.0034349558,-0.16047116,-0.11553256,-0.26879406
1777225644661000,1777225644661000,-0.00305775,-0.004224289,-0.0030879204,0.12181388,-0.3984795,-0.14985764
1777225644677000,1777225644677000,-0.0078094928,0.0031833944,0.0020782172,-0.5598208,0.39031804,-0.13775468
1777225644685000,1777225644685000,0.0009155844,0.0027488528,0.0002923742,0.47352472,0.111576214,-0.11506227
1777225644697000,1777225644697000,-0.005539216,0.0047800317,-0.004374191,-0.47181055,0.2851278,-0.4461686
1777225644705000,1777225644705000,0.0005363291,0.005157261,-0.00070336857,0.23665255,0.09261155,0.088383764
1777225644717000,1777225644717000,0.0044386284,-0.009868329,0.01905095,0.3537382,-0.76771116,1.3172249
1777225644725000,1777225644725000,0.0013544008,-0.012393734,0.011216121,-0.08176601,-0.47601333,-0.11632372
1777225644737000,1777225644737000,0.0045928517,-0.001118634,-0.007292593,0.2667422,0.4893245,-0.85348046
1777225644745000,1777225644745000,0.0039989464,-0.0015275236,-0.000104649494,0.038493767,0.18330754,0.1197691
1777225644757000,1777225644757000,-0.0029135235,0.0002270221,0.001789143,-0.4791513,0.12468221,0.011872293
1777225644765000,1777225644765000,-0.004933819,-0.0040586363,-0.007314018,-0.26656607,-0.23791896,-0.62618417
1777225644777000,1777225644777000,0.0002082542,0.003438865,0.003973156,0.13225308,0.36627924,0.61883605
1777225644785000,1777225644785000,0.0025273303,0.00097074546,-0.0031137525,0.194446,-0.029269734,-0.29992664
1777225644797000,1777225644797000,-0.004945702,-0.013905274,-0.013457701,-0.35881782,-0.86375767,-0.48680273
1777225644805000,1777225644805000,-0.010300681,-0.00096706423,-0.0047851223,-0.51685435,0.5892189,0.41638273
1777225644817000,1777225644817000,-0.005690477,0.0057786265,-0.004294524,0.31251305,0.35306183,-0.013911658
1777225644825000,1777225644825000,0.003029105,0.0052766586,-0.012052675,0.6211184,0.15197875,-0.54348046
1777225644837000,1777225644837000,-0.00469302,-0.006161101,-0.0026418325,-0.17379117,-0.71644104,0.4500358
1777225644845000,1777225644845000,-0.00086474954,0.0022201978,0.0012455088,0.21516064,0.2950425,0.49111277
1777225644857000,1777225644857000,-0.0020866776,-0.002599185,-0.006821339,-0.04536798,-0.07568448,-0.44053423
1777225644865000,1777225644865000,0.0021196674,0.00020407687,-0.0035284439,0.23476693,0.057896554,0.073402435
1777225644877000,1777225644877000,-0.003367769,-0.0034043975,0.0035384698,-0.18935256,-0.064985625,0.33421576
1777225644885000,1777225644885000,-0.0023827874,-0.009388796,-0.0013799204,-0.055590622,-0.4403426,-0.13468987
1777225644897000,1777225644897000,0.0018439576,-0.0032827058,0.0031724032,0.18138334,0.38554916,-0.02235844
1777225644901000,1777225644901000,0.001177275,0.0023749205,-0.00048826495,0.06495538,0.72971344,-0.32101288
1777225644917000,1777225644917000,0.0020735222,-0.0018132869,0.00048341445,-0.24772683,-0.22494993,-0.2746696
1777225644925000,1777225644925000,-0.010313487,0.008418277,-0.000996541,-0.9164991,0.58453745,-0.10418903
1777225644937000,1777225644937000,-0.004909558,0.0016331958,-0.012358786,-0.021267727,-0.21398981,-1.0800501
1777225644945000,1777225644945000,-0.003634844,-0.006328852,-0.00790562,0.098141745,-0.64721817,-0.04342426
1777225644957000,1777225644957000,0.004669946,0.0038029877,-0.0011736788,0.3625164,0.46186012,0.34385437
1777225644965000,1777225644965000,0.00094551523,0.005496617,0.004331177,-0.07043336,0.25616378,0.5280384
1777225644977000,1777225644977000,-0.0039467327,0.0032116096,-0.004213993,-0.27708825,0.10354518,-0.35187873
1777225644985000,1777225644985000,-0.00032758358,-0.0023287907,0.0023141631,0.137281,-0.36583358,0.28487873
1777225644993000,1777225644993000,0.004725305,-0.0027463073,-0.003334538,0.41584155,-0.15360644,-0.2633465
1777225645005000,1777225645005000,0.00093517906,0.00026319467,-0.002706464,-0.23612645,0.09342754,-0.0703076
1777225645017000,1777225645017000,0.012459479,0.0046232753,0.0021337522,0.5265124,0.27888188,0.5411686
1777225645025000,1777225645025000,-0.00016705075,0.0009364446,0.006433896,-0.68248427,-0.13507442,0.42015624
1777225645037000,1777225645037000,0.0026187645,-0.008825518,0.0011149576,0.34362566,-0.5016991,-0.081596464
1777225645045000,1777225645045000,-0.0007572046,-0.0030670948,0.0026283765,-0.22094542,0.14445458,0.052165642
1777225645057000,1777225645057000,0.007960152,-0.007033706,-0.0008274263,0.652026,-0.091331705,-0.09748794
1777225645065000,1777225645065000,-0.0020942383,-0.002503648,0.009813814,-0.50034285,0.2570731,0.6879846
1777225645077000,1777225645077000,0.0062292605,0.0011800695,-0.00970707,0.45457807,0.30994534,-1.1665033
1777225645085000,1777225645085000,0.00847785,-0.0034924832,-0.0035581028,0.35090506,-0.20183814,0.015445527
1777225645097000,1777225645097000,-0.0009767844,-0.010742808,0.0044641467,-0.5103848,-0.31771892,0.170856
1777225645105000,1777225645105000,0.0021907086,-0.003259748,-0.0056086034,0.0463596,0.2801892,-0.5902635
1777225645117000,1777225645117000,-0.002749429,-0.011847544,0.0010680149,-0.45538336,-0.21999876,0.43203306
1777225645125000,1777225645125000,0.00090997166,0.008376459,0.014076767,0.0052302666,1.2718074,1.0468456
1777225645137000,1777225645137000,-0.006653946,0.0008742751,0.0016243791,-0.27899563,-0.050873093,-0.42939985
1777225645145000,1777225645145000,-0.005851584,0.0005442734,0.0065675285,-0.058020942,-0.07529651,0.08125651
1777225645157000,1777225645157000,0.00840234,-0.010829026,-0.0025283701,0.8926928,-0.6834895,-0.42703894
1777225645165000,1777225645165000,0.0063215066,-0.0064920387,-0.0043868143,0.22680327,0.027067577,-0.32174236
1777225645177000,1777225645177000,0.00067055575,-0.0054772473,-0.004462081,-0.32949105,-0.0488469,-0.012578757
1777225645185000,1777225645185000,-0.005557693,-0.0078087444,0.0023287726,-0.5398316,-0.09477276,0.45212093
1777225645197000,1777225645197000,0.000853269,0.0018381788,-0.007576191,0.18521318,0.3361082,-0.40851924
1777225645205000,1777225645205000,-0.00024998595,-0.002845103,-0.0051288204,0.0147954,-0.20664953,-0.07517036
1777225645217000,1777225645217000,0.003775814,-0.0018075882,-0.01385586,0.18944891,0.038358912,-0.4165812
1777225645225000,1777225645225000,0.0025321208,-0.0045591667,-0.0048729507,-0.021319449,-0.16915189,0.44433817
1777225645237000,1777225645237000,-0.008626169,0.0047909147,-0.0075012343,-0.46490017,0.4866503,-0.21957217
1777225645245000,1777225645245000,-0.005870375,-0.00054123544,-0.012412131,-0.0041808933,-0.10967057,-0.38580394
1777225645257000,1777225645257000,0.003354467,-3.493839e-05,0.004314757,0.5530952,0.0498865,0.67536956
1777225645265000,1777225645265000,0.003502807,0.01610695,0.0018721282,0.25995195,1.1339394,0.20849018
1777225645277000,1777225645277000,-0.010754935,-0.0031078593,0.003012283,-1.0526325,-0.9826721,-0.0682777
1777225645285000,1777225645285000,-0.010205235,-0.006183676,0.0065951906,-0.3054067,-0.5517992,0.26022202
