timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1777225644017000,1777225644017000,0,nan,nan,0.0015310391,-2.9887577e-05,0.00016365683,0.0,0.0,0.0,0.003207113,-0.0018121157,0.0015570944,0.00016604523,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.0278266,-0.03346907,-0.022140795,0.00088627683,7.676537e-05,4.7172594e-05,0.0,0.0009048044,nan,0.01,1e-04,0.0,0.009423145,4.4721365,0.039603554,0.022950135,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644025000,1777225644025000,0,nan,nan,0.0015310901,-5.5678152e-05,0.00015709677,0.0,0.0,0.0,0.0033091626,-0.0019939372,0.0013677753,-1.6005402e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.02487104,-0.02536443,-0.019153578,0.0008697196,7.795996e-05,1.9560452e-05,0.0,0.0009054552,nan,0.01,1e-04,0.0,0.009576642,4.4721365,0.040481355,0.023367256,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644041000,1777225644041000,0,nan,nan,0.0015305752,-0.000108248925,0.00014395709,0.0,0.0,0.0,0.0031866655,-0.0020258927,0.0016720301,0.0003030068,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.006195009,0.0067256084,0.03948295,0.0008702782,8.037684e-05,-2.6368652e-06,0.0,0.00090681063,nan,0.01,1e-04,0.0,0.009915922,4.4721365,0.04223885,0.024197953,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644049000,1777225644049000,0,nan,nan,0.0015278464,-0.00013422579,0.00013978675,0.0,0.0,0.0,0.0029293487,-0.002295041,0.0016199261,0.00025838584,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.02039735,-0.036887378,-0.0023883765,0.000832645,8.159914e-05,-5.1583163e-05,0.0,0.0009075153,nan,0.01,1e-04,0.0,0.010101889,4.4721365,0.043121543,0.024611654,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644057000,1777225644057000,0,nan,nan,0.001522961,-0.00016126545,0.00013376761,0.0,0.0,0.0,0.0027037195,-0.0023917393,0.0014537632,9.97736e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.016563695,-0.015510596,-0.016768461,0.00084707735,8.283062e-05,-4.8279937e-05,0.0,0.00090823753,nan,0.01,1e-04,0.0,0.010298832,4.4721365,0.044006452,0.025024313,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644065000,1777225644065000,0,nan,nan,0.0015160274,-0.00018887265,0.00012841605,0.0,0.0,0.0,0.002625235,-0.002623909,0.0015376318,0.00019125755,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.0016950952,-0.032612585,0.014366581,0.00092842034,8.4071326e-05,2.2123219e-05,0.0,0.0009089776,nan,0.01,1e-04,0.0,0.01050679,4.4721365,0.04489131,0.025436012,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644073000,1777225644073000,0,nan,nan,0.0015091718,-0.00021756193,0.00012263833,0.0,0.0,0.0,0.0027215965,-0.0027241935,0.0014260288,8.733269e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.023403542,-0.016278315,-0.010183546,0.0010457763,8.5321284e-05,0.00012873451,0.0,0.00090973557,nan,0.01,1e-04,0.0,0.010725766,4.4721365,0.045776594,0.02584675,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644081000,1777225644081000,0,nan,nan,0.0015041867,-0.0002444873,0.00011595059,0.0,0.0,0.0,0.00304632,-0.0026611513,0.0012529785,-7.7979064e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.051346846,0.0030486237,-0.017976852,0.0011756945,6.605501e-05,0.00024811248,0.0,0.0009015696,nan,0.009999988,1e-04,0.0,0.010930304,4.4721365,0.046247073,0.026256604,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644089000,1777225644089000,0,nan,nan,0.0015005199,-0.00027145742,0.00010985453,0.0,0.0,0.0,0.0030715554,-0.0028564194,0.0015693738,0.00024621162,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.013750322,-0.02937858,0.04309555,0.0012325882,6.701921e-05,0.00029083015,0.0,0.00090207905,nan,0.01,1e-04,0.0,0.011168392,4.4721365,0.0471187,0.026665611,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644097000,1777225644097000,0,nan,nan,0.0014953049,-0.0002991487,0.000106095074,0.0,0.0,0.0,0.0027418628,-0.0029985812,0.001709392,0.00039407928,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.030785775,-0.022871673,0.02094358,0.0012040635,6.79904e-05,0.00024832145,0.0,0.00090260187,nan,0.01,1e-04,0.0,0.011417255,4.4721365,0.047990948,0.0270738,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644105000,1777225644105000,0,nan,nan,0.00148811,-0.00032671992,0.000102633465,0.0,0.0,0.0,0.0027264887,-0.002913385,0.0016250364,0.00031762515,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.008328494,0.0054305797,-0.0072051766,0.0012019416,6.896859e-05,0.0002324126,0.0,0.0009031383,nan,0.01,1e-04,0.0,0.011676834,4.472137,0.048864484,0.027481217,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644113000,1777225644113000,0,nan,nan,0.0014812425,-0.00035151807,9.775761e-05,0.0,0.0,0.0,0.002741128,-0.0025362526,0.0013354326,3.5972942e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.01190101,0.04181764,-0.0329609,0.0011357237,6.995378e-05,0.00015261408,0.0,0.0009036881,nan,0.01,1e-04,0.0,0.011947064,4.4721375,0.049740136,0.02788789,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644121000,1777225644121000,0,nan,nan,0.0014726783,-0.00037401216,9.246124e-05,0.0,0.0,0.0,0.0023606212,-0.0024865472,0.0015346577,0.00024305518,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.03770356,0.0009127897,0.02811197,0.0010650241,7.094592e-05,6.8547204e-05,0.0,0.0009017976,nan,0.010002838,1e-04,0.0,0.01213139,4.4721375,0.049823992,0.028014915,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644129000,1777225644129000,0,nan,nan,0.001462151,-0.0003955487,8.741309e-05,0.0,0.0,0.0,0.002330838,-0.0024444296,0.0012412996,-4.2397576e-05,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.0059445053,-0.00012977306,-0.033555083,0.0011688061,7.194505e-05,0.00015918154,0.0,0.0009023639,nan,0.01,1e-04,0.0,0.012415956,4.472138,0.05069477,0.028418945,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644137000,1777225644137000,0,nan,nan,0.0014508689,-0.00041703254,8.095353e-05,0.0,0.0,0.0,0.0021649704,-0.0026458646,0.0012839744,8.228655e-06,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.0112567935,-0.03065495,0.008357222,0.0012052577,7.2951145e-05,0.00018270989,0.0,0.0009029433,nan,0.01,1e-04,0.0,0.012710802,4.4721384,0.05156786,0.028822314,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644145000,1777225644145000,0,nan,nan,0.0014371118,-0.0004407621,7.605337e-05,0.0,0.0,0.0,0.001793421,-0.0031207188,0.0014184596,0.00015070927,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.037160035,-0.064905494,0.019744037,0.0011924559,7.396424e-05,0.0001572161,0.0,0.0009035362,nan,0.01,1e-04,0.0,0.013015854,4.472139,0.052446295,0.029225044,inf,inf,inf,inf,inf,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1
1777225644153000,1777225644153000,0,nan,nan,0.0014218627,-0.00046758246,7.050278e-05,0.0,0.0,0.0,0.001723988,-0.0035209996,0.0011418011,-0.000117911724,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.00040177154,-0.05563912,-0.03173621,0.0012230721,7.498431e-05,0.00017537829,0.0,0.00090414216,nan,0.01,1e-04,0.0,0.013331045,4.4721394,0.053323414,0.029627146,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644161000,1777225644161000,0,nan,nan,0.0014048292,-0.0004949684,6.261587e-05,0.0,0.0,0.0,0.0014177649,-0.0034688148,0.0008034145,-0.00044822154,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.029409593,0.00087259203,-0.039536502,0.001313117,7.601136e-05,0.00025321404,0.0,0.0009047614,nan,0.01,1e-04,0.0,0.013656274,4.47214,0.054203317,0.030028647,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644169000,1777225644169000,0,nan,nan,0.0013861593,-0.00052160915,5.340157e-05,0.0,0.0,0.0,0.0012920783,-0.0033952256,0.00073379476,-0.0005097279,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.007043028,0.0035045585,-0.0060219313,0.0013539037,7.704545e-05,0.0002820422,0.0,0.0009053943,nan,0.01,1e-04,0.0,0.013991455,4.4721403,0.055087365,0.030429602,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644177000,1777225644177000,0,nan,nan,0.0013635093,-0.0005485925,4.2741973e-05,0.0,0.0,0.0,0.0010529013,-0.0032458005,0.00036787757,-0.00086749694,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.020554475,0.0138972625,-0.043138392,0.0013763789,7.808651e-05,0.000292817,0.0,0.0008810548,nan,0.009999996,1e-04,0.0,0.01006802,4.472141,0.046361383,0.030830009,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644185000,1777225644185000,0,nan,nan,0.0013402026,-0.00057482626,3.0180672e-05,0.0,0.0,0.0,0.0010769936,-0.0032658582,0.00030433678,-0.000922857,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.012137352,-0.0073244683,-0.0054184343,0.001371931,7.9134574e-05,0.00027693016,0.0,0.0008816329,nan,0.01,1e-04,0.0,0.010319156,4.4721413,0.047155913,0.031229889,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644193000,1777225644193000,0,nan,nan,0.0013177793,-0.00060050195,1.82878e-05,0.0,0.0,0.0,0.0013398358,-0.0032282267,0.000380174,-0.00083880825,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.041758686,-0.00014211446,0.011928379,0.0014034174,8.0189624e-05,0.0002972465,0.0,0.0008822242,nan,0.01,1e-04,0.0,0.010580792,4.4721413,0.047950614,0.03162926,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644201000,1777225644201000,0,nan,nan,0.0012988503,-0.0006237235,6.5875065e-06,0.0,0.0,0.0,0.0017546932,-0.0027812538,0.00029829633,-0.00091244624,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.060534384,0.050995495,-0.007858499,0.0014581565,8.125164e-05,0.00034109014,0.0,0.00088282826,nan,0.01,1e-04,0.0,0.01085278,4.4721417,0.048750162,0.032028142,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644209000,1777225644209000,0,nan,nan,0.0012817445,-0.00064379367,0.0009864978,0.0,0.0,0.0,0.0018673842,-0.002700209,1.1394333e-05,-0.00020130246,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.022545248,0.005233706,-0.03355881,0.0014646593,8.2320636e-05,0.00033696624,0.0,0.0008834454,nan,0.01,1e-04,0.0,0.011134998,2.7562487,0.049552932,0.03242653,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644217000,1777225644217000,0,nan,nan,0.0012647731,-0.00066403946,0.0019371752,0.0,0.0,0.0,0.0016935072,-0.0028860983,0.00013703424,0.0008873136,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.013494103,-0.02814573,0.01794053,0.0014836016,8.3396626e-05,0.0003455463,0.0,0.00088407553,nan,0.010000002,1e-04,0.0,0.0114273075,2.7562492,0.050356112,0.0328245,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644225000,1777225644225000,0,nan,nan,0.0012459987,-0.0006846771,0.002860183,0.0,0.0,0.0,0.0014461428,-0.002867573,-6.7337845e-05,0.0016118372,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.02289648,-0.0025984598,-0.023377592,0.0015193326,8.447963e-05,0.00037117547,0.0,0.00088471896,nan,0.009999998,1e-04,0.0,0.011729561,2.7562494,0.05116329,0.03322204,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644233000,1777225644233000,0,nan,nan,0.0012259557,-0.0007046007,0.0037537776,0.0,0.0,0.0,0.0013685415,-0.002904477,-0.00043397438,0.0021409786,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.0018917002,-0.009524059,-0.04372559,0.0015857308,8.556959e-05,0.00042772572,0.0,0.00088537514,nan,0.01,1e-04,0.0,0.012041628,2.7562497,0.051973477,0.03361917,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644241000,1777225644241000,0,nan,nan,0.001206045,-0.00072449405,0.004620161,0.0,0.0,0.0,0.0014318877,-0.002975495,-0.0003308045,0.003107746,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.015512001,-0.013783504,0.014937482,0.0015932898,8.6666536e-05,0.00042568578,0.0,0.00088604423,nan,0.01,1e-04,0.0,0.012363378,2.7562501,0.052782256,0.034015883,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644249000,1777225644249000,0,nan,nan,0.0011875187,-0.0007439362,0.0054617748,0.0,0.0,0.0,0.0016227538,-0.0028716952,-0.00035654358,0.003914336,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.031234665,0.008083438,-0.0012372619,0.0015365633,8.7770466e-05,0.00035973347,0.0,0.00088672637,nan,0.009999998,1e-04,0.0,0.012694655,2.7562504,0.053595066,0.034412194,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644257000,1777225644257000,0,nan,nan,0.0011710869,-0.0007634998,0.0054713953,0.0,0.0,0.0,0.0019843697,-0.0032187544,-0.0007263061,0.0035430396,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.05236275,-0.04825093,-0.04429789,0.0015092947,8.888138e-05,0.00032360724,0.0,0.0008874214,nan,0.01,1e-04,0.0,0.013035339,2.1654105,0.05441238,0.034808118,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644265000,1777225644265000,0,nan,nan,0.0011572741,-0.0007864055,0.005477387,0.0,0.0,0.0,0.0020562918,-0.0037369332,-0.0008799926,0.0033867932,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.01594227,-0.06961046,-0.017346812,0.0014326532,8.999928e-05,0.00023847027,0.0,0.00088812935,nan,0.01,1e-04,0.0,0.01338532,2.165411,0.055234123,0.0352037,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644273000,1777225644273000,0,nan,nan,0.0011440221,-0.0008126516,0.0054831235,0.0,0.0,0.0,0.0022136997,-0.0041515944,-0.000870508,0.0033927294,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.026415428,-0.05663089,0.0029932705,0.0013566959,9.1124166e-05,0.00015437556,0.0,0.0008888502,nan,0.01,1e-04,0.0,0.013744493,2.1654115,0.056054574,0.03559891,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644281000,1777225644281000,0,nan,nan,0.0011291926,-0.00083920447,0.0054875156,0.0,0.0,0.0,0.0020540275,-0.004002739,-0.0009806461,0.0032780918,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.011347585,0.013233257,-0.012014992,0.0013251607,7.469981e-05,0.000115054776,0.0,0.0008810273,nan,0.009999996,1e-04,0.0,0.01406086,2.1654117,0.056334678,0.0359938,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644289000,1777225644289000,0,nan,nan,0.001111936,-0.00086293754,0.0054907966,0.0,0.0,0.0,0.0017833386,-0.0037487873,-0.0010856409,0.003167681,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.025428217,0.026413117,-0.011425464,0.0012735057,7.5619144e-05,5.8136764e-05,0.0,0.0008815634,nan,0.01,1e-04,0.0,0.014434019,2.1654122,0.057138935,0.03638835,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644297000,1777225644297000,0,nan,nan,0.0010939548,-0.0008852366,0.0054919366,0.0,0.0,0.0,0.0016586452,-0.0035617077,-0.0013769193,0.002870104,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.0073838634,0.018102398,-0.034762543,0.0012151088,7.65441e-05,-5.169655e-06,0.0,0.00088210986,nan,0.01,1e-04,0.0,0.014815849,2.1654127,0.057944767,0.03678258,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644305000,1777225644305000,0,nan,nan,0.0010743053,-0.0009047431,0.005489695,0.0,0.0,0.0,0.0014406276,-0.003309399,-0.0017635782,0.0024762978,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.019249665,0.026302535,-0.04673516,0.001120184,7.747467e-05,-0.00010465621,0.0,0.00088266673,nan,0.01,1e-04,0.0,0.015206247,2.1654131,0.058756355,0.037176516,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644313000,1777225644313000,0,nan,nan,0.001054589,-0.0009228978,0.0053325794,0.0,0.0,0.0,0.0014459679,-0.0032203326,-0.0020827362,0.0019980264,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.0084754955,0.0059486115,-0.038346272,0.0011143629,7.841087e-05,-0.00011469924,0.0,0.0008832339,nan,0.01,1e-04,0.0,0.015605141,1.8414708,0.059570897,0.037570115,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644321000,1777225644321000,0,nan,nan,0.0010336605,-0.00094049197,0.0051774974,0.0,0.0,0.0,0.0012272702,-0.0033841482,-0.002233799,0.001692425,-2.551949e-05,-1.4980818e-05,4.813075e-06,-0.019718347,-0.025603954,-0.017382203,0.0011646993,7.935271e-05,-6.8250345e-05,0.0,0.00088381174,nan,0.01,1e-04,0.0,0.016012449,1.8414714,0.060385674,0.03796345,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644329000,1777225644329000,0,nan,nan,0.0010143371,-0.00096133456,0.005024925,0.0,0.0,0.0,0.0015939781,-0.004039517,-0.002494418,0.0012817308,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.053011585,-0.087183006,-0.031129455,0.001193401,8.030017e-05,-4.3108827e-05,0.0,0.0008812094,nan,0.009999845,1e-04,0.0,0.016152492,1.841472,0.05982087,0.037669998,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
1777225644337000,1777225644337000,0,nan,nan,0.0009971607,-0.0009843541,0.004873705,0.0,0.0,0.0,0.0016118586,-0.0039946185,-0.0026974548,0.0009329545,-2.551949e-05,-1.4980818e-05,4.813075e-06,0.00923835,0.00041880045,-0.023976432,0.0011749369,8.125325e-05,-6.48112e-05,0.0,0.0008817932,nan,0.01,1e-04,0.0,0.016564393,1.8414726,0.060628027,0.03805944,inf,inf,inf,inf,inf,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,1
