timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1777225704841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225705841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225706841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225707841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225708841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225709841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225710841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225711841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225712841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225713841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225714841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225715841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225716841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225717841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225718841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225719841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225720841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225721841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225722841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225723841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225724841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225725841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225726841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225727841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225728841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225729841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225730841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225731841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225732841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225733841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225734841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225735841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225736841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225737841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225738841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225739841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225740841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225741841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225742841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225743841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225744841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225745841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225746841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225747841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225748841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225749841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225750841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225751841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225752841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225753841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225754841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225755841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225756841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225757841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225758841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225759841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225760841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225761841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225762841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225763841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225764841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225765841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225766841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225767841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225768841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225769841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225770841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225771841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225772841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225773841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225774841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225775841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225776841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225777841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225778841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225779841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225780841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225781841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777225782841000,1777225652689000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
