timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777225644017000,1777225643865000,1777225643865000,0,0.0056739957,-0.0034120271,-0.99997807,1.0,1.0,1.0,-0.00553102,0.0034518251,-2.193451e-05,-0.00043564857,0.00010594736,-6.966658e-06,1.0004526,1.0004526,1.0,0.00048925343,0.00019055529,7.697963e-09,-2.465452e-05,-7.4795753e-06,-2.044889e-09,0,0,1
1777225644025000,1777225643873000,1777225643873000,0,-0.0017564668,-0.0019605223,-0.9999965,1.0,1.0,1.0,0.002008042,0.0019854114,-3.516674e-06,-0.00039716525,0.00013554521,-6.9123275e-06,1.0004529,1.000453,1.0,6.448652e-05,6.3041174e-05,1.9787194e-10,-2.3250725e-05,-6.369012e-06,-2.015802e-09,0,0,1
1777225644041000,1777225643889000,1777225643889000,0,0.00075019174,-0.000979238,-0.9999992,1.0,1.0,1.0,-0.00033604802,0.0011002723,-7.1525574e-07,-0.00036333204,0.00014203951,-6.7233004e-06,1.0004536,1.0004536,1.0,1.8060331e-06,1.9360803e-05,8.185452e-12,-2.1816268e-05,-5.910006e-06,-1.9531956e-09,0,0,1
1777225644049000,1777225643897000,1777225643897000,0,0.0025493607,-2.5215963e-05,-0.99999684,1.0,1.0,1.0,-0.0021663897,0.00010684352,-3.0994415e-06,-0.00039172664,0.00014148524,-6.666232e-06,1.000454,1.000454,1.0,7.505784e-05,1.8256574e-07,1.537046e-10,-2.2654718e-05,-5.81406e-06,-1.9248572e-09,0,0,1
1777225644057000,1777225643905000,1777225643905000,0,-0.0006802276,0.0029961856,-0.99999535,1.0,1.0,1.0,0.0010254032,-0.002883218,-4.6491623e-06,-0.00036940965,9.3852126e-05,-6.634467e-06,1.0004543,1.0004543,1.0,1.6815586e-05,0.00013294673,3.4583536e-10,-2.2033139e-05,-7.816149e-06,-1.8999906e-09,0,0,1
1777225644065000,1777225643913000,1777225643913000,0,0.0052162088,0.0065718745,-0.9999647,1.0,1.0,1.0,-0.0048634005,-0.006377219,-3.5226345e-05,-0.00044018117,-8.054507e-06,-7.0847327e-06,1.0004547,1.0004547,1.0,0.00037827066,0.0006504071,1.9854326e-08,-2.7643178e-05,-1.7935692e-05,-2.182736e-09,0,0,1
1777225644073000,1777225643921000,1777225643921000,0,-0.0038035114,0.0034960685,-0.9999867,1.0,1.0,1.0,0.0041421326,-0.0032809894,-1.3291836e-05,-0.00036801875,-5.9596787e-05,-7.1824825e-06,1.000455,1.000455,1.0,0.00027439135,0.00017215993,2.8267664e-09,-2.2886728e-05,-2.036442e-05,-2.192878e-09,0,0,1
1777225644081000,1777225643929000,1777225643929000,0,-0.0011037556,0.0013193729,-0.9999985,1.0,1.0,1.0,0.0014230178,-0.0011395849,-1.4901161e-06,-0.00033981344,-7.6604476e-05,-7.092839e-06,1.0004555,1.0004555,1.0,3.2384924e-05,2.0769001e-05,3.5527137e-11,-2.201631e-05,-2.0370791e-05,-2.1589042e-09,0,0,1
1777225644097000,1777225643945000,1777225643945000,0,-0.0020172733,-0.0013943532,-0.99999696,1.0,1.0,1.0,0.0022383123,0.0014979419,-3.1590462e-06,-0.00027517564,-5.520417e-05,-6.930189e-06,1.0004514,1.0004516,1.0,8.01245e-05,3.588508e-05,1.5967316e-10,-1.9703015e-05,-1.9190797e-05,-2.0940454e-09,0,0,1
1777225644105000,1777225643953000,1777225643953000,0,-0.0020774747,-0.0005583065,-0.9999977,1.0,1.0,1.0,0.0022812847,0.0006694603,-2.4437904e-06,-0.00023491643,-4.3792134e-05,-6.8595373e-06,1.0004518,1.0004518,1.0,8.323055e-05,7.167595e-06,9.555379e-11,-1.8082013e-05,-1.8775703e-05,-2.062573e-09,0,0,1
